,SN,0,1,2,3,4,5,6
1261,SDSS-II SN 6635,-5.8721185,-13.046439,4.792259,4.951841,1.5289311,-0.79668105,0.8566724
1262,SDSS-II SN 6877,-4.5321045,1.0580882,-7.5626707,-9.9361315,-0.74145865,-0.73418903,-4.4092565
1263,SDSS-II SN 7003,-3.568305,-4.447648,-2.5333574,4.82157,-1.0795175,6.864019,0.17969458
1264,SN2006hi,11.979651,-15.397798,7.946885,7.290316,6.4691744,-14.970982,9.093363
1265,SN2006nh,-3.8113976,5.3875375,7.9628325,7.591213,9.487051,5.7586803,-0.8796415
1266,SN2006pz,26.931528,50.380814,-24.110619,-62.475716,-47.396774,38.80398,48.95698
1267,SN2006sv,-1.3684225,-0.53736025,0.6440216,7.0785804,-10.612329,7.5686035,-5.1919613
1268,SN2007mx,-0.52998424,-3.6852024,-1.9552076,-4.187216,-12.780918,1.3208984,3.4497907
1269,SN2007sg,61.17967,-15.614156,-21.950832,-35.331356,-16.571854,95.37366,35.68494
1270,SN2007sk,139.22462,-164.30965,-178.2775,-55.301296,-5.809387,43.341354,37.861523
1271,SDSS-II SN 19487,-6.7818933,4.36152,4.712081,0.2513599,0.5831412,0.040589593,-5.6535745
1272,SDSS-II SN 20932,-7.0786896,0.95661885,4.178287,-6.862801,0.054370213,-2.0502431,-10.93019
1273,SDSS-II SN 7575,3.74826,6.30455,1.8910079,0.26941472,7.6530704,7.5354996,8.141759
1274,PS1-11ala,-8.0004225,3.7750967,-4.6428833,-9.748127,-3.058744,-4.828253,12.4963
1275,PS15bdr,-4.2744393,-14.377218,0.94464964,11.882973,0.3208242,8.138466,4.0432663
1276,SNLS-03D4cw,-1.2838808,-3.0645616,1.7064321,-1.3708135,-6.5269637,-12.383073,9.455764
1277,SNLS-06D1hc,-13.455108,4.7447486,5.915238,-1.8227394,2.2598515,-13.335926,2.0134206
1278,PS1-10l,-10.398734,7.6699023,-10.701284,-4.917321,-3.6088989,-0.23917416,10.169286
1279,SN2016zd,-3.0511959,-5.08568,3.099941,12.26828,-2.666504,15.131682,3.1004333
1280,SNLS-05D1by,0.006315588,6.730678,-2.402765,-4.2199306,-7.021719,-18.122929,-1.6879364
1281,SN2012P,-4.597739,8.765182,8.377792,-8.070463,-2.1445525,-6.77096,0.5538391
1282,SNLS-04D4gz,-4.475779,-0.02104961,8.022655,-10.962499,3.80257,-9.399142,-0.29871488
1283,PS1-10bkf,-8.484829,-3.5945706,-8.415604,-1.8170735,5.4670835,10.038378,4.3518505
1284,SNLS-04D4ht,-2.2566986,-2.4690378,2.6892316,-14.884208,4.8800645,-9.49601,1.1297654
1285,SNLS-05D1dn,-2.6769145,5.655169,4.253068,-15.724397,1.4617593,-7.1603823,-2.0031056
1286,ASASSN-15nq,-4.1732163,4.351724,-0.29188362,11.020273,4.4906654,11.228299,-3.1361423
1287,ASASSN-15nr,1.0472692,-2.855274,-2.8767257,10.417576,-6.32184,14.155503,-2.5037835
1288,ASASSN-15ti,2.4598145,6.003954,0.93177944,0.70073575,1.038788,12.485202,-1.4307928
1289,ASASSN-15uw,0.575021,-3.6430533,-3.0942938,6.4357204,4.9720554,13.0664625,-0.67351025
1290,DES17C2ou,5.1132207,7.489446,-7.5748634,-3.9203842,7.543259,-1.083534,-3.1982286
1291,DES17C3arf,-0.7897341,10.084918,-0.5145776,-3.0765212,6.9140453,0.5816814,-5.745743
1292,Gaia16ahz,0.2713898,5.4113874,-1.42208,-0.47867876,5.2425804,-13.914585,-6.0055327
1293,LSQ12blp,1.9821746,5.827505,0.78100973,6.73138,-5.788352,13.332425,-4.210851
1294,LSQ14an,4.141837,3.4766028,5.450192,2.8817792,1.9206281,3.184329,2.8584607
1295,PS1-10agw,3.4217856,-11.520911,-7.4034467,-2.3652613,3.7710798,1.5249566,-7.6786876
1296,PS1-10awh,3.7030857,-0.692349,-6.5223293,-10.301949,3.7549574,5.9318376,0.71310467
1297,PS1-10k,12.423359,-3.2612314,7.64205,3.409702,1.4010301,-5.855286,-6.1290708
1298,PS1-10n,1.7371569,14.948225,-0.9235603,-4.6528363,-5.0865893,3.4557214,0.3447743
1299,PS1-10p,13.549904,-4.7443967,-4.542565,1.5866531,5.509979,3.2790625,3.2053351
1300,PS1-11cn,1.7165952,-9.531955,-0.9239366,-3.9400866,3.246162,7.1668987,-1.1414396
1301,PS1-11fi,-0.24020247,-0.010905297,-3.1533144,3.527322,15.17471,8.716353,-2.109812
1302,PS1-11sk,4.426299,-11.571752,6.975154,-1.266921,5.5878477,-4.63953,-11.179515
1303,PS1-11w,8.547069,-2.1846688,-2.6738968,10.690497,2.5811396,7.601479,2.8118982
1304,PS1-13or,3.577829,5.7949343,4.3997855,1.3947918,8.398939,-6.8171263,1.3769615
1305,PS15aii,-1.7739764,0.97251314,2.0564852,10.157349,7.0604486,16.364485,-2.7651465
1306,PS15bwh,-0.26702088,-0.66774356,-2.8226433,13.308166,1.8700799,17.198215,-1.3524513
1307,PS15cwx,-0.87016124,2.8454506,-3.6167986,2.0615923,8.00506,16.757862,-1.3518636
1308,PSN J23102264+0735202,7.1553183,-5.888388,-4.7706246,3.7489002,-1.3138902,10.35493,6.500534
1309,PTF10bfz,2.2960083,3.5674434,-3.3711996,9.669525,4.211666,7.480141,-7.061058
1310,PTF12hni,6.8548226,1.4147509,-1.8963706,-8.290214,5.6366434,-1.7414933,-0.118617244
1311,PTF13bdl,2.9810176,10.41419,-1.9267167,-2.955917,6.427368,-6.4036064,-0.7331698
1312,SN2003fj,7.845003,9.498552,-5.288204,-4.3709645,-0.093324,-11.569626,-6.5909424
1313,SN2003fk,4.140726,0.33916843,-2.3658333,-4.6910043,4.7277403,-14.369071,-4.636778
1314,SN2004gt,1.5076553,2.3959146,-9.429623,-5.2831244,-8.985808,-9.844949,-8.104103
1315,SN2005Q,11.494347,-10.141921,0.7354876,-2.5405838,-0.26296288,-3.8745978,-2.4236135
1316,SN2005bj,4.9857197,5.4762673,-4.4350195,-4.161343,0.14338204,-7.0484185,-1.4625016
1317,SN2005bl,1.9697428,11.0695715,-0.14165148,-0.9303286,0.7049565,1.1528455,-4.813921
1318,SN2005ku,-3.0827272,0.5548743,1.3249453,4.5757275,9.060035,12.185962,-7.0878506
1319,SN2006ep,7.513961,4.5916905,1.3875986,-11.895548,1.7560475,-3.0307806,-6.433526
1320,SN2006gj,0.26595315,4.5659156,1.2305931,-7.6728425,-4.0224686,10.373821,-2.657723
1321,SN2006py,-0.61414456,-0.55306286,-1.2575294,6.598861,-1.3862706,17.003471,-5.980684
1322,SN2007A,1.2810827,0.7166593,3.4103887,5.5185204,-2.0880928,15.6423,-0.4966146
1323,SN2007hn,8.654034,1.3102552,-1.7741715,2.7582252,0.5528985,-9.125182,8.238805
1324,SN2007hx,8.242527,0.8539014,-9.095955,0.048745196,7.0489054,3.5694344,0.2697527
1325,SN2007if,8.198709,3.414397,-1.7188725,-1.7371658,-4.039712,6.3804955,7.5850534
1326,SN2007jh,6.105617,-5.3395114,-7.423852,3.266679,-1.0004714,2.327315,10.141806
1327,SN2008bq,4.00974,4.2246404,-0.30728272,7.93892,1.8825783,17.247162,-1.9991701
1328,SN2010ap,5.7792,-8.158812,-8.756814,-3.200129,7.10196,2.5457954,1.1960046
1329,SN2010fq,2.359394,2.441413,-2.551005,11.387181,-1.5016737,-3.6393692,-9.902241
1330,SN2013ai,1.2892108,-2.814039,6.41041,-4.772677,7.9412146,-12.412358,-1.9412807
1331,SN2016E,0.18272103,0.67292625,0.21804175,5.330391,1.3979839,21.899635,0.8301402
1332,SN2016afb,-2.1665006,-0.51876146,-4.233225,12.4030075,9.641082,11.628764,-2.6030743
1333,SN2016alt,0.5399762,3.581073,11.630908,0.99858606,9.8928995,6.60483,-4.8220973
1334,SN2016arc,1.5805938,5.8431845,-1.6611589,6.49101,8.803215,-4.9521484,-8.4429455
1335,SN2016ayg,-6.0150046,3.4604526,-7.0744934,10.413226,4.551136,10.297067,-4.2327986
1336,SN2016bkw,-2.6041234,1.968002,-6.134172,13.545528,-0.028976383,11.25943,-0.30359623
1337,SN2016bpb,0.8604311,0.17909203,2.5073743,16.10279,5.5471416,10.734078,-1.8870614
1338,SN2016cby,2.6185873,-4.8426223,-5.857688,5.5241647,-2.2454944,18.486689,-2.1589239
1339,SN2016czc,3.0238605,2.960715,-10.176001,10.923669,4.8840866,12.396686,-2.7864196
1340,SN2016eky,2.905771,0.5109847,0.7173788,12.61187,-3.2959483,10.850039,1.4316008
1341,SN2016gkt,3.169324,15.3236685,-6.9816794,3.067959,-0.5482729,2.090335,-1.5258292
1342,SN2016grz,6.342992,-0.7127649,0.18212388,-5.7957215,5.1800923,13.304924,-0.60951746
1343,SN2016ys,2.1006625,5.918267,-5.208304,-0.7904379,8.233057,8.577043,-6.117391
1344,SN2017cfc,0.8526286,1.5290283,-3.2681842,2.995303,-6.398191,16.45338,-2.0570307
1345,SN2017cjv,6.0999565,2.8476553,-2.281722,8.176721,9.636731,11.518478,-1.4325887
1346,SN2017ckd,-2.731057,4.4170165,-3.0192995,3.2580137,3.0430684,12.111917,-7.2734094
1347,SN2017lv,1.4192749,7.5270576,-4.8349023,6.896945,4.2297378,10.093095,0.106825866
1348,SNLS-03D4dy,-2.635879,-6.724078,-0.4484154,7.311902,6.204043,-12.497242,0.11438161
1349,SNLS-03D4gf,7.8486967,0.3670778,3.357232,-8.523486,1.2604004,-15.598651,-6.3023734
1350,SNLS-04D1jg,4.104471,1.3162416,2.5000973,-10.464676,-5.656011,-13.997509,-8.373533
1351,SNLS-04D1sa,3.2954693,-3.1080098,0.34814867,-13.539074,-0.9760824,-14.758515,-1.1070266
1352,SNLS-04D2ac,-0.6118777,0.5905953,1.8153427,-7.936063,-9.243303,-4.782092,-10.464107
1353,SNLS-04D2cf,2.6452909,7.093655,0.86725867,-6.1674495,6.3588223,-9.2585,-5.441442
1354,SNLS-04D2gb,2.3647583,9.316024,1.2471588,-8.037061,-1.2942339,-9.151364,-10.15883
1355,SNLS-04D2gc,3.9420223,-0.9292603,-2.7806923,-5.638859,-6.7595363,-16.262709,-7.0557513
1356,SNLS-04D2mc,4.5949,5.1963215,-2.6239398,-13.861874,-0.26157013,-11.348998,-12.656193
1357,SNLS-04D2mj,5.851371,-2.087556,-3.8233647,-8.276867,5.5575986,-17.156536,0.68709147
1358,SNLS-04D3cy,2.2491517,3.7662492,3.7016513,-10.963102,1.2683228,-11.817036,-7.2816014
1359,SNLS-04D3df,7.5541773,7.166816,1.2854322,-7.369603,1.4685509,-12.592171,-9.398606
1360,SNLS-04D3fq,4.2733808,5.083304,-5.274572,-9.548602,-2.3234487,-14.731332,-0.5392948
1361,SNLS-04D3oe,-2.2530928,5.8141937,-1.9510368,-14.681631,1.280875,-16.051733,-0.9509263
1362,SNLS-04D4ec,-1.1205742,1.1651509,-0.943874,-8.307039,4.7563,-2.2289,-6.450828
1363,SNLS-05D1hm,1.3155117,1.8121604,0.039357495,-9.426434,-2.44016,-20.556072,-0.5462157
1364,SNLS-05D1if,0.41635773,7.2692127,-0.49641335,-10.423043,-3.7384453,-15.075297,-3.300489
1365,SNLS-05D1ke,3.8480592,3.1695724,-0.7386627,-15.53823,0.49386185,-13.647327,2.9366152
1366,SNLS-05D3jk,-0.087768756,3.6873662,-3.494352,-9.809318,1.7057488,-12.212422,-6.6578555
1367,SNLS-05D3lc,6.9320207,9.691882,-9.137161,-6.8033485,-5.080618,-6.2788606,-0.77360904
1368,SNLS-05D3lr,4.32031,5.5817447,-1.7948297,-13.935431,-1.7834886,-10.03798,-3.4628007
1369,SNLS-05D3mn,1.3285575,6.897918,-2.7136683,-6.727039,1.0030363,-18.087923,-4.4749846
1370,SNLS-05D4bf,7.585905,0.3517138,-4.129454,-8.232598,-0.5083031,-16.432053,-7.109859
1371,SNLS-05D4ej,1.7720135,2.5222912,1.6072042,-6.2010927,-1.1553171,-14.87185,-9.9322815
1372,SNLS-05D4ff,3.8644624,5.48955,-3.6565998,-7.4172525,-3.8264494,-12.205914,-12.393298
1373,SNLS-06D3dl,1.4872917,5.161393,-8.528952,0.057490736,1.372989,-14.859624,-5.95299
1374,SNLS-06D3ed,1.6675681,6.263502,0.0006434647,-3.891982,-7.9079657,-11.061004,-11.07047
1375,SNLS-06D3gx,3.595584,4.0261087,-1.1365732,-12.356334,2.383268,-16.01842,-2.858596
1376,SNLS-06D4cq,5.661248,5.166436,-3.7650936,-2.1238317,-6.0882034,-13.105704,-7.8206773
1377,SN2016cxb,2.5528536,-1.0769602,-10.193197,3.8495603,9.098865,11.824669,-0.43282184
1378,SNLS-04D4in,1.6807088,-0.16790435,-1.7103425,0.112063,-6.3723087,-14.788587,-9.76222
1379,SNLS-05D3ci,3.809738,-0.7619848,-2.4767115,-1.2128046,-0.6878875,-19.331415,-6.063148
1380,SNLS-05D3hq,-2.6912682,2.1359441,-1.8642296,-10.04264,-5.4939857,-7.9971905,-10.103659
1381,SNLS-05D4cw,1.6020366,4.8456945,-0.42729083,-12.24221,-1.6301384,-2.8069065,-12.246782
1382,iPTF13dge,4.5099506,1.0683359,-6.2911577,-1.8933079,11.745711,6.1733956,-2.6808908
1383,ASASSN-14lp,9.034955,-6.2991,6.718735,0.1402341,-7.3418074,4.5757084,-7.667985
1384,ASASSN-15hg,11.496392,-2.1543915,2.6364746,5.681834,2.7293468,0.7567637,-10.784673
1385,ASASSN-15jt,12.165514,2.058304,2.8197002,-1.9015691,-8.821155,1.6881233,-11.299338
1386,ASASSN-15np,11.229026,-0.94275135,-4.4057946,1.2652771,-4.8405046,8.764269,-11.074881
1387,ASASSN-15pm,12.1424885,-7.16999,-3.1080985,5.964485,-1.7934315,13.881244,-10.689552
1388,ASASSN-15ss,7.8271894,-12.752332,2.154013,5.4191976,-5.0244937,1.5416086,-9.221026
1389,DES15E2mlf,1.6464792,7.042963,8.836501,-2.8413572,2.193344,-9.422727,-2.2742043
1390,DES17C1ald,5.3711205,-6.004532,-8.685103,6.1232815,2.5785036,5.185429,-6.7545276
1391,DES17C3eg,0.8586935,-3.8809817,0.38209477,-1.1300511,6.8035927,-12.3047,-10.609707
1392,LSQ11bk,12.753972,-11.582843,-0.32216924,4.6881886,2.325878,11.646598,-5.6570396
1393,LSQ11ot,3.3836422,-6.236299,-1.2851963,-2.1862686,-2.7992933,-1.8803885,-18.024035
1394,LSQ12agq,6.2788196,-2.613735,0.8504834,0.80326074,-4.6949286,5.645708,-13.017977
1395,LSQ12bld,3.6598263,0.3737717,-6.0729513,2.473828,-2.342667,5.925838,-13.391067
1396,LSQ12ca,4.763702,-2.28908,-4.9810066,6.225221,-1.0365639,9.547473,-8.321021
1397,LSQ14mo,0.5948195,1.2440094,11.874697,-3.2822943,-3.5433614,8.604539,0.49850577
1398,PS1-10acx,6.440848,8.689168,10.095599,-3.4111452,-0.32542488,1.7144874,-2.943263
1399,PS1-10aj,7.569993,-0.6480523,6.1533813,7.0333495,-6.7231493,6.3647237,-1.5742266
1400,PS1-10cbu,8.288443,-2.5850096,4.7565427,5.944537,6.241341,-8.310036,1.6229306
1401,PS1-10ik,8.499422,-5.0286627,11.276073,2.9891737,-4.0207295,3.0649343,0.9092028
1402,PS1-10ir,7.8037815,-2.5481331,9.137791,-0.0711684,5.5638285,3.5004191,-7.3215227
1403,PS1-10ix,9.507515,-5.9216547,8.375047,-6.47245,-1.9688765,-0.3106813,-3.4460814
1404,PS1-11mq,5.200783,-2.3302588,5.5424123,9.649871,4.7577186,11.880913,-6.8924394
1405,PS1-11xw,3.3022335,-5.190103,8.740776,4.063773,7.2265,0.71559066,-8.643259
1406,PS1-12sk,-0.026009401,-5.7290306,-4.479142,10.467916,12.503066,-0.71879786,-0.91018456
1407,PS1-13arp,14.621953,2.4680681,-0.051904,6.6898894,-0.0031301342,-11.41672,0.43454662
1408,PS1-13wr,-1.7423245,-9.765508,3.4556043,-0.13351156,2.5964687,-13.170552,-4.5709014
1409,PS15akf,12.001458,2.6063142,-4.592609,0.75726664,0.15146127,0.5405282,-15.108251
1410,PS15aoq,13.473604,-11.467047,3.4789193,1.771416,-1.8816601,4.48229,-5.1572895
1411,PS15asb,11.099023,1.0469975,4.793614,3.8586628,-0.933029,7.5876026,-10.5291395
1412,PS15bif,6.338133,2.5981603,-2.170422,4.0028067,0.08116484,13.035612,-10.703375
1413,PS15cut,14.537788,0.851281,-2.5589821,3.3638165,-5.3053126,5.8004045,-3.6622305
1414,PSN J20435314+1230304,14.345568,3.335116,-2.1733532,2.3932028,-6.2487473,-1.4967211,-11.414884
1415,PTF09cnd,2.7786562,-3.1199012,-0.88204384,2.079476,-11.496647,7.6007576,0.29912722
1416,PTF11cml,11.736642,0.116836496,0.06789156,9.901741,3.146698,7.0564117,-6.422337
1417,PTF11dec,6.5627537,-1.968179,-5.470082,6.2249084,3.4308565,-0.76526666,-12.489248
1418,PTF11kmb,5.2832065,-2.0510287,-5.1393094,-9.965716,-0.31041726,-7.2054496,-11.008463
1419,PTF12csy,-1.7118797,-4.133359,5.4570613,-6.620737,3.8487437,-7.326906,-7.4747176
1420,PTF12gzk,8.403059,-3.592723,-3.9655051,-1.3700876,-1.3634639,-3.1251469,-13.059254
1421,SN2003fg,3.5236132,-7.0927677,1.8782749,-7.229522,-8.860489,-1.0147213,-2.9406335
1422,SN2003fn,1.2762133,-5.2161045,3.980983,-13.990516,-3.1598477,0.60812724,-2.310951
1423,SN2003fp,9.649465,0.5644004,8.58868,-5.3151007,0.6937212,-8.811562,-3.2804344
1424,SN2003ha,11.427028,4.034532,3.0789013,7.4675856,0.30845606,-5.3804355,-9.823126
1425,SN2004ef,12.879354,-3.146376,-3.7736535,1.8229138,7.6291366,1.1755812,-7.681646
1426,SN2004ex,9.474378,-5.76363,-4.286629,-2.5184946,6.239715,-7.7250223,-8.399387
1427,SN2004ey,12.148213,-7.608982,4.761709,7.2304087,-3.19357,9.32313,-6.501921
1428,SN2004fe,13.07282,-7.016056,-0.89805514,-7.5400453,-0.89044565,-4.7991915,-10.573646
1429,SN2004ff,6.827444,-5.865255,3.4947505,-6.713883,1.8634645,-8.1908655,-7.197429
1430,SN2004gc,2.2632868,-13.295526,-0.44739082,1.4925916,0.8922428,1.3608937,-14.997715
1431,SN2004gq,5.132427,-7.6826167,0.45252866,-11.419149,-0.7005806,-6.7215056,-3.1384702
1432,SN2004gs,15.752767,4.1937695,-0.039978772,-1.4928225,-3.3046422,3.3820274,-8.299059
1433,SN2004gu,7.6290903,-9.060009,0.94219476,1.620495,-2.7282474,9.510567,-8.644906
1434,SN2004gv,8.33848,-1.1600914,-1.3457793,-2.9232037,10.724842,-4.556422,-5.8449745
1435,SN2005A,5.359559,2.4070165,0.32203406,-1.9367838,-0.45363,-4.000237,-17.950481
1436,SN2005M,11.123838,-11.961453,1.1756715,7.768916,-2.4340057,7.9390054,-12.2811
1437,SN2005ag,9.617794,-1.5414175,0.24068753,6.7885475,-7.582321,6.7625713,-9.274635
1438,SN2005al,14.347852,-9.606213,-0.13952534,1.0675645,4.1265926,5.326672,-12.130434
1439,SN2005be,13.887664,-8.85128,-2.5728433,5.935462,-4.501287,-2.9553218,-6.096447
1440,SN2005el,14.557267,-3.0532503,2.7293582,1.2789731,6.3296456,6.7002645,-11.908694
1441,SN2005em,13.78657,-2.4445064,-4.8018785,-5.28024,-2.703061,0.097631395,-0.9747555
1442,SN2005eq,8.336833,-12.1748,0.46771255,6.3798623,-4.6539016,12.735806,-5.526754
1443,SN2005hc,11.100153,-9.977978,-3.2444818,7.0476637,-2.0354302,6.3315606,-6.854335
1444,SN2005hj,12.538886,-6.693449,-1.1824751,2.6864014,-4.785307,10.828286,-4.5220017
1445,SN2005iq,17.333513,-5.5535464,2.6663735,4.6385913,1.0155132,5.04266,-14.493763
1446,SN2005ir,9.190339,-1.7819767,3.4529839,-3.1706405,-3.0042467,13.105894,-6.9632797
1447,SN2005kc,5.7788725,-10.052695,-4.952394,0.13631657,-2.827662,3.2943678,-14.608807
1448,SN2005ki,18.976414,-5.7083154,1.8075473,1.7752252,5.2121468,1.404325,-9.576514
1449,SN2005lu,6.549615,-5.92226,-6.6277027,9.136206,-4.9921746,-2.9410813,-9.194796
1450,SN2005mc,14.311313,-1.131545,-1.5566715,2.0481586,0.75099313,-5.5620794,-13.677644
1451,SN2005na,15.566161,-5.6456842,4.141234,6.49258,0.73098284,4.0569224,-6.126841
1452,SN2006D,15.7228,-1.3662455,7.5353837,-0.8527023,-0.9486888,0.83056587,-10.704291
1453,SN2006T,6.2684493,-9.883401,2.3350587,-4.333332,6.355085,-8.274546,-3.2926438
1454,SN2006X,3.6670284,5.4129796,1.3895802,-1.4933337,2.5984223,-7.5688186,-14.787573
1455,SN2006ax,18.852076,-8.395381,-0.5816949,3.835938,-0.50170493,7.468607,-8.0320425
1456,SN2006ba,5.3518653,-6.211077,-3.1032531,-3.8818042,0.28139162,-7.8543243,-2.4506469
1457,SN2006bd,9.841897,2.9826334,0.32138723,-4.3534956,-7.6710377,-7.0685687,-11.194751
1458,SN2006bf,7.3358397,-3.9178078,-0.60075355,-3.8718436,1.6163495,-13.557024,-13.452953
1459,SN2006bh,17.14193,-4.3041773,3.7099197,1.1334167,-4.6177897,1.7592369,-12.02798
1460,SN2006br,-2.5936449,1.56063,-3.48228,-1.9103465,6.9970064,-3.5778713,-13.591638
1461,SN2006bt,2.41973,-7.5743613,-2.0818765,5.0599093,3.0864303,12.547633,-9.181869
1462,SN2006ef,17.259998,-10.809741,-2.0182157,0.2770278,-0.5782899,-2.7639437,-8.645556
1463,SN2006ej,12.418357,-4.1398463,2.8735857,-1.5815582,1.050888,1.6579487,-16.683487
1464,SN2006ev,11.090297,-10.900061,-2.6593392,1.1300216,9.195497,-1.4672344,-6.978643
1465,SN2006fo,6.7982426,1.1593876,-0.11740241,2.9974787,1.3488214,-11.110775,-8.034696
1466,SN2006gt,18.171806,1.3482648,0.9764912,1.4983993,-3.775768,-5.04631,-8.149452
1467,SN2006hb,11.674171,1.2339813,-7.8490505,-3.071764,-1.7391725,-6.6661563,-12.005459
1468,SN2006ir,1.0491818,-6.0602145,-3.1977673,-5.3603683,8.591606,-9.47015,-0.15144898
1469,SN2006is,13.635964,-9.609032,0.29413205,4.513861,-8.488662,4.0723777,-11.615181
1470,SN2006kf,15.431373,4.1196537,-0.958435,0.20907561,4.548111,2.4386735,-8.723244
1471,SN2006lc,7.5872936,-1.092147,-1.1757758,-8.605405,4.870385,-10.061972,-12.464655
1472,SN2006lu,7.903046,-6.678804,0.071552396,6.4595137,-2.0917442,2.292321,-14.267902
1473,SN2006mr,11.603194,5.4062014,1.5204778,-9.479932,-6.2835097,-7.793657,-6.681196
1474,SN2006ob,13.778929,3.2275527,-6.7435923,0.96223694,0.061936498,4.69876,-4.7744412
1475,SN2006os,5.1245413,-5.5068545,0.04948426,2.601666,-2.2627273,-5.9803743,-13.516741
1476,SN2006ot,12.385502,-7.4878373,-8.459273,1.0604719,-5.803365,1.264058,1.393274
1477,SN2007N,11.327135,-0.030133653,3.1251922,-10.388953,-4.403438,-8.615733,-11.43776
1478,SN2007S,3.7177217,-5.890566,-2.82871,2.6538258,-8.483238,1.2191627,-14.12559
1479,SN2007Y,9.705251,-1.4656849,-0.8222398,-10.300042,4.758274,5.2828617,-6.6632957
1480,SN2007af,11.19356,-5.2198267,7.8699756,6.3101487,-3.0489078,3.802996,-10.241246
1481,SN2007ai,7.94228,-6.137238,-8.35921,-1.3798261,-5.860056,-0.7425326,-10.949355
1482,SN2007as,15.24691,-5.9178042,3.2799952,-1.1974876,0.014847272,8.134522,-11.12057
1483,SN2007ax,14.30213,0.2585206,0.4182016,-7.88254,-7.760122,-4.4497137,-6.5112987
1484,SN2007ba,12.995514,-4.078646,-1.149992,-0.80089176,-7.617317,-4.4037223,-14.362235
1485,SN2007bm,7.252086,-10.455392,-4.2013607,0.9278092,0.6377933,-3.46455,-14.501307
1486,SN2007ca,5.893977,-7.8487988,-0.6662574,-2.2676663,-9.010921,5.080884,-10.307897
1487,SN2007if,7.6698003,-2.9653625,-3.5443497,-8.0054655,-4.207104,2.8833065,-13.865083
1488,SN2007jg,9.248196,-9.0858345,3.7158785,4.9354396,3.4678984,3.8372154,-8.589273
1489,SN2007kj,12.753766,-2.8269014,2.4293554,-10.460257,-1.1319902,0.7234885,-8.624943
1490,SN2007le,6.41354,-8.712509,4.842405,1.1198095,-5.983809,2.2512252,-13.612883
1491,SN2007mm,11.025224,-2.1521223,-4.331878,-7.2668247,-5.023734,-8.784999,-7.994706
1492,SN2007nq,14.61691,-2.6138887,-2.6707263,-0.09983071,1.8419621,5.42435,-5.8048177
1493,SN2007on,19.191196,-1.4514959,1.3421415,1.1668304,-3.6202962,3.437786,-2.1474133
1494,SN2007rz,-0.98984456,-12.051439,0.84524053,-7.2283626,1.9942399,-9.895659,0.42754686
1495,SN2008R,16.731503,-0.09685767,-1.3580602,-0.019550929,-8.500448,0.41297913,-5.2667007
1496,SN2008aq,11.436021,-4.2129574,0.63837296,0.20355478,6.6349382,-7.7824917,-4.574088
1497,SN2008fp,3.7459817,-3.0124965,-8.405364,0.35449764,-4.068608,-3.2158751,-15.97938
1498,SN2008gc,2.9052858,5.4030824,6.649544,-3.95249,-2.2326443,3.0433297,-6.255568
1499,SN2008gp,10.58984,-6.0579386,1.9123434,10.247349,-2.758243,3.4430892,-7.458724
1500,SN2008hh,9.276769,-0.7901399,-1.4590924,-3.4080358,3.3255737,-2.7432642,-6.563474
1501,SN2008hv,15.306081,-5.341757,-2.7828312,-0.5145408,-0.9749518,4.047128,-13.897175
1502,SN2008ia,10.758886,-4.357797,-1.6675967,-1.0752734,7.5377913,0.48386598,-13.597967
1503,SN2009F,13.545433,2.1496756,0.12513357,-5.785756,-1.1700654,-8.259386,-7.0398517
1504,SN2009K,10.535074,1.8211149,2.2792008,-0.8266712,2.5583165,-8.350045,-2.424975
1505,SN2009Z,9.268473,0.42962977,2.5171192,-1.0474148,6.431937,-5.5914173,-9.929625
1506,SN2009bb,5.3806653,2.0412676,-6.5468097,-8.350698,6.0851827,-6.286216,-8.966913
1507,SN2009ca,12.296342,0.4705399,-4.984514,1.6559861,5.092254,-5.574288,0.09473875
1508,SN2009dc,1.3380618,-14.226978,-3.4520638,5.073693,-3.7013192,6.7937474,-6.6357827
1509,SN2009dp,7.1160493,6.5209417,2.5924747,0.810817,-1.7127106,-13.264951,-2.553812
1510,SN2009dt,8.980669,0.12762359,0.427521,-5.198449,-0.76456,-12.399348,2.4960678
1511,SN2010ar,1.5321295,-3.3046422,-0.5606149,-1.8684949,-3.715312,13.34121,-10.929787
1512,SN2010bc,6.510559,3.9002383,0.9287196,-3.9512658,0.5606266,4.2131333,-13.972772
1513,SN2010fs,4.811141,4.0430546,11.164984,5.3837605,2.5920508,-8.093739,-1.6112895
1514,SN2011jq,12.469311,-3.2911925,-4.0637712,0.7769221,-5.6800003,-8.892544,-9.534635
1515,SN2012aw,5.2292256,-5.3712783,-0.4086422,3.7125478,-10.273631,-8.092564,1.5600067
1516,SN2013cs,10.472406,-7.6584716,2.4801068,0.3668006,-1.2504281,2.0657012,-9.299943
1517,SN2013cv,15.199084,-4.8253555,2.0950477,4.3691826,2.9713542,12.562183,-6.437699
1518,SN2016J,3.878716,-2.1499605,3.0025477,2.4512408,-11.679337,4.426635,-11.541577
1519,SN2016K,15.794166,-0.9204042,-4.711612,5.5863748,0.7760656,1.9225653,-8.115702
1520,SN2016aqb,15.689685,-5.537563,-0.81127644,10.872672,-1.8711663,8.862939,-9.0168
1521,SN2016blj,7.1984286,-6.8888664,1.0934147,4.088159,-10.347957,9.581474,-6.649175
1522,SN2016bmc,21.197733,-3.6445072,-3.5972326,-2.2135077,-0.551834,-0.7196974,-6.587771
