,SN,0,1,2,3,4,5,6,7,8
613,SN2005fb,-2.4057477,-1.9250679,0.70039415,2.7745998,9.392396,8.150762,-2.4240706,9.289702,0.8768151
614,SN2005ga,-5.8434434,-1.0853133,3.7290237,5.0484548,9.444534,3.475282,3.131145,5.347273,6.180168
615,SN2005gd,-1.8562031,0.72647107,-0.7414983,3.7870514,13.500622,5.378111,2.9887683,2.9670846,6.8976936
616,SN2005gp,-5.302745,0.5306622,1.9832277,-3.5614579,2.0708365,6.2281914,3.341775,9.183942,1.1249381
617,SN2005hs,-1.8459309,-3.6302066,0.103134945,0.55319226,0.030243631,-0.011468432,2.1457098,6.444713,-11.592731
618,SN2005hz,-7.4106565,5.272128,0.03009359,7.618948,-1.4828893,0.15283912,4.8116508,4.01921,0.25536117
619,SN2005ij,-6.7148914,-1.1183602,-3.726762,7.298665,7.747227,1.9896027,4.7506733,5.963999,4.109074
620,SN2005kp,-1.5617392,-3.1173959,-0.9065972,11.650971,6.6783648,-0.2768083,0.1130724,3.680117,6.9490576
621,SN2006eb,-7.277366,-4.317788,0.106784225,2.4503,3.0607862,0.7492835,1.5779505,7.779748,7.238129
622,SN2006fn,-4.4252224,2.350426,4.010662,5.5463758,5.8583527,-0.1101154,3.5062518,1.7858341,-1.3155016
623,SN2006gv,-5.417585,-0.017952858,-3.3180938,6.1293674,-0.8890217,1.0785689,3.2124314,4.4705844,-1.7298644
624,SN2006ki,-9.261631,3.0997455,0.14106978,5.9011106,3.043783,5.773769,-0.96466666,6.798842,-0.6518892
625,SN2006kw,-5.4069176,1.0475937,-2.7039678,1.4748107,5.1062026,4.3879247,-4.549546,7.1895967,4.9400735
626,SN2007ia,-3.99168,-2.2738895,-0.30210868,0.31598318,2.4481385,-5.0625615,3.9668782,-1.7515208,-5.1481223
627,SN2007lw,-0.22329533,0.7245831,-1.1902725,6.494132,9.482773,-4.0706105,0.7004447,3.4683287,-5.259544
628,SN2007nz,-0.99846286,4.124986,-0.20338091,-0.2880377,-7.583405,-2.0560267,4.20717,6.157583,-1.3273232
629,SN2007ol,0.17604613,-2.3670428,-1.1904447,8.037148,4.4238925,3.130813,0.40467736,2.2075863,14.481754
630,SN2007sh,2.1171389,-2.852756,-0.91459686,3.4275262,3.8358037,1.1494657,1.8520031,4.839473,10.726297
631,SN2008am,1.8013366,-3.7400565,-0.79965854,-8.446626,4.020801,0.1398739,1.3540057,1.4138421,-5.035233
632,SDSS-II SN 1115,0.9929694,4.136891,1.0942073,-1.6850966,-3.0086253,-0.6679985,-5.0134983,-1.8545763,-6.21406
633,SDSS-II SN 12852,7.9836493,0.70179224,5.185078,-6.4925385,-2.9930346,1.8664879,1.0264943,2.2464485,-2.403055
634,SDSS-II SN 13058,-0.11642208,-3.5713613,1.1245177,-2.221201,-4.89732,0.2806507,3.363895,-2.7472804,-4.602206
635,SDSS-II SN 13329,6.0751686,1.428807,0.420549,2.9680533,-9.086021,-0.85211384,0.63332385,-1.4239382,-2.9409642
636,SDSS-II SN 13339,-1.1637058,-0.44600055,6.9900103,3.0006053,-1.245617,-2.4349794,4.6371346,-0.22151431,-4.899186
637,SDSS-II SN 1378,0.47035965,-5.5236835,-0.22644867,2.8197062,-3.2334528,0.8259146,-0.2048006,0.36507863,-8.720134
638,SDSS-II SN 13839,6.110525,3.0602727,-7.3570666,4.163057,-2.835301,-1.1209248,1.5014606,-1.3299154,2.2235096
639,SDSS-II SN 13971,0.8306986,5.8292165,5.431398,4.1874905,-7.7468877,0.4529403,0.35215393,-0.6188169,-0.6046996
640,SDSS-II SN 14231,6.7510467,-4.774539,-0.19000517,-1.3414298,-4.0015135,4.8501806,-1.1766382,0.455537,-0.41283208
641,SDSS-II SN 14933,2.78233,2.5456023,3.3674963,-6.229064,1.868007,0.7285847,-5.2917733,-5.0213346,-5.019173
642,SDSS-II SN 15448,2.8112605,-5.2256956,2.9714694,-0.29434162,-2.6747541,5.4577518,-2.7726462,-5.003655,-5.1358075
643,SDSS-II SN 15454,1.5876292,-8.27683,-0.5274668,-3.7979789,-7.794538,1.3567814,-0.32855037,2.9951344,-1.4717793
644,SDSS-II SN 15942,1.7877973,-5.3982525,7.255882,-1.942349,-6.605484,1.8485512,-1.7246121,2.917431,-0.2735385
645,SDSS-II SN 16739,5.727394,2.217027,-0.28384322,1.351932,-2.177274,-1.1271095,2.7274475,-2.3255677,4.877888
646,SDSS-II SN 17272,-1.2139986,2.4671607,-1.1654687,6.690603,3.1566718,0.18038191,-4.5225306,-3.6782434,2.6860995
647,SDSS-II SN 17373,-0.29750153,3.304251,-1.3081584,0.30666786,7.848456,1.2316757,-1.0028573,-6.9599743,-4.3553257
648,SDSS-II SN 1782,-0.014706027,-5.87155,-4.9251757,3.017926,2.3190184,-6.2347584,3.802812,0.5386355,1.5272439
649,SDSS-II SN 18824,-0.9778669,-4.651493,0.19983254,-11.371694,-5.8001156,-0.106947206,0.5303937,4.525136,0.044755567
650,SDSS-II SN 18979,-0.6106185,0.6784039,0.28505725,1.6843112,-3.1498487,-3.9103212,7.6028914,-5.9623265,-4.1761527
651,SDSS-II SN 18990,-8.320707,-3.5662093,0.18737634,-1.4110979,-4.5003457,-5.8534656,-2.3056223,0.79365164,0.07488469
652,SDSS-II SN 19042,4.496139,0.63112295,-0.86861175,4.277849,3.194631,-4.123018,6.5183563,0.5537296,0.6855327
653,SDSS-II SN 19065,1.2587823,2.180632,-1.3525978,-11.1533165,-6.245764,-0.46410233,0.59115213,-3.8354208,-1.1209099
654,SDSS-II SN 19137,1.1120255,0.846785,5.730835,2.4993963,-5.7591805,-3.5509992,-3.3606684,-1.8349029,-7.0343113
655,SDSS-II SN 1919,0.2415963,-4.9897,1.3248839,13.085929,1.6584874,-1.9202466,1.3439591,1.2277371,1.8241932
656,SDSS-II SN 19640,-0.92149186,-0.99714166,1.8652917,0.38609922,-7.8247147,2.1951373,-1.9235483,-3.3178012,-6.1588683
657,SDSS-II SN 19778,11.619808,-1.6456844,-0.08607507,-3.3821783,-2.5642395,-1.7439377,-2.4625232,-0.52832806,-0.9662172
658,SDSS-II SN 20603,2.0917373,1.7148106,0.9748584,0.652137,1.4481238,-8.440348,1.7403704,-4.5538974,-5.247658
659,SDSS-II SN 20874,-0.024718015,-1.2696851,1.8688409,-3.3315206,-9.467829,2.42584,2.6119642,-0.9290317,-0.14090393
660,SDSS-II SN 2118,-0.8765093,-1.7300582,-0.9662937,-2.0469468,9.321483,5.791169,-0.7467467,-4.2942324,5.252521
661,SDSS-II SN 21402,1.2565426,-6.0316133,-2.0677257,-7.623881,-3.4525433,1.5924697,0.4181192,-0.009546685,-2.930718
662,SDSS-II SN 2766,-1.5472598,-3.1709855,-5.6085186,9.074035,0.13556585,5.3863463,-0.46656683,-0.057304192,4.53162
663,SDSS-II SN 3050,-0.15933916,-1.7768549,-0.27055183,-4.454074,-3.935936,6.5589623,2.399515,-1.3783636,3.793786
664,SDSS-II SN 5392,-2.9772065,1.3204017,8.218805,2.676331,-4.580649,-0.8735528,-3.4198654,-0.049219258,-2.920803
665,SDSS-II SN 5669,4.679497,4.248606,-0.26820832,-0.14202693,3.9421988,-0.27605313,3.440311,-4.107355,-1.8287457
666,SDSS-II SN 5806,-0.99895036,-7.3055773,-3.7757297,2.0305178,4.055195,5.2603455,-0.9005734,-1.6869357,-0.27950665
667,SDSS-II SN 8280,3.9525037,-0.7008756,-1.456177,-8.153779,-3.478104,-4.2886777,1.705687,2.679636,4.328154
668,SDSS-II SN 9562,0.24367939,0.77290446,2.338793,1.1764677,-5.5320306,-1.9225062,1.4790069,-0.505405,-1.47757
669,SN2005ed,4.065884,1.4576753,-4.6177907,-0.8273121,11.317932,2.5987964,-3.2156088,-1.7055553,-0.25661278
670,SN2005fa,0.70415944,2.62646,2.589785,2.7509758,-6.242336,3.5136948,0.74495155,-0.649668,9.1121645
671,SN2005fm,4.3596416,-0.6003241,-0.04073415,7.1491194,9.963174,1.2501094,1.3620608,-8.728458,5.699062
672,SN2005hj,5.290639,-0.491591,0.25974232,4.9061394,9.906064,6.1516604,4.2449064,-2.7205234,6.2237887
673,SN2005hl,-2.6774104,0.079332516,-4.5007463,-8.027897,-7.800889,-0.37300375,2.8358142,-0.6791058,-2.41072
674,SN2005hn,4.3678603,-0.88089305,1.2845345,10.024443,-0.31286916,5.615091,1.3112432,-0.5579272,1.5464361
675,SN2005hr,3.590056,3.4927099,0.6582566,8.020677,6.287008,0.6809374,-2.6544385,-1.1672621,7.778749
676,SN2005jp,0.008370488,5.3716946,6.149285,-0.8150629,-1.7230225,0.4154702,4.775985,-1.2936921,-1.1849444
677,SN2005ld,0.873603,-0.6411183,0.2020148,7.6398582,6.1882415,5.2368507,-1.2231904,-6.838427,6.9092665
678,SN2005le,4.3895755,-1.9714675,6.763467,-2.9156294,-2.4866428,-5.373243,0.5371383,-3.5644023,5.737849
679,SN2006V,0.6655749,-5.4017973,-1.0913873,-5.714334,-0.55913323,6.1091294,3.541255,-2.2478194,-3.5382338
680,SN2006au,-1.9577901,-3.629392,-3.4319806,-4.009096,-9.797129,1.160874,1.7404623,-0.34815538,-7.0544267
681,SN2006fd,-4.673953,1.297568,-3.9332464,3.3464942,-4.809524,6.9697647,0.2719752,0.1684954,2.7508814
682,SN2006fy,-0.8990616,0.21960947,-2.8480487,9.499619,2.1748013,6.2934623,2.921843,-6.9965773,5.5069294
683,SN2006hl,-1.6415594,-1.1368679,-0.47484264,6.5875444,7.8016295,-0.3923432,-0.48446193,-6.0263033,9.829029
684,SN2006ht,-6.3777246,-3.165538,-0.9060674,0.508034,-2.8164985,7.136327,-0.81973517,-3.0871158,2.2331088
685,SN2006hx,1.4876536,0.32179752,-4.9673295,8.332099,5.1422176,7.8390636,2.0939565,-0.6943108,9.026472
686,SN2006ji,-4.538173,1.309992,-0.8700715,5.4141974,4.14294,0.36398813,3.3196719,-11.122069,4.4324293
687,SN2006lc,-0.6160818,0.7042326,7.737128,-7.4037795,-7.060836,3.519231,0.9041251,0.20690493,-2.7099528
688,SN2006oa,0.73526996,-2.6564097,-0.6921105,4.591446,12.443046,2.640325,1.5474584,-4.1813874,1.8317169
689,SN2006ob,1.3458649,0.7337115,-3.3082428,7.21134,6.736899,2.2805517,2.1009996,-4.166818,0.21618667
690,SN2006oc,-1.0669194,-0.2429234,5.9380784,-1.637886,-7.8746033,-0.7478462,4.383413,-4.8940525,1.472569
691,SN2006oj,3.8820655,1.468389,6.7290354,3.1570756,0.8874189,1.4466133,1.1542848,0.81997424,7.902535
692,SN2006ps,2.5831077,-1.2453766,-4.0639043,3.54037,7.740634,3.0098655,-1.71865,-1.7905895,3.8544776
693,SN2006qq,5.0225353,-0.32372636,3.1160576,-3.7092273,-0.7887214,0.74823105,4.916864,-2.32356,0.23770992
694,SN2007gt,7.1888537,3.671711,2.5814855,-3.73777,-0.81239307,0.36595708,0.33906507,-2.498612,-7.9469447
695,SN2007ht,5.0096774,-1.953936,7.4700904,-0.63400763,-0.67011607,-0.60864466,0.091204785,-2.6907887,-7.9425197
696,SN2007hx,0.68946004,-0.9571768,1.0470623,6.5499845,4.1918645,1.9620094,-6.5058465,-1.4578544,9.627455
697,SN2007ic,2.4344127,3.1515326,-4.890462,7.11633,2.6529129,8.176346,0.31218383,-2.7554538,2.5961518
698,SN2007jk,9.18626,-0.14738147,-0.77096796,2.534266,-5.1536064,3.8856053,-2.5941744,-4.084553,2.720809
699,SN2007kl,7.8630905,-7.4213376,2.5373662,0.8416357,-2.065426,-0.51132214,-2.6442006,0.7167752,7.0972233
700,SN2007lg,3.25052,-2.8263118,5.171988,9.025472,2.974119,0.4619246,-2.891183,-1.5208945,4.185627
701,SN2007ma,-0.34612367,-2.8171117,-1.6023781,5.153443,3.3822317,7.70315,-3.3853137,-3.335188,5.421198
702,SN2007mb,4.7749333,-0.86798453,2.5183136,3.8518908,-3.607857,2.4060388,0.5281509,-4.708369,-0.21873751
703,SN2007nd,6.5183864,-0.7407698,0.92708397,3.5041866,-3.21793,-4.0407557,-1.5400467,1.2281331,4.677546
704,SN2007nf,2.241386,0.99419916,3.6882184,1.796214,-3.0201907,1.0974829,3.1558766,-2.785239,-7.581928
705,SN2007px,4.785392,0.44936898,-1.3762307,7.5286026,1.6190606,5.524904,-2.7118478,-1.7708095,5.0664325
706,SN2007pz,-0.5484656,-1.0967858,-1.4682499,2.0941525,-4.039119,6.4414454,-4.2055306,0.11286104,3.9850254
707,SN2007ql,-0.42902857,3.6570249,-0.12752382,3.3672426,1.8997096,1.7005136,0.7702965,-7.054741,5.339506
708,SN2007qt,4.7428308,-5.5073676,4.610533,1.0774254,-3.4138322,0.7393111,1.7272879,-1.7334951,1.6994858
709,SN2007ra,0.92957526,-4.274053,-0.3097223,7.5605173,2.8940034,3.8503203,0.5254734,-2.3692293,2.9278667
710,SN2007se,-3.0697892,-3.4738302,-0.23685078,5.360257,-6.129988,-7.209583,-7.0677204,2.5480762,0.53541225
711,SN2008J,2.3699152,0.37022755,0.9221318,-1.702457,-6.6435657,-8.828753,-2.0783212,-2.7630029,-7.9188304
712,SN2013bh,1.6802149,2.1953418,0.78431165,7.9287815,11.979916,6.3992233,3.3694143,-0.7256249,0.11597654
713,SDSS-II SN 16142,-0.33399868,0.69093144,-6.4857607,-5.0232663,9.071228,-2.237492,0.45754933,-1.4711027,0.102017716
714,SDSS-II SN 18321,6.268437,-5.191755,-0.23587605,-3.8508773,2.1882362,-0.35547686,3.4959195,-7.5988894,-1.7938145
715,SDSS-II SN 2632,4.734376,4.6518254,5.1457267,-3.1908383,-2.5958803,0.27688456,1.7326702,2.479846,4.6737647
716,SDSS-II SN 6075,-0.488446,-4.4182296,0.17213018,-0.64312,0.9637716,1.9280379,1.2151817,-6.4416866,-10.0452795
717,SN2005fr,5.300351,-0.16914387,-4.4045506,0.9372376,-2.30786,-4.8151054,-0.6422812,1.8191391,9.109566
718,SN2005gf,3.1692047,2.4038315,1.905196,0.36839896,-5.7692566,4.1621747,6.322174,-1.8450149,3.7038827
719,SN2005if,1.577826,0.008185834,-5.7856107,5.036163,-2.680083,7.026712,-2.7429428,-0.5260481,0.8405098
720,SN2007kw,-1.4937246,1.8108771,-0.095778085,-0.7651791,-3.4482281,-5.6128373,7.5533056,-1.5845245,1.1353072
721,SN2007lz,6.8078628,-1.1400003,-0.12305913,1.7681718,4.8323326,2.9825797,7.8377666,-0.28598553,0.17947851
722,SDSS-II SN 10299,1.7957221,2.0483093,8.038149,2.5201666,-1.2077041,-5.783161,0.5796009,-5.284457,2.2408743
723,SDSS-II SN 11092,-1.5334961,-9.247313,-0.91099215,-0.8679629,-2.6463747,1.6181154,-0.7976754,-7.1887183,1.7012886
724,SDSS-II SN 1164,0.8469778,-5.0699487,3.2014015,-1.2668761,3.4216948,-3.944931,5.7204013,-2.6348503,1.0030538
725,SDSS-II SN 13131,-6.2067313,-0.32127115,-5.435434,-0.6522258,1.9795858,1.9399188,-4.1404805,-5.0734143,0.92364943
726,SDSS-II SN 13413,-0.72634995,0.3470947,-2.4979367,-1.1873171,0.011349952,6.0972967,-5.5375977,-6.797414,-2.167809
727,SDSS-II SN 14137,-0.83916014,2.4578536,-1.0491018,0.1755398,-5.9621887,1.9589533,-3.01427,-5.406587,2.0174484
728,SDSS-II SN 14304,-0.06996001,-0.76936,-8.447531,-0.4435779,-5.354877,-2.92778,0.045625873,-5.7297764,-0.87839186
729,SDSS-II SN 14455,0.30661657,-6.8956943,-4.7204113,-0.37852764,-8.070162,0.25816146,1.0762333,-4.0336227,-1.3683094
730,SDSS-II SN 14470,-5.6429853,3.5736942,-0.18684545,2.247998,-1.057812,-2.1264699,4.5485754,-5.638061,2.383036
731,SDSS-II SN 14499,-0.20710734,-5.200882,-3.9841232,-6.0462556,-1.324077,2.1468933,-1.4750606,-7.6075807,-2.6902263
732,SDSS-II SN 15696,-1.3148537,-1.0221395,-7.1371365,-4.8768425,1.9830096,6.032076,-1.8197696,-0.5266687,3.0527878
733,SDSS-II SN 16172,1.8837548,4.380357,3.9368138,-3.028656,-6.6432247,-1.4351476,-6.9734592,-1.9166808,0.4248539
734,SDSS-II SN 16199,2.6210186,0.9123642,-2.7862399,-5.7304773,-0.052412473,-8.810621,1.1999661,-3.803517,1.6602036
735,SDSS-II SN 1631,0.54299706,3.8632073,-4.6049485,-3.104034,2.9393463,-3.089025,-1.2095824,-5.162534,-1.1326936
736,SDSS-II SN 16433,-0.68849343,5.281157,-0.7911753,-5.025502,-3.092058,3.9348156,-1.722471,-7.51052,1.0682017
737,SDSS-II SN 16603,0.12207762,-4.121882,-1.7479991,-1.6541543,4.422501,1.414537,3.5571434,-4.7607856,5.509153
738,SDSS-II SN 17703,1.402031,-2.5054095,-1.227246,0.8396671,9.09278,-5.3523927,0.6204542,-6.387519,3.2225733
739,SDSS-II SN 17739,-2.5092585,0.24565487,-3.3307061,-7.4153066,-2.026017,1.9416299,-1.4844688,-3.9576187,4.345658
740,SDSS-II SN 17777,-1.4225429,-1.3753632,0.46635726,-4.169056,3.1436713,-0.30193022,0.6469313,-4.5518637,-0.47714972
741,SDSS-II SN 17910,0.49822852,3.0095289,3.2539005,-3.3315072,3.5132246,1.6269481,-2.3185046,-6.3501816,1.7869328
742,SDSS-II SN 18324,3.465463,-5.6589246,-4.11048,-7.322387,-2.163176,-2.818244,-0.37476754,-3.612966,7.262719
743,SDSS-II SN 18447,-2.0441065,1.9769442,-3.5641465,-3.605676,4.388253,5.391079,-2.7065754,-5.1417923,0.6016432
744,SDSS-II SN 18733,1.1505234,0.28830272,-3.401466,-4.4585924,-3.2434297,-1.4886996,-3.6243677,-5.6958737,1.0873417
745,SDSS-II SN 18831,4.1806183,1.7913545,-3.2534113,-5.875966,-0.74411434,2.8787124,-0.43123353,-5.644798,-2.0573
746,SDSS-II SN 18978,5.0910726,-3.3568175,4.995902,4.798749,2.5450914,-0.56278056,4.9146776,-5.36807,1.9158261
747,SDSS-II SN 1903,-1.529308,4.483382,-1.0085799,3.024813,-9.800366,0.06885437,-5.331419,-1.5498828,3.163226
748,SDSS-II SN 19319,0.5063959,-3.1277661,4.9426823,-4.1995068,2.3711915,2.2986572,-4.9658995,-4.25114,0.6199309
749,SDSS-II SN 19332,-0.5773598,-0.30398914,-7.0789366,0.060480345,1.622812,0.5661756,-1.3290869,-6.8725796,-5.9943624
750,SDSS-II SN 19769,0.21059728,-3.5790658,10.598752,-2.1618137,-3.8801389,-4.6178226,-0.8090192,-2.7870486,-3.0192277
751,SDSS-II SN 20046,4.806043,7.087101,1.1975744,-0.14719778,0.41362372,-5.787478,1.003452,-3.1123576,2.9142766
752,SDSS-II SN 20104,1.376415,-0.19341472,-1.8398577,-10.959763,3.24891,1.676527,0.16755699,-5.582415,1.4978778
753,SDSS-II SN 20295,-2.414866,-4.447735,0.7545073,-3.1598706,-3.3099759,-2.6313565,-4.753907,-3.256078,0.60395277
754,SDSS-II SN 20925,1.1375915,0.94738066,-10.71785,-0.026484499,-0.29649895,-0.035955317,-1.7845463,-0.67396927,0.98866963
755,SDSS-II SN 2468,-4.944415,-5.612407,-0.3928962,-3.5424323,-4.1011086,0.27298638,0.99904543,-1.0419176,1.8109187
756,SDSS-II SN 2734,5.1625977,-3.893917,-3.1280074,3.3147633,-2.0923958,-5.827596,6.908296,-1.911057,4.161661
757,SDSS-II SN 3118,-3.22906,-0.845288,2.6253216,2.7570534,0.16623159,-5.3091197,0.7067513,-1.9268789,5.9772544
758,SDSS-II SN 3205,7.6194158,2.072663,-1.8130693,5.6834774,-7.5216656,-3.709887,-5.128444,-2.9490159,3.4403613
759,SDSS-II SN 3508,8.82504,-0.5439302,-0.38567096,-2.2219367,-11.984223,-3.7418199,-0.8277607,-4.8100657,-3.1122458
760,SDSS-II SN 4322,-0.49871078,1.7398735,0.8825795,-1.7727298,4.8203187,5.9358664,6.3793125,-7.0797043,1.9821419
761,SDSS-II SN 5339,3.2866306,1.2004886,-7.3466964,-2.7810724,-3.3156974,-8.231968,-1.5027848,1.1342472,-2.1674244
762,SDSS-II SN 5858,-1.0226457,-1.0773357,-0.6202238,1.2388333,-2.4458864,6.609094,8.893967,-0.29609844,-0.011562191
763,SDSS-II SN 5877,-2.4176729,3.7952836,-0.7449416,-4.7758107,-1.653995,-6.559329,1.7645599,-6.87093,0.23508662
764,SDSS-II SN 6282,-2.558837,2.0356646,-6.9856906,-4.086335,-5.538946,-1.363467,-4.8765306,-1.558421,1.5116688
765,SDSS-II SN 7017,0.15645498,6.0770907,0.06372539,3.8226774,-1.0272497,-3.2778277,-7.4407806,-3.5446818,-1.8503722
766,SDSS-II SN 7099,-0.2002309,-0.67055285,2.7244053,4.8900094,-4.5046782,-8.89088,-1.6939344,-0.7899875,2.640011
767,SDSS-II SN 7357,2.732179,-0.6134044,-2.9190211,-2.0395157,-6.341047,0.8186145,1.8876834,-6.354374,0.03867861
768,SDSS-II SN 7417,-2.149421,-6.6150074,6.5152287,1.9395418,2.6315236,3.7371643,0.87340355,-6.587261,2.639212
769,SDSS-II SN 7802,0.9041967,-2.947957,5.476666,-3.2008634,5.83129,-3.4038684,-0.34683123,-1.3307737,1.9743567
770,SDSS-II SN 7864,-0.23941372,-7.7179418,-2.3956137,-2.3844507,0.9691629,3.0156553,2.556293,-0.24012572,6.9640603
771,SDSS-II SN 8555,4.6924825,-4.6559663,-0.57012415,0.3094799,-3.0459623,-7.697448,-0.4479352,-2.6729257,2.0153623
772,SDSS-II SN 13629,4.4406123,4.195733,1.0895631,-8.573465,-0.54078287,-0.52099913,-0.18621905,-2.2778907,3.8801813
773,SN2005ei,2.0680902,-3.7715945,0.16368231,-0.85688466,-3.1034977,-1.1876465,-11.920832,-6.185833,2.082208
774,SN2005em,4.5254164,-6.215759,-0.43446872,1.0051774,-4.899497,-0.5661976,-3.6646283,-8.703867,-2.3090112
775,SN2005gb,6.5870643,-2.1992803,0.21860981,3.6539268,-0.7364436,1.5017647,6.9447207,-5.1459427,7.695037
776,SN2005hk,1.6619319,-0.56329405,-1.7048875,-1.2563735,-3.2707248,-4.2964654,-7.3034735,-11.107715,-1.3677324
777,SN2005hv,-2.6121285,-0.11807632,-7.409696,4.362684,-3.6083865,2.1230192,3.692392,-2.939203,-2.6576054
778,SN2005hy,-0.28042302,-6.5756516,-4.3082714,9.707608,3.0001438,0.3815091,3.9650373,-4.896484,7.46142
779,SN2005ir,1.0918648,-3.3466978,1.8218364,11.24996,-2.2026987,0.9117234,0.16621384,-5.8357267,5.883658
780,SN2005jr,-0.4095459,0.14233302,7.1881948,2.3742096,5.2805924,-0.687357,5.3709626,-7.0356402,1.6847092
781,SN2005kj,0.90588236,-5.1923804,4.165017,-2.3648179,3.7915416,4.959428,2.186229,-0.7235947,2.3895817
782,SN2005kr,2.2234082,-2.7332096,4.697398,-6.1329975,-8.638214,-1.6636795,-6.2131414,-3.4005477,3.4203448
783,SN2006eq,4.76384,-1.4400357,0.89705265,4.8016295,-7.986733,-0.29950976,-7.371736,-9.508719,1.7096357
784,SN2006fc,1.7455307,-6.3620133,1.5790268,-3.9807851,-1.114688,3.7775383,-0.6297976,-6.249792,5.76401
785,SN2006fh,-3.7287571,-5.158982,-2.2394423,2.330684,-1.3178729,-0.04503203,-3.4546876,-9.968696,-1.0258197
786,SN2006fm,10.536462,-1.6128285,-1.2731044,8.0608425,3.628554,2.5673182,0.59578896,-6.1327367,5.201091
787,SN2006fz,6.704793,-3.9912689,-1.9203466,3.2343094,2.427614,-5.1947207,1.0966669,-7.120187,3.9157774
788,SN2006gn,1.8362516,-3.386599,0.63736343,8.228298,-3.0651267,-6.510756,-1.6234343,-3.5413153,8.760918
789,SN2006iz,-0.10421665,-5.5302997,0.9860461,2.1979432,1.5196834,-1.1355673,7.0855217,0.06738447,11.847275
790,SN2006jq,6.1046715,-4.5298615,0.6774666,7.5880075,5.769685,1.8058902,4.9958043,-5.5415854,8.900212
791,SN2006jt,6.401144,1.7611654,2.6490924,8.204331,2.0674129,0.04995018,2.4200518,-4.5198226,7.7258377
792,SN2006ls,6.865188,-2.0657086,-0.88423294,11.565464,-0.03706843,1.2327671,3.2321246,-4.545471,5.8191223
793,SN2006mn,-1.7437544,2.1550453,0.043982353,-8.495731,-0.43692064,-5.284433,-4.0879126,-4.1847005,0.36349073
794,SN2006mw,4.7458906,-2.9309862,0.7476807,-2.623691,-3.579966,-6.827701,-1.5673356,-10.238512,-4.6151114
795,SN2006ne,5.543436,-1.9936604,-4.4560523,-4.670948,-4.464587,-5.283739,2.5445435,-7.6007504,-1.5205518
796,SN2006pl,0.38942504,-5.831619,-5.2379775,-2.2144582,5.753292,-1.2321535,-0.5730335,-2.726612,5.1703367
797,SN2006pp,-9.789801,8.297242,1.7585071,3.3549058,6.405641,-4.0181904,2.9305243,4.4707146,-1.9800354
798,SN2007hz,1.5808139,-5.849033,0.7232769,9.758122,4.8351903,0.12731606,1.967756,-2.8617692,10.096981
799,SN2007ix,0.40358984,-7.817354,4.294268,2.8008983,3.0974088,-4.235069,1.0324925,3.0647786,4.032789
800,SN2007jd,-1.6433867,-5.950742,-4.375312,-0.6217749,0.6882401,6.7903266,1.3654513,-7.0202155,4.403266
801,SN2007jg,1.3740782,-1.9737332,5.2461658,4.143436,-3.4555826,0.8524947,-2.5616517,-9.236541,5.7372704
802,SN2007jo,0.59403294,-4.58136,-1.7721477,2.0820386,-1.0981219,0.74376965,2.4614174,-2.084065,1.0985719
803,SN2007jt,-0.41602263,-5.3540974,-2.6508377,4.4576883,0.50472486,-1.0974219,0.19937177,-1.1762774,9.803084
804,SN2007ju,1.9463149,1.0852479,-1.6249102,10.6742935,-2.0113466,-0.2681525,0.109777346,-4.1365104,10.284827
805,SN2007ks,10.745306,-5.7431116,-0.8484985,4.140991,1.0337636,-1.3197397,2.7632313,-5.1102786,2.2790978
806,SN2007lq,-6.425591,-1.4253826,0.7627491,1.1403315,1.2463452,-2.3707004,2.323925,-0.9018286,11.274245
807,SN2007mh,8.200593,-1.6710248,-1.0790248,3.6121361,4.325151,-0.73363674,-0.34887168,-1.1683261,7.5899844
808,SN2007mi,9.168161,-4.032704,-2.8840837,1.0750561,4.619525,0.1789905,-1.1437305,-7.011949,1.7937315
809,SN2007mm,0.29912177,-5.80511,-0.15333068,-5.285809,-8.668831,-3.1372316,-1.4427341,-5.4967327,5.990131
810,SN2007mn,1.3547196,-0.7158685,-0.35789323,8.765612,0.11891477,3.25456,0.5046401,-10.738375,10.216827
811,SN2007oi,-0.6143162,5.7781563,1.7128927,-1.0054877,-3.6542175,-6.303014,-4.0994544,-2.4114532,4.26386
812,SN2007pt,1.7446382,-4.103247,-3.358947,-1.6355929,-0.87989074,4.99944,-2.3436952,-4.706107,7.454682
813,SN2007pu,4.3837976,-1.7528695,0.3404108,5.1864686,-1.976044,-0.43818748,1.5319129,-8.453666,7.5177183
814,SN2007pv,0.86337376,-0.25544238,-3.4284103,4.254003,-3.7412243,-0.7244771,-8.821946,-4.2681055,-0.64855117
815,SN2007qi,1.1439736,-1.0032778,1.814111,3.0766277,2.844261,-5.06893,-0.12723826,-3.0824761,0.99381614
816,SN2007rk,0.3094293,0.5576174,4.4417276,-2.2640538,-3.6248415,-6.9886403,-5.0826197,-1.65803,-1.823494
817,SN2008ax,2.6023588,-4.5739064,0.67351484,-10.576965,-3.8979485,-2.401293,-3.8430028,-4.044587,2.5046706
818,SN2009N,-0.11048818,-4.20724,-0.21668415,0.8824421,-2.1380742,-7.6772394,-6.227502,-2.7189069,-3.4142363
819,SN2010gx,7.0713615,-0.31215146,5.0434217,2.5203056,6.775813,1.7859228,0.7283863,-2.4726377,-4.7683616
