,SN,0,1,2,3,4,5,6,7
649,SDSS-II SN 18824,-1.4134537,-0.14288388,-0.98209226,-4.616206,-1.0878286,-0.309217,-1.065918,-0.8404181
650,SDSS-II SN 18979,0.030779328,-0.3143979,-1.0115614,-0.780461,-2.0603395,-1.4839752,-1.057606,0.38721496
651,SDSS-II SN 18990,-0.40457204,-1.1522834,-1.6245488,-2.9939716,-2.1203732,-0.74323475,2.3427775,-0.16128744
652,SDSS-II SN 19042,-1.3754576,0.09824917,-0.10774471,-3.4203277,-0.15957679,-0.2936976,-0.7333954,-1.1207969
653,SDSS-II SN 19065,-0.8721049,-0.069637895,-2.2868268,-3.3285193,-0.15719552,-1.7573286,-3.5383646,1.0280938
654,SDSS-II SN 19137,0.29744235,-0.08239233,1.1386652,-1.4897691,-0.033369023,-1.8797599,0.10465648,0.6128248
655,SDSS-II SN 1919,0.093642585,-0.4877873,0.52969676,-2.2176473,2.2419436,-0.39584535,1.536227,0.47393653
656,SDSS-II SN 19640,-0.25707215,0.0015609553,-1.2811452,-2.7619126,0.18355846,-0.07712791,-2.4248877,-0.5772477
657,SDSS-II SN 19778,-0.9613109,0.061758485,-1.417459,-4.1379414,-0.18236095,-0.033853203,-2.5420916,-0.15414724
658,SDSS-II SN 20603,0.53590035,-1.6935462,-1.7078117,-1.5384377,-1.5014696,-1.2034266,0.039936267,0.19818732
659,SDSS-II SN 20874,-1.3767898,0.14483233,-0.74876183,-4.1442933,-0.7552169,-0.21083187,-1.079952,-0.6849376
660,SDSS-II SN 2118,0.4079735,-0.14322983,0.9840558,-0.65450644,2.277445,0.7635838,0.3951971,0.86876124
661,SDSS-II SN 21402,0.77472895,-0.5672754,1.1597688,-1.729946,1.572514,-0.24471918,1.2535974,0.6693481
662,SDSS-II SN 2766,0.5814479,-0.105009586,-1.0989368,-0.74565136,0.1500773,-1.4313902,-2.0630143,0.08206203
663,SDSS-II SN 3050,0.78335446,-2.0170105,-2.0740902,-1.4547595,-1.1554556,-0.78727144,-0.35116094,0.38146526
664,SDSS-II SN 5392,1.0675668,-2.4259014,-2.3372602,-1.3086597,-0.052658208,-0.006204367,-0.583344,0.70879835
665,SDSS-II SN 5669,-1.5359548,0.5771703,-0.88750607,-4.451922,-0.5138697,-0.024021309,-1.6701134,0.001424456
666,SDSS-II SN 5806,-1.8102432,0.8118337,-0.08473063,-3.45546,0.9028561,0.09679799,-1.9632336,0.24033175
667,SDSS-II SN 8280,-1.5018729,0.2229816,-1.1660836,-4.8630342,-0.9145149,-0.14345235,-1.6241935,-0.22801165
668,SDSS-II SN 9562,-1.5017142,0.07569907,0.21138306,-1.9637053,-1.5266145,-1.1171794,1.7854685,1.0266172
669,SN2005ed,-2.874755,2.137047,1.138773,-1.4459502,-0.16005613,1.2761238,0.7975097,3.5631936
670,SN2005fa,-0.9892521,0.60384905,-0.32254308,-2.5611937,1.0969291,0.09063592,-2.2954493,-0.31162786
671,SN2005fm,1.0834515,-1.9498404,-3.130945,-0.10845133,0.4542959,0.13892385,-1.4651036,1.609366
672,SN2005hj,-1.1638411,2.3711684,-0.5878182,-3.0892572,-0.17964284,0.21465553,-1.9113584,0.98966795
673,SN2005hl,-0.26444107,1.8166301,-1.2348039,-2.268635,0.32279515,0.2350213,-2.2164567,0.03274883
674,SN2005hn,-1.8597708,0.9413497,-0.29139963,-3.7452528,0.63373846,0.09683227,-2.0374436,0.51910645
675,SN2005hr,-1.9867301,1.2435869,-0.5992962,-4.133207,-0.13479133,-0.030634163,-1.800319,1.1246332
676,SN2005jp,-0.8720048,-0.06974334,-2.2873175,-3.3279934,-0.15711163,-1.7573671,-3.5384483,1.028564
677,SN2005ld,-0.38313785,1.117559,-0.75042814,-2.1635568,0.6940501,0.08370639,-2.530986,-0.3467098
678,SN2005le,-0.11685771,0.5826811,-0.6069822,0.54713446,0.18382686,1.6241233,-3.2951164,0.9960859
679,SN2006V,-2.2980711,1.8508645,-0.59414697,-3.727904,-1.0368743,-0.38009298,-2.11719,1.640672
680,SN2006au,-1.174618,1.7886791,-0.5754568,-3.4612505,-1.0203261,0.2662626,-0.6840254,1.1740326
681,SN2006fd,-0.54601157,1.5001233,-0.63094956,-2.3539267,0.69088507,0.23066592,-2.6075366,-0.13123974
682,SN2006fy,-1.0385838,2.4287286,1.0530635,0.49646378,0.4241929,1.1354747,-1.3562568,1.8168669
683,SN2006hl,-1.0693647,0.32540438,-1.3395634,-4.002632,0.2327672,0.06211492,-2.929451,0.26618513
684,SN2006ht,-1.986642,1.2023712,-0.5936104,-4.0509267,0.17677504,0.02940144,-2.0840333,1.2369082
685,SN2006hx,-1.1915165,2.3566449,-0.53531504,-3.0937686,-0.2149502,0.22141695,-1.8729562,0.99310964
686,SN2006ji,-1.0502166,1.6393855,0.6114391,0.76692903,0.15125914,-0.055523943,-1.6524122,1.2723961
687,SN2006lc,-0.84453934,2.2106917,-0.92680264,-2.9212396,-0.012002458,0.22202292,-2.0123925,0.6884035
688,SN2006oa,-1.1912022,2.1226952,-0.6432817,-3.1983786,-0.13336773,0.19652537,-1.8821523,0.8708184
689,SN2006ob,-1.8499103,1.3994038,-0.6393719,-3.9004908,-0.14500141,-0.011518621,-1.9029869,1.2271959
690,SN2006oc,1.1711495,-1.6692921,-1.7308936,-0.912397,1.1546171,-0.45473439,-1.4787879,0.4401295
691,SN2006oj,-1.5170646,0.63967294,0.07976245,-2.8318918,1.2254968,0.08374944,-1.9192334,-0.14848638
692,SN2006ps,-0.548948,1.2556028,0.12714478,1.2258655,-0.14006928,-0.5237644,-2.1027663,1.9403263
693,SN2006qq,-1.0586144,1.616297,-0.73675954,-3.6880689,-0.83720237,0.2630903,-1.1544632,0.5054037
694,SN2007gt,-2.064625,1.062396,-0.5967034,-4.122321,0.5379478,0.088194996,-2.4051147,1.3304131
695,SN2007ht,-1.4358251,2.153537,0.3561001,0.8182452,-0.8831358,2.361655,-1.3275332,2.0329578
696,SN2007hx,-0.26437744,1.5164623,-0.70835793,-2.4803326,0.64922917,0.18072025,-2.759611,-0.43831494
697,SN2007ic,-0.6102838,1.5975957,-0.5753645,0.9933657,-2.024259,2.5309317,-1.08106,1.5624622
698,SN2007jk,-0.083086416,0.4944829,-0.6082919,0.576963,0.30087355,1.7242532,-3.287603,1.0210865
699,SN2007kl,-1.3848003,0.68584025,-0.36564684,-3.3717387,0.5289243,0.078503884,-1.9136374,-0.18242088
700,SN2007lg,-1.4187751,2.147623,0.31058434,0.5628462,-1.0673538,1.4139843,-2.1099114,1.3133992
701,SN2007ma,-0.3761542,1.4333341,-0.72391075,-2.3800197,0.642054,0.16963719,-2.6149094,-0.30882952
702,SN2007mb,-0.8522616,0.859129,0.6480647,-0.71207625,1.4843078,-0.87778586,-0.34656775,0.7527376
703,SN2007nd,-1.8912678,0.8952613,-0.39399263,-3.8754292,0.59440595,0.08915525,-2.1379154,0.6475037
704,SN2007nf,0.21194233,-0.09348813,-0.8806496,0.6572207,0.6930096,2.3885305,-3.2161424,1.2713553
705,SN2007px,-0.4961523,1.4657258,-0.6670798,-2.3962727,0.65773207,0.18978222,-2.525228,-0.21355647
706,SN2007pz,-0.13510996,0.046172008,-1.3766457,-2.6492379,0.1391216,-0.058721196,-2.4942992,-0.55948967
707,SN2007ql,-1.1268957,1.9907371,0.08467546,0.75903094,-0.57955855,2.1567779,-1.2906668,1.947888
708,SN2007qt,-1.7105371,0.93331295,0.116936475,-3.1660485,0.898086,0.11171363,-1.6916211,-0.039141797
709,SN2007ra,-0.46150106,1.6344054,-0.72058165,-2.4597917,0.56120336,0.208424,-2.4859297,-0.16586715
710,SN2007se,0.07315139,0.40093386,-0.3357461,0.11838934,1.6319275,0.5396956,-2.7176833,0.3387967
711,SN2008J,-1.3580109,0.6047726,-1.2949352,-3.4732723,-0.82185376,-0.9003733,-0.8322785,2.1858597
712,SN2013bh,-0.24259119,2.0248759,-0.56837076,-2.7079992,0.5436621,0.26779065,-2.6808023,-0.4760438
713,SDSS-II SN 16142,0.017433736,-0.50131345,0.3596928,-2.3091905,2.2095904,-0.58597535,1.6780972,0.4515226
714,SDSS-II SN 18321,-1.086685,0.09488185,-1.6674228,-4.58373,-0.27629024,-0.029577099,-2.8812122,0.18271346
715,SDSS-II SN 2632,-0.7262618,0.43969592,0.51671404,-1.3193786,1.1198285,-1.4303726,0.7038132,0.9629355
716,SDSS-II SN 6075,0.5917255,-0.68899053,0.594275,-2.0070415,0.76421136,-1.0710965,1.6258366,0.48741934
717,SN2005fr,-1.8003798,0.82229096,-0.25870892,-3.7358973,0.5588307,0.078629345,-1.891465,0.24325384
718,SN2005gf,-0.34015417,-0.06353276,-1.1805859,-2.7663336,0.31218505,-0.07478229,-2.4013166,-0.58673906
719,SN2005if,0.4404103,1.4425805,-1.3949691,-0.8030523,1.1080674,0.16315837,-2.2813828,-0.20107716
720,SN2007kw,-1.8239206,1.7455769,1.0051298,-1.2725683,1.140373,-1.0677321,0.15490566,1.9186535
721,SN2007lz,1.0159736,-1.5397896,-1.4929512,-1.1049403,1.6421179,-0.7524436,-1.0824515,0.42285073
722,SDSS-II SN 10299,1.2537515,-1.3939407,-1.9048289,-0.96815413,0.23834145,-0.89295024,-1.971856,0.4345246
723,SDSS-II SN 11092,-0.5939362,1.9347783,-0.59011984,0.22828375,-0.037472665,1.3517188,-2.2340207,-0.20101513
724,SDSS-II SN 1164,0.020918269,0.6408351,-1.2040968,0.1862191,-2.1995258,0.7727758,-2.5703032,0.90494
725,SDSS-II SN 13131,-0.19529141,-1.4568968,-1.326087,-3.3210301,-2.4066412,-0.60265356,2.1490402,0.8552962
726,SDSS-II SN 13413,-0.15106337,-1.4015323,-1.3668388,-3.1710649,-2.5544875,-0.81362474,1.7634573,0.91347015
727,SDSS-II SN 14137,0.6587857,-0.59270895,-1.2591587,-1.1390529,-1.0981507,-1.789068,-1.0392973,0.46560544
728,SDSS-II SN 14304,-1.2973697,1.1442655,0.19911046,-1.077757,0.4657453,0.19436742,0.17689788,-2.7519403
729,SDSS-II SN 14455,-1.3255781,0.42600876,0.27836323,-2.0326998,0.2567909,-1.0764693,1.5433062,2.1193585
730,SDSS-II SN 14470,-0.13655534,0.7052174,-0.9564539,0.48707935,-1.4128804,1.2180971,-3.026618,1.2630128
731,SDSS-II SN 14499,-0.21856943,-0.4725409,-0.48089334,-2.2702246,-1.6426425,-2.0740259,0.85011667,0.9810849
732,SDSS-II SN 15696,-0.47325334,0.9188011,0.29312155,-0.77392036,1.5374146,0.5757101,-0.34525183,-1.1562815
733,SDSS-II SN 16172,0.9380406,-0.7736897,-1.5534899,-1.0968523,-0.58352387,-1.5962191,-1.6105374,0.5120564
734,SDSS-II SN 16199,-1.2887496,1.1099962,0.20035519,-1.0373619,0.44475305,0.1834073,0.17705281,-2.746974
735,SDSS-II SN 1631,-0.2615526,-1.368771,-1.3263654,-3.228511,-2.5828073,-0.720158,1.9225839,0.79599106
736,SDSS-II SN 16433,-1.3113288,0.4636399,0.18220635,-1.0821713,-1.7178243,-1.5199449,0.57064056,1.1474612
737,SDSS-II SN 16603,-0.5068896,0.89570904,0.19620097,-0.4977089,1.0998195,-1.4846864,-0.044789843,0.49288318
738,SDSS-II SN 17703,-0.16681501,0.46396416,0.05924662,0.06566996,2.3221767,1.1038907,-2.239713,0.7159174
739,SDSS-II SN 17739,1.3443834,-1.5447146,-2.118208,-1.2155615,-0.091470614,-1.0990027,-1.7708873,0.6056212
740,SDSS-II SN 17777,0.19605981,-0.9226584,-0.8214688,-2.6874027,-0.6752564,-1.7545028,1.6700209,1.0227776
741,SDSS-II SN 17910,1.2990501,-1.3642673,-1.7203221,-1.5062759,0.30339995,-1.6021339,-1.0637883,0.74641335
742,SDSS-II SN 18324,1.1611645,-1.6645992,-2.0670118,-0.40012982,0.3282015,1.1104896,-2.5175486,0.9022976
743,SDSS-II SN 18447,0.04862184,-1.263103,-1.211462,-3.0857227,-1.4788558,-1.2558086,1.9436584,0.9373367
744,SDSS-II SN 18733,-1.7513095,1.379213,0.2471074,-1.8278726,-0.2040213,-0.21532801,0.85175496,2.6953523
745,SDSS-II SN 18831,-0.39289784,-0.42084667,-0.5086238,-2.4594135,-2.01534,-2.0210156,0.8540969,1.1598006
746,SDSS-II SN 18978,1.3303522,-1.8379211,-1.8666357,-1.3004124,1.0035613,-0.7230233,-1.0869921,0.7473588
747,SDSS-II SN 1903,0.10213245,1.4516048,-0.017838702,1.7503201,-0.04476189,2.8369462,-0.0016254946,1.3155813
748,SDSS-II SN 19319,1.2670176,-1.9171324,-2.4606235,-1.2845948,-0.7146815,-0.7222285,-1.5816886,0.637528
749,SDSS-II SN 19332,-1.0137856,0.06040795,0.2342641,-2.1844733,0.57604086,-1.4224607,2.0073612,1.927125
750,SDSS-II SN 19769,0.22563787,0.048661195,-0.5042278,-0.6594554,1.3684856,-1.281084,-1.2915273,0.16354443
751,SDSS-II SN 20046,0.0802478,0.40464315,-0.7546174,0.90919155,-0.33029637,-0.56735253,-2.721443,1.9544528
752,SDSS-II SN 20104,0.3749114,-0.64668673,-1.2669147,-1.2284138,-1.854289,-1.806401,-0.56700677,0.4669897
753,SDSS-II SN 20295,-0.90193385,-0.06200748,-0.21839473,-2.2356799,-1.1291837,-1.6082469,1.339119,1.4906487
754,SDSS-II SN 20925,0.20719816,-0.5654028,-0.5172096,-2.375511,-0.6411391,-1.983195,1.1611961,1.1689668
755,SDSS-II SN 2468,-1.5486199,0.46468997,0.39231083,-2.13262,0.5183066,-0.69731337,1.680958,2.53117
756,SDSS-II SN 2734,0.0023674069,0.41153163,-0.3054538,0.33039597,0.77849543,0.6196925,-3.4299464,-0.14656156
757,SDSS-II SN 3118,-0.51441514,1.3811525,-0.34230584,0.42195177,-0.5167158,0.70444036,-2.6473522,0.6791194
758,SDSS-II SN 3205,-1.4780763,1.597245,0.17244714,-0.401536,0.0018429941,0.4222407,0.17173228,2.939598
759,SDSS-II SN 3508,0.41070038,-1.3651968,-1.7716362,-1.9707264,-2.1168435,-1.4385068,0.54170424,0.38929158
760,SDSS-II SN 4322,0.81456757,-0.32206908,-1.8550811,0.5548325,1.1220134,0.7356249,-3.3814821,0.7773131
761,SDSS-II SN 5339,-1.2708981,1.1095686,0.19258343,-1.0283036,0.46101767,0.17557923,0.14397934,-2.7067373
762,SDSS-II SN 5858,-1.8504461,1.6413274,0.4293306,-1.4228361,-0.014453205,-0.3042605,0.56022835,2.674895
763,SDSS-II SN 5877,0.74679583,-0.4366082,-0.5829611,-1.5636779,-0.35010773,-2.0394213,0.022255922,0.8201078
764,SDSS-II SN 6282,0.92984325,-0.21694958,1.1993936,-1.2056375,1.6760672,-0.50939226,0.7548763,1.2462105
765,SDSS-II SN 7017,-0.85971,1.1368839,0.042107847,-0.67413056,0.8326472,0.29549932,-0.4818117,-1.9158716
766,SDSS-II SN 7099,-0.389142,1.1233431,-0.9002001,0.6658924,-1.5406001,2.2656147,-1.7667967,1.5409111
767,SDSS-II SN 7357,-1.3321637,1.2062411,0.19384186,-1.2251137,0.5007905,0.17456333,0.20041221,-2.7966394
768,SDSS-II SN 7417,-1.634642,1.8440555,0.82030153,-0.008730585,0.031217756,-0.5882731,-0.884254,1.624253
769,SDSS-II SN 7802,-1.2806332,0.32302657,0.25147027,-2.0996156,0.23404682,-1.1457218,1.6577473,2.095406
770,SDSS-II SN 7864,-1.0866846,1.0682793,0.5145824,-0.4997511,0.23304085,-1.5765247,-0.17578325,0.8847565
771,SDSS-II SN 8555,1.3257266,-2.0602984,-2.243607,-0.73506325,0.4596197,0.8400954,-1.9838915,0.9245433
772,SN2005ei,-0.15201466,1.1282296,-0.55231845,-0.733667,0.892444,-0.72510093,-1.5670805,-0.5810912
773,SN2005em,-0.643787,2.6297033,-0.32326403,0.68922734,0.10413396,1.5381287,-0.8296366,2.0991318
774,SN2005gb,-0.15285796,2.3552954,-0.7100199,-0.38555127,0.7531422,-0.68901885,-1.234033,-0.43469608
775,SN2005hk,-1.2552786,0.5346791,-1.3081365,-3.342717,-0.93181646,-0.9619162,-0.55931026,2.2837772
776,SN2005hv,-1.0074354,1.4450172,0.152264,-0.45159677,1.036519,0.90367436,-0.6373397,-1.7742262
777,SN2005hy,-0.61268115,1.8607653,-0.48536578,0.24119568,0.20603956,1.3389019,-2.2492685,-0.26147434
778,SN2005ir,-0.39999157,2.7083786,-0.8890186,0.17891972,-0.03019398,1.322148,-1.3412747,0.6614087
779,SN2005jr,0.05027381,0.56681865,-0.6009887,-0.39031878,-0.66402256,-1.3945999,-1.9897157,0.3325294
780,SN2005kj,-0.6114187,-0.10784075,-1.3384728,-3.0463183,-1.3554946,-0.9645369,0.73317516,2.1520667
781,SN2005kr,0.15672798,0.2471197,-1.4718853,0.3684633,-1.1423969,2.2200317,-2.4281359,1.5365831
782,SN2006eq,0.08358015,2.356692,-1.2993613,-0.6046885,0.49385723,0.28654188,-1.8130363,-0.079377875
783,SN2006fc,-0.6051561,1.0972838,-0.031817123,-0.74018437,1.0839034,0.17719063,-0.6605362,-1.5394655
784,SN2006fh,0.25362855,1.574076,-0.7481928,1.7656536,-1.6433568,3.6209776,-0.058834277,1.3312984
785,SN2006fm,-0.783191,2.1267633,-0.57541084,0.48399463,-0.1164167,2.2774398,-0.9738884,1.1311097
786,SN2006fz,-0.69793355,1.6120595,-0.011834869,-0.06756343,1.4864879,-1.5721014,-0.2255176,0.6574977
787,SN2006gn,-0.41712683,2.0559535,-0.3547451,-0.17695802,0.6418134,-0.3977482,-1.6819782,-0.559586
788,SN2006iz,-0.8203993,1.8114556,-0.2578956,0.6361732,-0.008740418,1.419931,-0.5311762,2.5904427
789,SN2006jq,-0.5117158,1.6596774,-0.2895403,-0.34379727,0.9053604,0.14030778,-1.4679822,-1.0148672
790,SN2006jt,-0.7025971,1.6582942,-0.14174512,-0.0033753074,0.8420807,0.7652321,-1.5429349,-1.0019149
791,SN2006ls,-0.61923313,2.0428824,-0.6860284,0.29340434,-0.4906881,1.4751685,-2.0810087,0.13971579
792,SN2006mn,0.7294873,-0.018306097,1.44248,-0.6913131,1.5852355,-0.52777594,0.27781022,1.2086902
793,SN2006mw,0.98819745,-0.6811593,-1.2891728,-1.3101696,-0.77680427,-2.0168993,-0.96450484,0.5956686
794,SN2006ne,-1.2884359,1.1823971,0.17132057,-1.20558,0.52090263,0.13552338,0.13417745,-2.7177663
795,SN2006pl,0.22529517,0.3710682,-0.95932513,-0.28333446,-0.950464,-0.90877926,-2.4988523,0.5654847
796,SN2006pp,-0.8856969,0.084229894,-0.07615151,-2.086998,-0.627472,-1.6112727,1.2892876,1.6042228
797,SN2007hz,-0.75194436,1.5129926,-0.06043187,-0.08689783,0.8668904,0.7433464,-1.1944623,-1.2872721
798,SN2007ix,-0.77991104,1.2977315,0.043774087,-0.16479005,0.93294764,0.7246781,-0.87812006,-1.4695741
799,SN2007jd,-0.23969868,2.4129615,0.886608,0.4743994,0.56935585,0.074459456,-1.9864874,0.5430053
800,SN2007jg,-0.21091633,3.1027935,-0.97127676,0.14280987,0.08751882,0.89754313,-1.3560106,0.6921996
801,SN2007jo,-0.83500606,2.1929464,-0.5575714,0.42357934,-0.011572466,2.2142677,-0.9642681,0.9857203
802,SN2007jt,-0.7967221,1.5986605,-0.067805804,0.09430618,0.7602109,0.99791765,-1.3096628,-1.1926047
803,SN2007ju,-0.22608171,3.056231,-0.9326028,0.13723756,0.10635293,0.87871,-1.3879881,0.6685963
804,SN2007ks,-0.56302816,1.902871,-0.14126725,-0.05796349,0.5451482,-0.40738058,-1.7736027,-0.4455278
805,SN2007lq,-0.6581408,1.9077313,-0.5667896,0.3328799,-0.4576807,1.3772585,-2.2416444,0.11221764
806,SN2007mh,-0.61161846,1.658168,0.049613524,0.039059855,0.39919752,-0.69959,-1.9399011,0.033481944
807,SN2007mi,-0.24975638,1.0292456,-0.319379,-0.5856889,1.0446022,-1.0019772,-1.3368783,-0.2606151
808,SN2007mm,-2.0512686,1.9908355,0.80754125,-1.171109,0.3841928,-0.44829324,0.1718919,2.472562
809,SN2007mn,0.21652696,1.6246972,-0.6082771,1.72108,-1.2595419,3.5294313,0.03356712,1.452357
810,SN2007oi,0.7722482,-0.5748176,-1.4221433,-1.0215232,-0.88095814,-1.6526409,-1.5687978,0.4960673
811,SN2007pt,0.9739641,-1.1570594,-1.7942387,-0.0070522754,0.67062724,0.74514025,-2.72047,0.7091081
812,SN2007pu,-0.18738152,2.567936,-1.0364989,-0.14827617,0.19653639,0.75014377,-1.6818146,0.16727194
813,SN2007pv,0.23095506,0.33373788,-0.9788702,0.08844853,-0.9889234,-1.0381434,-2.5443637,1.1449386
814,SN2007qi,-0.6353776,0.92240715,0.24510856,-0.5124471,1.2000648,-1.3997852,-0.14629823,0.5047566
815,SN2007rk,0.26005435,-0.57228684,-1.2737389,-1.2705072,-2.1370673,-1.8141437,-0.48891655,0.5299249
816,SN2008ax,-1.3194708,-1.843049,1.631233,1.8507764,0.2730763,0.54158175,-1.4185466,-1.2896004
817,SN2009N,-0.30514136,0.3363756,-0.45708787,-1.7675284,-0.8188802,-2.5202343,0.11445679,2.2618725
818,SN2010gx,-0.5162911,3.1367946,0.092256226,0.60198015,0.4027221,0.42065284,-1.523322,1.217828
819,SDSS-II SN 10559,1.0304893,-0.9014094,-1.6752703,-1.0870427,-0.5339879,-1.4830104,-1.7299769,0.52677244
820,SDSS-II SN 18399,0.45384672,-1.6118215,-1.7344087,-2.1238077,-1.8176912,-1.3103317,1.021037,0.2959578
821,SN2005gw,-0.8558904,1.2950344,0.096116275,-0.15873392,0.9008417,0.81349397,-0.7387878,-1.635787
822,SN2005ht,-0.83002484,1.2932897,0.07282872,-0.17823678,0.9068284,0.81482047,-0.7729275,-1.611543
823,SN2005ii,-0.45452273,0.72095114,0.2231223,-0.40165073,1.6051087,-0.84874225,-1.4347016,0.45048782
824,SN2005ja,0.55297357,-0.041616924,-1.2952535,-0.17011634,-0.20285754,-0.16436814,-3.2112672,0.42065868
825,SN2005jc,-0.8999513,1.4366925,0.4592842,0.08482261,0.8569237,-0.61810416,-1.7037995,0.6816665
826,SN2005jn,-1.7488155,1.8754936,0.82047737,-0.10580279,-0.106918745,-0.63507724,-0.7189555,1.7448133
827,SN2005js,-1.1486032,1.0620943,0.61086804,-0.93059295,1.2966467,-0.86829156,-0.0022546602,1.3186368
828,SN2005jw,-1.2069718,0.82280815,0.54473406,-1.4003546,0.9264497,-1.1506337,0.65037715,1.5713857
829,SN2005mi,0.54774,-0.33723286,-0.8732359,-0.4363196,1.2310352,-0.73604,-2.089442,0.050478548
830,SN2007lj,0.7527155,-0.6946433,-2.2876296,0.3053786,-0.4301684,1.4521809,-2.7092657,1.4972476
831,SN2007pi,0.7646243,-0.4347372,-0.63403934,-1.5325836,-0.44149512,-2.041801,-0.08666094,0.82662004
832,SDSS-II SN 10054,0.34118894,-1.4034286,-1.7079402,-1.9124697,-2.0286696,-1.3951085,0.46236697,0.28553787
833,SDSS-II SN 10113,1.2264565,-1.3974105,-1.8796806,-0.8290784,0.3610065,-0.6565571,-2.106029,0.38376862
834,SDSS-II SN 1024,-0.7019957,0.46604276,0.65609956,-1.3373764,1.5589986,-1.0477947,0.6297639,1.0877392
835,SDSS-II SN 10324,0.463752,0.10186892,-1.2437098,-0.17873892,-0.43156892,-0.24209265,-3.128458,0.47574055
836,SDSS-II SN 1109,0.2865191,0.19085577,-1.0327755,0.47812673,-0.7829021,-1.0280976,-2.628028,1.7187732
837,SDSS-II SN 1113,-0.94067246,2.1877089,-0.09599125,0.5908848,0.012146633,1.5067133,-0.65214646,2.3843377
838,SDSS-II SN 12804,-0.21188407,0.8835885,-0.29645708,-0.55234593,1.2418832,-1.1860024,-1.156523,-0.098527394
839,SDSS-II SN 12895,0.9138528,-1.3587736,-2.46908,0.45148128,0.96898663,0.5130359,-2.1104362,1.347354
840,SDSS-II SN 12941,1.2430625,-1.9939018,-2.1065161,-0.57475275,0.5663694,1.2993162,-2.1601064,0.9577432
841,SDSS-II SN 12978,-0.2285999,0.86541545,-0.22533596,0.38631895,1.226806,1.2016023,-2.9836411,0.5719124
842,SDSS-II SN 13009,1.2104601,-1.8093612,-1.7957582,-1.1500063,1.192003,-0.5435578,-1.1282098,0.62908363
843,SDSS-II SN 13016,1.0572255,-1.3353139,-1.5685457,-0.32299286,0.93612957,0.009030946,-2.1920576,0.28639176
844,SDSS-II SN 13027,-1.5469017,0.4302871,0.38644916,-2.1675932,0.5150424,-0.7102157,1.7259734,2.536448
845,SDSS-II SN 13144,-1.1085428,1.6073172,0.6903708,0.18257257,0.87178093,-0.22070456,-1.5226727,1.1036444
846,SDSS-II SN 13269,-0.26437774,-1.3673066,-1.3373115,-3.208505,-2.2296493,-0.7047195,2.223686,0.5339116
847,SDSS-II SN 13323,0.4693731,0.029806864,-0.9746714,-0.65577126,0.14257808,-1.3406788,-2.0450184,0.11278741
848,SDSS-II SN 13411,0.397732,-0.24386379,-0.563478,-0.017731044,1.6237044,-0.016412294,-2.45334,0.12601405
849,SDSS-II SN 13491,-0.1783258,-1.1128615,-1.0328504,-2.8798745,-1.7403286,-1.4433023,1.7537321,0.56427455
850,SDSS-II SN 13566,-1.2761495,0.33606327,0.20312071,-2.0935183,0.0105253095,-1.1718411,1.5980744,2.021815
851,SDSS-II SN 13589,0.48028365,-0.17284648,1.0204375,-0.6968256,2.1930573,0.6029062,0.4285432,0.8658446
852,SDSS-II SN 13689,0.61678976,-0.8919682,-0.8248038,-0.04300853,2.3325453,0.34721202,-2.050467,0.300167
853,SDSS-II SN 13703,0.98915344,-1.4029272,-1.4119039,-0.08286734,1.3341558,0.42925918,-2.0838737,0.30950415
854,SDSS-II SN 13768,-0.54424065,0.8454115,0.27842465,-0.41388345,1.4519268,-0.9542211,-1.2510592,0.45766312
855,SDSS-II SN 13842,0.40643838,-0.13821907,0.99238133,-0.67056394,2.3003168,0.8063473,0.46803567,0.86772794
856,SDSS-II SN 13859,0.07173386,0.4603738,-1.2415048,0.28844646,-1.2966824,1.4114122,-3.1037922,1.136198
857,SDSS-II SN 13909,0.6991541,-0.9067157,-0.9346035,0.12319529,1.7594969,0.6755552,-2.3490298,0.35222942
858,SDSS-II SN 1409,-1.3602264,0.37924838,0.39850372,-2.032633,0.63466,-0.9029435,1.6061265,2.2298179
859,SDSS-II SN 14172,0.036111113,-1.3316458,-1.1137278,-3.0192213,-1.0944161,-0.5692482,2.8969743,0.42130163
860,SDSS-II SN 14209,1.2697282,-2.3517141,-2.2668314,-1.0040194,0.26692852,1.7126553,-1.5731001,1.216252
861,SDSS-II SN 14232,-1.3682569,0.77019674,0.7670611,-1.3315772,1.4707447,0.10335847,0.78010195,2.284324
862,SDSS-II SN 14305,-1.6745481,1.9929017,0.5030068,0.17337231,-0.24679346,0.8641216,-0.7468906,2.2260337
863,SDSS-II SN 14309,-0.73363227,1.0427771,0.7608476,0.31997433,-0.47608814,-1.3610004,-0.8340469,0.61690915
864,SDSS-II SN 14334,0.3860671,0.88523597,-0.43826133,0.033315074,1.1114486,-1.481097,0.8299625,0.93822324
865,SDSS-II SN 14343,0.5758428,-0.1276989,-1.3871659,-0.34664115,-0.622274,-0.42572016,-2.944161,0.5199174
866,SDSS-II SN 14426,-0.12795344,-1.1443849,-1.0818279,-2.929255,-1.6644152,-1.4249879,1.78597,0.6284764
867,SDSS-II SN 14438,0.8589694,-1.0520734,-1.3250282,0.09611098,1.1640061,0.6549579,-2.5877583,0.4264651
868,SDSS-II SN 14444,0.41998872,0.12185772,-1.1948074,-0.16332564,-0.46908507,-0.21919826,-3.1733167,0.4881083
869,SDSS-II SN 14452,-1.327844,1.7105157,0.76507527,0.18639258,0.5374182,-0.3311488,-1.3475497,1.3289411
