,SN,0,1,2,3,4,5,6
1526,SN2016cuv,-6.5778284,-3.3711596,4.2911115,-5.6964865,9.933062,9.820569,0.8581669
1527,SN2016ija,10.765314,-3.967012,6.002927,-10.174873,-9.0303335,-9.471114,-3.3606803
1528,SN2017ln,-5.5606976,-4.270939,0.25649783,-1.4097631,7.716976,16.939268,-0.21791679
1529,SNLS-03D3ay,14.245269,-6.0460253,-2.9292583,-3.5612047,2.7366216,-1.2357532,-4.1854286
1530,SNLS-04D1dc,5.0194483,2.9610138,-0.74315655,-2.285173,-3.4264987,6.393761,3.3720486
1531,SNLS-04D3fk,17.845139,5.371,3.943093,-2.3149292,3.7681193,0.43530178,-0.56090146
1532,SNLS-04D4fu,2.2491715,-1.6719294,0.06710751,-5.359634,3.0024085,1.530375,-15.89274
1533,SNLS-04D4ib,12.459063,8.541364,7.21872,-5.5768847,-0.32088336,1.7062963,-3.6331549
1534,SNLS-05D2fq,14.6144705,-3.4884248,8.892075,-4.8962736,-9.031279,-5.9521327,1.381368
1535,SNLS-05D2hc,13.991781,3.9357986,2.1568542,-7.9256606,8.56459,-0.5115404,0.7611501
1536,SNLS-05D2ie,1.3476729,7.9056115,-1.8120127,-13.147132,-0.98971444,4.590359,3.2597976
1537,SNLS-05D3dd,12.770246,-0.85649556,9.613114,-7.8312297,6.527716,-0.9435764,-3.5979896
1538,SNLS-05D3ht,16.338509,0.84816706,3.5050006,-13.611063,-6.0779867,-11.088452,-0.12247716
1539,SNLS-05D3jq,8.980468,3.0528455,12.233638,-6.90573,-1.820024,-1.1367307,-1.4999597
1540,SNLS-05D3kp,17.016485,-2.6041715,4.771081,-6.7805285,-8.343123,-8.652372,5.08084
1541,SNLS-05D4bm,14.437309,-3.8391325,4.3779345,-4.1114874,2.650093,-0.6587502,-5.379969
1542,SNLS-05D4fo,15.293982,-0.4180589,5.1666217,-4.6300883,3.2474616,3.192754,0.37545472
1543,SNLS-06D2ga,14.249923,-0.8697931,7.5256295,-11.682367,-7.8440804,-7.618901,1.5789646
1544,SNLS-06D3cn,11.081722,-3.0013137,-7.6955476,-1.9643534,3.1503286,-2.190266,2.6364505
1545,SNLS-06D3dt,12.092566,-2.7265627,-0.05652431,-2.4800007,-2.4613667,0.47703886,-1.1320137
1546,SNLS-06D3el,12.730045,-3.8507001,10.719487,-3.436517,-0.9455327,2.0432155,-3.2691994
1547,SNLS-06D3fp,16.397215,1.8396122,-1.7125223,-5.012693,2.209388,2.1005173,-3.9880211
1548,SNLS-06D4dh,8.465369,-4.42432,-4.143778,-6.9822516,-3.225524,9.810409,4.132761
1549,SNLS-06D4eu,11.892888,4.4929166,1.497868,-1.2358706,6.7242184,-3.778879,-4.752811
1550,SNLS-07D2bv,7.979661,6.8725,4.5668683,-9.368945,5.7203913,-2.9015453,-3.616535
1551,iPTF13ehe,1.7684177,-1.7328557,2.7222674,3.5446508,2.0893629,6.81967,13.772162
1552,LSQ13ry,-0.14905927,-3.418109,2.8222694,-1.0825657,3.4257019,20.913027,4.2232776
1553,SN2013ab,-4.7842565,-6.2162094,8.475492,2.8147886,9.73537,0.43668103,-3.0302749
1554,SN2013hy,7.929168,-13.626258,-0.4270552,0.82802093,-0.22990075,-1.1423955,-2.4123054
1555,CSS151120:044526-190158,-6.24346,-5.811317,-7.422739,7.411022,8.974527,3.230312,4.588077
1556,Gaia15abc,-13.605078,-3.163238,-7.5540533,-4.0051565,5.239762,3.4839025,0.9643567
1557,PS1-10bls,-7.126376,-0.38899288,-0.6217904,-8.592844,4.0516143,5.610195,8.690033
1558,PS1-11aea,-2.0790162,-5.0747986,-0.692688,-13.290057,4.5512176,6.0684,3.750186
1559,PS1-13bni,-7.890927,-3.5556684,10.86384,8.912972,0.26694474,8.644656,2.8199644
1560,PS1-14bj,8.943627,-6.159888,7.777807,-2.7074485,-0.49980286,-2.6836338,12.245898
1561,PS17yt,-3.050868,-7.0427375,-4.913595,3.238958,11.813539,15.688237,2.7996235
1562,SN2005aw,6.2467613,0.22934315,-1.8690542,-14.132633,3.8936713,0.95531416,-1.2693545
1563,SN2010id,6.8793755,2.4355822,-8.160686,-6.0949965,-2.0030947,4.2247014,-7.6644864
1564,SNLS-04D2fp,11.692484,-10.269051,2.5356736,-6.521111,-0.46386656,-1.157933,-1.8254077
1565,SNLS-05D2he,18.95458,-1.2778469,3.95063,-5.2290673,-8.229243,-1.1501751,3.6501749
1566,SNLS-05D3lb,17.042547,3.3123298,5.999372,-11.132474,-1.1637316,-2.9105875,-3.2570848
1567,SNLS-05D4hn,16.238913,-1.4746329,3.45114,-7.8151894,-9.25053,-9.419692,-2.5421934
