,SN,0,1,2,3,4,5
1447,SN2005hj,8.191656,-16.051462,1.1181241,4.919937,-7.760742,11.859325
1448,SN2005iq,26.020079,-7.3694334,-4.277239,4.931926,1.1048818,11.193059
1449,SN2005ir,12.255093,-11.3942,5.5788436,3.42272,-10.6689825,3.9955504
1450,SN2005kc,17.055414,-14.110655,5.9321337,6.439959,5.2081556,1.8057698
1451,SN2005ki,24.978905,-10.416816,-2.3871522,2.9265418,1.8179748,2.6194966
1452,SN2005lu,14.64557,-16.476397,-0.2805509,0.20386162,10.468997,1.2696166
1453,SN2005mc,22.535053,-1.08994,7.3469815,3.617539,0.8182945,10.919643
1454,SN2005na,15.095984,-12.214868,-4.7923393,4.318045,1.6278948,14.869951
1455,SN2006D,20.590384,-3.5280018,-0.44407028,10.9424925,-1.0972142,15.278779
1456,SN2006T,13.7287655,3.2959204,3.1546566,5.4186263,14.093154,5.844506
1457,SN2006X,15.982168,7.378931,2.5706801,14.390582,2.8565547,-6.6672077
1458,SN2006ax,20.798012,-11.9731865,-4.093605,4.821637,-4.8462324,14.185539
1459,SN2006ba,9.467916,2.2089267,9.343612,-0.2783555,9.196008,-4.8738685
1460,SN2006bd,16.807848,4.223632,15.625371,5.741716,3.1033335,9.656053
1461,SN2006bf,15.82514,1.451847,11.897087,7.8357205,8.588829,-8.755168
1462,SN2006bh,20.864668,-4.2352734,-1.7740717,6.6717396,4.419253,15.898492
1463,SN2006br,12.252694,7.6162343,0.29762203,12.7583475,-7.2599325,-3.9556782
1464,SN2006bt,5.231415,-21.733564,-3.2529194,-3.508419,-2.950258,1.3659395
1465,SN2006ef,27.101347,-1.3553661,-0.3924364,6.979146,-2.5833578,2.2017996
1466,SN2006ej,19.425667,-3.9297004,-5.452045,9.523705,4.9708037,8.068489
1467,SN2006ev,15.908734,-8.367857,3.4582083,12.192002,-9.984754,0.50923175
1468,SN2006fo,9.214279,0.21259221,13.376466,8.033444,2.1536558,-4.0580926
1469,SN2006gt,21.720613,3.9686375,0.39590898,0.17216487,-0.75705653,8.470511
1470,SN2006hb,21.338606,3.1301851,9.691463,7.892797,0.6185024,-0.5037793
1471,SN2006ir,6.14836,16.041,8.465243,4.210836,-4.2271333,8.958029
1472,SN2006is,9.824805,-13.666217,2.2348607,1.6576973,2.6236012,21.539404
1473,SN2006kf,14.877206,1.6688148,-2.5215926,11.227448,-5.2069645,8.728942
1474,SN2006lc,18.50264,5.804111,12.974484,4.578451,10.385121,-4.0267158
1475,SN2006lu,11.052093,-11.839318,4.31649,2.1277335,-0.34508833,6.448212
1476,SN2006mr,14.672325,8.160519,12.963207,0.7529018,7.2090917,11.290118
1477,SN2006ob,14.5337925,-1.965873,-8.034568,11.059756,-2.71731,3.1322448
1478,SN2006os,20.771042,-8.175975,7.2769094,8.189231,-0.42769328,-1.494215
1479,SN2006ot,17.90291,-5.57538,-2.021117,0.3434053,-7.895851,-8.486886
1480,SN2007N,18.315027,7.467328,12.543848,5.8801465,10.1913805,6.7141347
1481,SN2007S,9.766221,-17.943815,6.165327,7.8131104,6.8192406,5.4639134
1482,SN2007Y,5.31214,-11.342966,8.176122,16.008968,8.034454,3.6977606
1483,SN2007af,16.406864,-10.20038,-0.38822922,-2.9713736,1.5169683,14.90454
1484,SN2007ai,21.520802,-6.51078,3.1072483,5.177215,8.916261,1.7759029
1485,SN2007as,21.010386,-11.632817,-0.69577044,7.437169,1.0885719,9.060668
1486,SN2007ax,17.697762,1.3549427,11.938248,0.44847822,8.526423,10.482911
1487,SN2007ba,22.199549,-5.4460473,14.810151,4.099032,1.5751692,5.788173
1488,SN2007bm,19.320084,-10.312787,7.451267,0.3913902,1.6292828,0.9660654
1489,SN2007ca,5.3097506,-15.11066,7.229472,9.964082,0.6582622,8.815654
1490,SN2007if,13.968715,3.7242553,-2.1901205,16.58108,1.8561573,1.9423712
1491,SN2007jg,15.013324,-8.050047,2.5706477,5.2434587,0.12190648,13.253037
1492,SN2007kj,11.957023,-11.365549,14.394251,5.6599803,12.642213,1.0457246
1493,SN2007le,12.34119,-18.196484,8.486088,6.072209,-1.8725499,7.7856483
1494,SN2007mm,19.751633,2.3239663,13.536452,0.7300034,4.8756466,2.6291687
1495,SN2007nq,17.473919,-7.204175,-5.8131056,10.7845955,-5.136876,7.8457317
1496,SN2007on,19.551752,1.1843152,-6.9889846,3.2658398,-0.4601176,1.8204132
1497,SN2007rz,8.885407,-5.4689436,7.9391646,1.4888841,-1.6293966,-17.397818
1498,SN2008R,17.453817,2.5081694,-1.6954452,1.394704,-5.8841386,2.9584222
1499,SN2008aq,10.508291,1.8067008,10.179044,10.702614,6.6386123,6.95182
1500,SN2008fp,22.28469,0.53125954,1.1905711,4.218626,5.5269914,-1.5156703
1501,SN2008gc,-1.4300265,0.15216541,7.004997,-4.0950227,7.5074997,12.371188
1502,SN2008gp,14.274598,-16.185905,-1.639075,0.10118189,1.8489382,10.207809
1503,SN2008hh,8.320453,-3.4565582,7.7109733,5.9341574,7.4259977,1.3940282
1504,SN2008hv,18.901735,-3.3489661,-6.8880467,3.6234207,-0.17056526,11.403666
1505,SN2008ia,14.331129,-5.9158745,-1.8573039,15.469274,1.2453262,8.705046
1506,SN2009F,16.476088,6.1490946,8.091467,0.97155875,3.7222135,6.5406938
1507,SN2009K,11.464926,3.034019,11.724055,4.548936,-2.5531764,3.204883
1508,SN2009Z,8.519523,-4.547532,14.588652,8.430956,6.9414783,4.012755
1509,SN2009bb,16.219269,5.733936,4.4210863,4.7174883,11.595412,-5.656841
1510,SN2009ca,10.72197,4.084859,3.8188589,6.493854,-0.27958342,4.3388414
1511,SN2009dc,-2.5575829,-17.847637,-0.19524246,1.4035628,-12.489947,9.355074
1512,SN2009dp,10.739746,11.1640835,8.986757,11.072111,-0.70951176,-1.300516
1513,SN2009dt,13.229884,7.328816,15.859123,-0.36102936,1.9906719,-4.681636
1514,SN2010ar,14.203856,-7.9143105,-3.335698,-5.0108094,-12.891012,5.519929
1515,SN2010bc,9.784884,-10.270172,1.6266869,-0.20337906,14.124354,-5.173227
1516,SN2010fs,-0.24108315,3.9123049,11.248061,9.773026,-5.979434,9.808417
1517,SN2011jq,18.429335,-2.1433287,16.300425,8.052048,1.529828,0.6829628
1518,SN2012aw,9.748596,2.073009,3.916194,9.51267,1.1232015,-11.784186
1519,SN2013cs,15.27293,-12.109117,4.6825485,6.884303,-5.1099052,10.384891
1520,SN2013cv,19.541595,-14.033944,0.29151025,1.7861458,-8.704228,8.250812
1521,SN2016J,6.22202,-19.384706,5.2002087,10.767234,0.030686954,0.87417114
1522,SN2016K,19.563747,-7.6985908,-3.951059,10.958638,-1.3455453,1.1398287
1523,SN2016aqb,16.406717,-16.26773,-7.704202,0.44683018,-4.5923657,10.119939
1524,SN2016blj,5.031182,-19.887531,-3.1767347,9.471105,-5.049438,1.6356157
1525,SN2016bmc,22.752813,-4.906552,1.2963884,2.8200622,-8.954621,-0.007596288
1526,SN2016cuv,12.134583,-4.2089686,-9.623505,4.6211195,9.7731495,10.518347
1527,SN2016ija,1.59679,20.280527,12.224019,-4.762326,0.035878748,-11.873669
1528,SN2017ln,16.729193,-16.23442,-2.8482964,4.1981587,0.028340722,2.5382617
1529,SNLS-03D3ay,7.639421,3.8748598,18.619293,3.3325047,4.977598,4.6460347
1530,SNLS-04D1dc,4.9865274,-3.6106946,4.527392,-2.9389906,9.3708935,-1.487154
1531,SNLS-04D3fk,11.577187,3.0363636,20.79233,-2.6716247,5.2142606,-3.8125365
1532,SNLS-04D4fu,6.7721868,8.148533,3.5566642,-6.027663,-13.259768,-0.14676383
1533,SNLS-04D4ib,16.198301,12.701138,11.051067,-0.5891776,3.3262239,-6.174297
1534,SNLS-05D2fq,9.459273,16.824102,7.992994,-0.3125556,2.224997,-11.696213
1535,SNLS-05D2hc,13.457299,5.4123807,15.449701,-1.3718727,6.806981,-10.743099
1536,SNLS-05D2ie,2.2264836,3.7971954,5.8217263,-0.47948295,21.491962,-5.2399225
1537,SNLS-05D3dd,15.274381,9.642934,16.926928,6.5088277,0.4770281,-3.3031888
1538,SNLS-05D3ht,2.8384693,20.605192,12.651905,0.30590928,10.493286,-11.102162
1539,SNLS-05D3jq,11.403339,7.409629,8.27636,1.787869,-1.2976121,-12.793749
1540,SNLS-05D3kp,6.00831,21.001337,5.4177036,-0.17680404,2.4750614,-7.161395
1541,SNLS-05D4bm,11.363791,10.803208,16.19558,2.7751434,2.1907132,3.8235939
1542,SNLS-05D4fo,13.432916,9.010502,19.81392,0.31381777,7.3949885,-0.33703542
1543,SNLS-06D2ga,3.1371186,20.720247,9.982592,1.5702493,4.1234236,-12.72643
1544,SNLS-06D3cn,-0.7021245,-1.1501654,13.71688,-3.7670562,8.54719,-3.2536826
1545,SNLS-06D3dt,6.596668,5.640542,12.152545,-0.5449574,4.408699,0.8834605
1546,SNLS-06D3el,13.516846,13.777209,9.500764,7.7464285,3.1759002,4.2927923
1547,SNLS-06D3fp,12.483465,4.3313947,14.79822,-4.9781933,10.037043,0.30791503
1548,SNLS-06D4dh,-1.1873277,-4.347935,12.359579,5.048488,9.516792,3.5778334
1549,SNLS-06D4eu,11.572616,5.102388,18.622986,0.7936919,-3.7870607,-8.361839
1550,SNLS-07D2bv,13.362924,10.576707,18.041737,-5.4857397,-1.6838466,-1.914828
1551,iPTF13ehe,-2.6624904,-16.78848,6.786448,2.07621,10.697989,-0.9435631
1552,LSQ13ry,21.811052,-9.585956,-2.4464924,1.5576373,6.195572,9.652346
1553,SN2013ab,4.2253175,1.9320395,-6.209313,3.685379,-10.244915,6.2319107
1554,SN2013hy,1.3094978,0.49305597,8.927865,17.011,-3.8093073,2.032107
1555,CSS151120:044526-190158,7.8284883,-4.00093,-15.713546,6.5527964,-3.1396668,11.748334
1556,Gaia15abc,5.8290043,-3.652261,-17.006804,6.8043036,7.5932875,5.9725227
1557,PS1-10bls,4.3145714,9.897542,-7.551179,-6.241177,5.2410803,13.926168
1558,PS1-11aea,9.795787,-6.1556835,12.314606,13.62109,-6.0105205,-1.331773
1559,PS1-13bni,6.5697603,-5.0223174,-14.55466,-16.214453,-3.753741,8.825271
1560,PS1-14bj,3.89811,18.376532,-2.5926802,8.7926445,7.5788875,-2.7887628
1561,PS17yt,8.7406845,-8.839018,-24.26398,4.2301526,-3.7161202,6.5340014
1562,SN2005aw,8.872824,7.8793087,1.8890531,11.370142,9.012799,0.4918855
1563,SN2010id,6.4310675,12.192094,0.97244155,-3.2061217,-2.7582817,9.746574
1564,SNLS-04D2fp,11.590021,7.405829,16.103977,11.094345,4.7768083,1.3233281
1565,SNLS-05D2he,8.883965,18.297564,8.2886505,3.3433826,7.6427274,-2.9497056
1566,SNLS-05D3lb,0.8348762,15.327828,21.585665,1.5334636,6.319582,-3.5070171
1567,SNLS-05D4hn,5.845681,20.43623,12.091346,-4.585995,5.270918,-8.393523
