,SN,0,1,2,3,4,5,6,7
896,SDSS-II SN 15850,0.111014314,-1.9556744,-2.2798293,-0.2933028,5.315336,3.1911125,-11.253945,-0.6304084
897,SDSS-II SN 15860,0.11692206,5.2895346,-0.38541806,6.8696017,4.322818,-6.981502,-2.9510164,-3.5035865
898,SDSS-II SN 15884,-1.6393563,10.00135,-1.2867404,0.9310256,-0.11018875,2.9443784,-3.0848093,5.780771
899,SDSS-II SN 15935,2.309986,10.425877,0.43749833,4.354341,-2.660147,1.5301886,-4.854027,-0.84760267
900,SDSS-II SN 16111,10.148513,-1.8204174,0.6337318,5.2512374,7.561955,-0.8703461,1.8981572,4.016811
901,SDSS-II SN 16148,-5.6894875,7.242183,-3.2328467,-5.319051,3.0956314,4.751412,-2.406639,-0.18113245
902,SDSS-II SN 16200,2.8871229,-8.116806,5.75646,-1.702178,4.731062,-0.13579236,-1.8608118,5.864385
903,SDSS-II SN 16220,1.1861827,0.04225624,0.97670627,11.232336,1.8282677,5.8116193,-7.5641985,-1.7873569
904,SDSS-II SN 16237,3.4346464,0.71613,-2.7669134,4.7907624,4.882058,6.1085863,-4.1883354,-5.1837325
905,SDSS-II SN 16302,2.5953197,0.5283804,1.054678,-3.2074034,1.0548817,-5.309552,-5.431772,-4.51142
906,SDSS-II SN 1656,-0.6536623,5.8412375,1.3908529,-3.4684944,1.7393041,6.1695294,5.4580855,3.8718848
907,SDSS-II SN 16572,0.6755001,5.7243533,-0.6960404,-0.19326559,-0.095330104,-1.7325358,-5.722731,6.9507627
908,SDSS-II SN 1658,2.0198195,-0.56986,1.633193,3.8882773,3.772303,1.71099,-9.609611,8.215657
909,SDSS-II SN 17324,-3.613738,1.2573197,3.886949,9.314756,-0.32462737,1.2973117,-8.025457,1.0339913
910,SDSS-II SN 17436,1.6544231,-12.85383,-0.6809961,-2.9287894,8.739365,-1.489441,-0.61958593,-0.55193603
911,SDSS-II SN 17509,-3.2650225,-9.083844,4.841751,-9.074045,6.275343,-2.9693134,0.8371474,-3.8658853
912,SDSS-II SN 17641,-4.1021457,0.911669,-4.5616426,7.113369,-2.711806,8.71872,-0.7011586,-3.4894867
913,SDSS-II SN 17647,3.99305,-0.23989002,-2.4017584,0.91779184,7.1331396,2.3211243,7.492748,-1.7883676
914,SDSS-II SN 17683,6.2716494,-1.3837322,0.31822598,-1.2058164,-1.189475,10.748325,0.22630611,-4.148216
915,SDSS-II SN 17695,1.5651337,-1.316544,-3.1837873,10.955453,2.0971112,0.7517865,6.9388866,-0.07662928
916,SDSS-II SN 17696,-2.7890463,6.559679,-1.0606747,2.4475527,1.2974739,-0.12780382,-4.7921,-8.1069975
917,SDSS-II SN 17818,0.5459286,-3.0445597,7.5811834,0.97421736,1.606892,6.4462013,0.35023388,5.604689
918,SDSS-II SN 17820,6.8652186,1.240854,-1.0349703,9.999724,1.9030777,-3.3698673,0.43921322,-0.32743594
919,SDSS-II SN 17837,0.011315007,-2.29127,2.6525824,-11.811651,6.372013,-1.651148,-6.042947,-2.845624
920,SDSS-II SN 17854,5.604931,-10.517782,0.76849335,-6.350269,1.4363296,-1.9841348,-0.5954535,-4.576353
921,SDSS-II SN 17860,-1.305042,-16.500868,1.8527542,1.0760086,1.569299,-0.48009077,-2.0260322,1.8659704
922,SDSS-II SN 17882,-0.34304938,-3.8057575,6.911902,-0.7355683,3.1492488,4.0102854,-9.577884,-0.57953924
923,SDSS-II SN 17899,2.902364,-5.0288463,0.95954174,3.8118353,5.4313264,3.669659,-2.9271398,-7.858327
924,SDSS-II SN 17909,1.8347694,-35.416862,-11.858771,-29.662119,-9.077708,1.2743303,-26.975586,-9.20277
925,SDSS-II SN 18079,3.608405,4.7199483,-1.1616935,-3.7609887,-0.39231753,3.9908984,0.27807686,5.166977
926,SDSS-II SN 1810,-4.083805,7.8656693,0.88997304,-9.530126,2.3644502,1.2940766,6.344698,-0.63597894
927,SDSS-II SN 1823,-7.6603694,-0.0724541,0.1794491,2.1786551,5.5820074,1.1968782,-0.4497906,5.545448
928,SDSS-II SN 18374,4.960164,-1.5962478,4.2292595,-1.748343,9.67023,5.95628,-6.8215327,1.8455102
929,SDSS-II SN 18425,0.09560657,6.2440696,0.21804297,2.3445547,2.3477135,-11.267312,-1.1554313,3.3657966
930,SDSS-II SN 18704,0.018213585,7.857797,-4.1812735,11.701783,2.411873,-0.59011,-3.6179743,4.6490846
931,SDSS-II SN 18814,7.8858705,-6.1016436,2.5735197,1.0899986,0.522622,-6.9650097,1.1639453,-5.59342
932,SDSS-II SN 18941,-1.8343451,6.9531574,6.227099,0.1297795,3.0483592,-1.2360462,-2.3690877,-1.1482971
933,SDSS-II SN 19000,1.9041044,0.36387622,-4.473017,3.8111346,7.725447,1.9079537,5.3001895,4.0386467
934,SDSS-II SN 19205,11.14962,0.55082774,2.717204,4.3735056,5.6606207,-1.7152579,-2.1503134,-1.6229777
935,SDSS-II SN 19322,0.39707002,1.1269288,6.9057426,1.2661508,5.744825,1.0411072,1.5912235,-10.342534
936,SDSS-II SN 19408,-0.16990145,6.478239,-4.453846,3.5439308,-5.948888,1.6213585,8.277788,-0.97547626
937,SDSS-II SN 19424,5.947426,4.800294,4.740889,4.631725,-0.7988428,7.065082,-0.2508673,-6.356142
938,SDSS-II SN 19449,2.0379136,1.2232231,-6.2814426,2.30881,2.2155855,3.6847923,-1.4580815,0.49895838
939,SDSS-II SN 19468,0.119934976,-4.740066,-7.3365483,5.385883,-3.257948,2.118498,3.6832151,6.1053014
940,SDSS-II SN 19575,0.35362768,10.8399515,-0.48527697,-6.4863105,0.047149353,2.6986988,-0.384978,-1.1387165
941,SDSS-II SN 19636,1.7071115,-2.5449514,-5.0981903,6.110523,3.097001,0.71046895,-5.059858,-7.8137064
942,SDSS-II SN 1975,3.3677971,-1.8808186,7.399582,-6.6898503,2.8389618,0.83623517,-1.7061762,-4.792733
943,SDSS-II SN 20033,6.818935,-0.6121559,2.977213,5.51972,3.8097448,0.27772352,-3.9956918,2.361658
944,SDSS-II SN 20043,0.49620333,5.485886,-9.775949,1.1565195,2.3342416,0.22558518,1.9888134,4.3081617
945,SDSS-II SN 20090,3.857907,7.286765,-1.9492071,-4.1363463,4.8419895,-0.7678448,-4.9207215,2.9623055
946,SDSS-II SN 20171,0.6543386,-3.6794007,0.45303828,10.485593,-1.2380052,0.75178266,-5.327433,-1.333531
947,SDSS-II SN 20505,5.2497325,0.90130097,-1.9330682,-4.9547596,2.8571928,6.4567833,5.411959,1.5455818
948,SDSS-II SN 2063,-7.575555,3.8094199,5.4923115,4.7647195,1.7488152,0.21291974,-3.587884,-4.225866
949,SDSS-II SN 20727,3.5927136,-0.14080338,2.0372982,5.173594,-2.857376,4.465832,-1.5732555,4.6103125
950,SDSS-II SN 20860,-1.3219209,5.6347275,-0.91063476,-0.6635176,0.8654534,6.055427,-5.5342574,-4.922021
951,SDSS-II SN 20928,2.1030068,-1.443571,4.3321104,9.9577875,-2.1651762,1.6430813,3.7593942,3.0573096
952,SDSS-II SN 20968,7.5368605,0.21792203,2.5875812,-11.543192,-0.31018427,2.5901415,-1.889272,-1.3548691
953,SDSS-II SN 20990,0.72594213,0.37896803,-3.969852,1.1017747,-3.1854887,2.815037,-12.421887,-0.98426867
954,SDSS-II SN 20998,7.4451346,6.2616014,1.5996206,4.5116057,0.8695522,2.1264024,-4.097228,0.89608836
955,SDSS-II SN 21407,1.177843,4.8373504,2.9000218,-4.4218884,1.0548065,1.7798692,2.8993912,-0.46441767
956,SDSS-II SN 2306,9.309353,-0.38925853,7.7693176,-3.8549109,0.3653978,8.499116,-0.5933183,-0.3127732
957,SDSS-II SN 2319,-3.0289109,2.618241,4.7714257,1.6413503,12.293034,-6.372065,-4.3783507,-3.2781596
958,SDSS-II SN 2423,-1.8301404,-4.775812,4.646952,-7.644662,6.7164707,2.904966,-2.486142,3.5084934
959,SDSS-II SN 2537,8.7224,4.1723866,7.102845,8.742827,1.6977413,1.7247403,-2.0682108,-0.5062168
960,SDSS-II SN 2538,0.68152666,3.7817793,12.937272,0.1896562,4.6661325,0.28862077,-3.3556154,-3.1866877
961,SDSS-II SN 2545,4.7792974,-8.818846,3.550135,-1.5373765,1.8591424,5.866589,-0.018502228,-6.454435
962,SDSS-II SN 2746,0.18442348,-5.436211,8.624862,-2.0343585,3.737937,-2.7620106,-3.9374,0.6983112
963,SDSS-II SN 2855,-4.9281955,-1.2737836,1.4474708,11.295148,4.511582,-3.0341733,-5.132827,-3.9500566
964,SDSS-II SN 2926,3.1973603,-3.0027385,1.3464093,5.2760477,-1.536628,-11.234678,-0.08676533,0.9324614
965,SDSS-II SN 3068,0.3601968,1.6221159,-2.1679337,6.512324,-4.288093,2.1795037,2.392345,-10.772608
966,SDSS-II SN 3077,2.3730664,6.967606,2.6869085,1.513713,4.2393713,0.8302153,-10.025983,0.8124021
967,SDSS-II SN 3175,7.970842,-0.61059576,3.1560698,-1.3890115,6.4962897,0.1450313,4.036429,-5.497748
968,SDSS-II SN 3184,5.1167016,-8.594963,1.0813123,-3.5178807,0.4242041,-3.8367682,-3.1045797,2.7901592
969,SDSS-II SN 3506,1.6054106,-5.039474,5.0472655,1.4295466,3.690208,-7.9540586,-3.762741,-6.824093
970,SDSS-II SN 3881,1.6574687,10.6444235,0.06699815,1.6314085,4.611821,-3.9180074,-0.2559653,6.777779
971,SDSS-II SN 3897,0.46844116,0.49557298,1.8748811,-1.9468573,4.8582354,-12.831391,-5.177441,2.4994335
972,SDSS-II SN 3908,1.2789007,0.45221353,-2.4506018,5.0782385,-1.2207044,6.283799,2.9043505,-0.624503
973,SDSS-II SN 4048,11.769397,3.1402557,1.7229075,-3.3005974,1.0136249,3.4410007,5.360406,-1.1419806
974,SDSS-II SN 4236,8.217952,0.97362715,0.8878925,7.059831,0.34001192,3.1104834,4.697948,-5.1594963
975,SDSS-II SN 4397,5.9675956,-0.7916026,8.041241,-0.85640335,0.76471955,-6.3605056,0.5508134,-0.047012776
976,SDSS-II SN 4484,-1.8110043,2.5451033,1.1425586,-12.020538,1.232858,7.3075085,-0.63501346,0.067231886
977,SDSS-II SN 4627,-0.9054129,5.730683,-4.5384736,-5.6469693,4.6032243,-3.4458938,-4.870133,-5.376374
978,SDSS-II SN 4640,-1.0640327,-12.413875,-0.973587,-3.404728,3.2772932,-6.3128815,-5.2637835,1.3865825
979,SDSS-II SN 4664,8.061611,7.8012967,-3.3552716,1.5276628,-0.83099264,5.1042647,5.01199,2.3406093
980,SDSS-II SN 4669,0.6380291,1.6938658,-2.3438148,8.973602,-2.4118035,-1.3330077,-4.9298263,7.5517344
981,SDSS-II SN 5552,-6.2571177,8.454723,-0.58890146,-2.1460364,2.280256,-3.6921299,-3.041169,-1.6326358
982,SDSS-II SN 5702,5.299606,-2.797658,-5.671961,-0.30360165,4.409314,-7.404394,-1.1241713,-7.1738057
983,SDSS-II SN 5735,6.557011,5.8653903,3.543319,6.1584353,0.25024626,-3.6128392,-6.81307,-1.7364829
984,SDSS-II SN 5802,0.63239306,-0.47935212,-4.511736,10.065395,3.0419931,0.4556072,-9.223871,1.8808188
985,SDSS-II SN 5917,-2.2746723,-1.1304466,4.6821737,4.52826,8.93961,4.077893,5.2512145,-1.9368211
986,SDSS-II SN 6502,-4.2049313,-4.2627316,1.6716013,1.4778363,3.7500074,-1.165965,-2.3696768,-9.404925
987,SDSS-II SN 6520,11.208896,6.3215103,2.8548791,2.004422,-0.13636953,3.2638283,-2.7314155,-4.9584913
988,SDSS-II SN 6535,-1.2347698,5.271869,0.41317326,10.432125,2.4325898,1.8941896,5.5645204,-2.2755601
989,SDSS-II SN 6709,2.4142337,0.6230948,0.6336462,-0.62039256,-1.0657722,9.457923,2.9260046,3.2393477
990,SDSS-II SN 6851,3.0827587,-1.5707687,5.8877654,3.2622573,2.4499936,-1.182128,1.2019099,-1.095366
991,SDSS-II SN 6854,5.8862405,-6.040062,1.7177767,-6.771757,3.7312486,-0.36744955,-6.434267,-0.020132273
992,SDSS-II SN 6973,3.256928,1.161103,8.073089,-1.6935859,2.3350952,4.6915007,-3.09558,0.62375194
993,SDSS-II SN 716,2.822183,7.3680954,7.924097,-4.7690535,0.34353787,-1.946527,-5.2902813,-0.9445602
994,SDSS-II SN 7205,-6.589737,-1.7212536,11.636833,1.1520053,3.1395433,1.5023541,-0.7680092,3.4282627
995,SDSS-II SN 7231,-2.4786232,-0.9729547,-11.384049,-0.57375735,5.54241,1.628643,4.2056947,2.5939026
996,SDSS-II SN 7304,4.5901647,-9.342241,-3.5405276,6.117279,7.1676817,-0.8455601,1.7523258,-1.0805564
997,SDSS-II SN 7444,7.126771,8.807647,1.2142801,0.68571854,-0.5136879,0.51052606,-5.9085765,5.77702
998,SDSS-II SN 8127,-4.156685,-3.294971,6.5542383,8.5475,1.2104375,0.4002829,0.31023946,3.3482342
999,SDSS-II SN 822,-2.576053,3.6134136,-5.857724,-1.1144261,-0.590737,7.184449,-6.7891293,1.2160848
1000,SDSS-II SN 8297,6.3649044,2.0284903,-0.5080303,1.2704626,8.514166,3.5304422,-9.427268,1.6737335
1001,SDSS-II SN 841,-0.22577243,-0.02000259,5.6474605,1.8175442,8.26466,6.961279,0.729622,-4.7781434
1002,SDSS-II SN 859,5.457039,-1.4105102,6.216495,9.344768,4.9953856,-4.875242,-1.7699881,1.8549219
1003,SDSS-II SN 8742,3.2624578,-3.6624737,-8.100416,1.2529557,6.804333,-0.32468176,0.80799353,-2.7535665
1004,SDSS-II SN 9109,-1.0246569,-2.3285398,-0.83109766,3.377506,9.320328,-4.3504887,6.398826,-1.2242415
1005,SDSS-II SN 9954,-5.732379,1.4154176,0.86604387,-1.414131,6.6617794,1.5006801,-6.818801,3.6912508
1006,SN1000+0216,6.4181376,0.77140725,-2.565598,4.250818,-0.30007038,5.887345,9.902833,2.3308985
1007,SN2005gj,6.403908,-0.918416,10.38935,1.8767452,7.1278524,-0.90265846,1.950644,-1.1567606
1008,SN2005hm,6.5703025,7.446892,-3.5973322,4.290051,5.724752,2.2917714,-1.3827429,7.3830276
1009,SN2005in,0.4684765,-0.32536054,7.7369204,-2.1631708,13.604281,-2.250928,-2.872285,-3.466285
1010,SN2005iv,8.591963,0.77997494,-0.69663143,2.5542803,4.49905,3.2954676,-0.04378117,-9.739541
1011,SN2005jm,-5.069841,7.295533,-0.38352975,-1.6600784,5.7184186,-1.1065143,-4.160041,6.6569424
1012,SN2005ju,0.5973426,2.1915853,-6.260385,8.436109,5.0568404,-1.9892133,-5.751068,-4.8051915
1013,SN2005jx,6.3089375,-2.689654,2.7642164,-5.0988126,0.77705497,0.59576666,4.231718,1.7282554
1014,SN2005lb,-1.1851333,3.84405,3.4394326,3.5447083,-0.39340115,5.6165743,0.59681517,1.5164018
1015,SN2005lc,5.0923314,-0.29569823,3.1623042,3.4135199,-4.3816757,0.7461013,-8.021413,7.0433254
1016,SN2005mj,-2.0108907,-5.901967,1.2474005,-7.3899217,7.581939,-3.2337387,-6.767295,0.66824776
1017,SN2006aa,-3.4043503,-10.725812,4.9246473,1.2516086,2.4226913,-2.5272784,-0.07555769,-2.8643558
1018,SN2006er,1.1827614,-0.72933036,3.0227754,-0.078505516,4.482867,-7.264427,4.341541,-5.5562363
1019,SN2006ex,-0.54343706,0.02878789,5.684938,-6.5122337,5.0060773,-4.7723217,-8.387066,2.1397207
1020,SN2006ez,-3.2087443,-11.835439,-4.4055266,0.43690827,2.8473325,-4.681703,-1.1936953,-2.3017607
1021,SN2006fb,-0.5761782,-6.944094,-1.8973368,-0.52884144,7.238359,6.3453126,-0.30756634,-2.288104
1022,SN2006fj,0.624603,0.45795512,-2.7970905,1.3032005,8.024024,-4.4311795,0.89791393,-0.10070355
1023,SN2006fl,-4.0312457,-1.2379137,-3.0338538,1.2162882,10.284041,-9.152174,-3.2596216,-2.6919158
1024,SN2006fs,-2.3436651,3.8616335,-8.521113,-0.98704845,2.9033518,6.455963,-0.42190138,-6.918165
1025,SN2006fu,-5.420491,0.5460741,-5.1338305,6.0161595,11.6019535,-6.869734,-0.81568915,0.6295328
1026,SN2006gg,0.18850638,-1.8433287,1.6243231,4.861695,6.559926,-1.273204,-13.349137,-3.1313908
1027,SN2006gh,-2.3671489,4.093067,2.5011032,5.935034,6.1525545,-3.8500457,0.23560765,1.3265731
1028,SN2006hd,3.1717923,-0.7609859,0.34802866,0.8136853,8.028128,8.947168,3.2739794,-7.534298
1029,SN2006he,-3.162498,-4.8527875,-0.1772642,6.2166567,6.3861237,1.5481915,-8.668256,-3.9486597
1030,SN2006hf,1.571487,-1.5408142,-3.075087,6.863167,6.375335,-6.7935038,-4.711489,2.2901464
1031,SN2006hg,-3.3860264,0.3480172,-2.182655,9.988133,1.4411917,1.8452821,1.4616017,-6.468366
1032,SN2006hp,0.8282875,-3.1308854,-0.3855678,1.3917135,8.875999,-5.816809,-7.9137955,-5.9751506
1033,SN2006hr,-0.67457205,2.0312562,-3.831561,12.147972,3.6179862,-5.8077745,-0.66209775,-4.0389733
1034,SN2006hu,-1.8853463,10.799863,1.1317794,-3.2039049,7.9821143,1.5890454,-2.2473478,-1.8011802
1035,SN2006hv,-5.4361644,-5.0590596,-4.6212254,0.33228695,8.675937,-7.6570716,-0.5934112,3.052517
1036,SN2006hy,-2.3523386,-4.136997,1.2669678,-1.0822151,13.415599,-8.317113,-1.4146347,1.063091
1037,SN2006hz,3.242739,-13.021342,-0.6254105,0.4417606,2.1138308,-0.34031054,3.5134366,-2.8101487
1038,SN2006ix,-3.7501364,-7.454952,-1.3787913,0.21415795,-0.61832607,-5.163395,-5.683098,-5.181143
1039,SN2006iy,0.9268044,0.8888996,2.3076255,-2.7912707,7.825341,0.5981757,-8.1484585,-2.8100476
1040,SN2006jh,0.68637836,5.717223,-2.086665,-1.0312736,7.98311,6.0679893,-7.650908,1.3144485
1041,SN2006jj,6.392021,-2.668855,-0.12199563,-0.34091,9.16154,-7.752161,3.393831,-1.7188752
1042,SN2006jk,-2.4101288,5.410985,-3.7682571,5.421805,0.0041061,1.1872469,-7.464222,1.123256
1043,SN2006jn,-0.026629686,-8.138996,0.00017632096,7.641298,3.7102766,-6.8386154,-2.8323765,-1.3938501
1044,SN2006jr,-3.0441275,-0.9598884,4.697658,-1.2396853,8.853698,-9.75229,-2.8191185,-6.4322286
1045,SN2006ju,2.8466308,0.11776108,4.619293,-2.1894057,10.139384,-0.61671543,-4.1320844,3.3663707
1046,SN2006jy,-3.5002363,11.139514,-5.7731233,2.2970355,-1.0037854,1.0363525,2.2283058,-0.355266
1047,SN2006ka,-9.119303,-1.3748007,-1.3480572,7.4625897,4.375496,-0.49449039,0.27783853,-1.5430232
1048,SN2006kb,-0.770945,2.3012338,-1.0434529,-2.7967155,11.437048,-8.153843,-5.419593,-0.37968278
1049,SN2006kc,-3.8462205,2.76886,0.1641819,5.152321,3.7153904,-4.3569756,-8.922293,-2.7510192
1050,SN2006kl,4.7303886,-4.9242277,0.07150573,1.6358926,1.3975549,-4.4800963,-7.8924813,-2.4222527
1051,SN2006km,7.7295704,-3.9057868,-2.1607044,9.554636,7.8211775,-2.339445,-2.3929543,1.6796643
1052,SN2006ko,-0.44106805,-0.1849908,-8.387081,8.931242,4.353093,5.3676443,-0.325619,-2.0223846
1053,SN2006ky,-5.318389,-6.487799,-3.4159596,3.761836,7.252862,-4.2787175,4.5202813,0.43802693
1054,SN2006kz,-3.1597493,1.4776989,-2.7206292,-2.4928207,12.037489,0.019510299,6.095321,2.3796785
1055,SN2006lb,4.7301774,-0.8781776,2.8735216,-5.1001077,7.4683733,-3.4065487,-3.8010452,-7.997407
1056,SN2006lj,-0.25371394,1.8910837,-9.199197,-7.2566857,3.6430235,-1.2337966,-4.012279,1.918058
1057,SN2006ln,-0.3908176,-4.977173,-4.8236084,2.5832703,7.775885,0.268935,2.82943,-6.233524
1058,SN2006lo,1.459715,8.556783,4.626322,-5.562221,7.6209035,5.9844894,-0.65365535,-1.631218
1059,SN2006lp,3.4424946,1.3517714,8.305623,7.2632093,6.917913,4.290857,-6.944249,0.92970264
1060,SN2006mv,-7.673643,2.6778762,-2.2040417,1.172913,5.5359626,2.6587121,-0.19626825,-7.4529734
1061,SN2006na,1.4065106,-2.5965028,2.0659657,6.5954204,-0.39326608,-1.251027,0.36286956,-10.717593
1062,SN2006nb,-5.280047,-0.73103064,-4.730865,4.8377037,5.0702677,-2.8051825,-2.4326906,3.797895
1063,SN2006nd,-7.021763,-0.45386937,-5.7160172,4.4080906,2.1434495,5.9397492,-4.1401706,3.19312
1064,SN2006ni,-0.99931246,11.302337,4.6531973,4.7251577,4.155749,3.1822777,-2.625868,2.8221583
1065,SN2006nj,-0.4489365,6.985815,-5.4337206,10.817102,0.4243789,1.6894933,-0.79975045,-2.644489
1066,SN2006nk,4.4976997,-0.9120933,5.6867323,-4.955107,11.158948,1.7149776,1.2726784,0.26356742
1067,SN2006nl,1.1855727,0.4905835,5.1384797,-0.7190574,3.4022074,-7.883621,0.022882275,6.9389324
1068,SN2006nn,4.4637213,-1.7181752,-0.29552385,6.250133,6.550961,-6.935933,1.2632535,-4.2307353
1069,SN2006nv,-0.5213611,6.7961416,-0.49150038,5.0579023,6.2449794,2.4413958,-8.449618,5.440499
1070,SN2006nx,1.1064221,5.8694153,2.0790222,10.325867,-2.2776542,3.7213652,-3.1001985,3.1368163
1071,SN2006od,-4.410161,-6.2946706,2.600325,1.1010389,8.505783,-4.112156,-6.278385,-2.3160007
1072,SN2006of,-0.6273338,-4.2543173,-0.3281191,-0.923411,12.7670765,-6.535121,-0.5065752,-5.627367
1073,SN2006oh,-3.5743024,-0.12555006,-2.9768775,-5.774823,10.150679,-0.53491855,-4.4058313,-1.8593643
1074,SN2006oi,0.9215336,-0.511162,-1.2892627,-0.78151417,3.4480517,-3.5164716,-10.670293,-0.83444995
1075,SN2006ol,1.9838754,5.952668,0.23576303,-3.942077,9.582343,3.0498788,1.3229512,2.5567927
1076,SN2006om,-1.570715,-4.501463,-3.8201659,5.0834017,5.1962237,-2.6343498,-2.1140087,-1.7762864
1077,SN2006pa,-1.2674513,3.8182042,6.1973777,-2.588005,9.956034,-7.0473447,-2.8579767,1.2276195
1078,SN2006pf,7.8884525,37.605377,23.846756,-21.139027,-23.952398,8.885768,-19.39879,18.20013
1079,SN2006pq,-0.87836283,1.4256284,3.2141895,-6.384966,4.597309,-1.337785,-2.1834614,3.6286001
1080,SN2006qg,-108.12851,-49.228058,338.90463,90.1652,410.13403,209.523,188.14163,247.3386
1081,SN2007id,-11.989655,3.6941617,-6.0905867,0.7822411,1.6601205,2.214571,0.27378133,2.238029
1082,SN2007je,0.6755467,-0.7331341,5.7866216,2.1268272,9.970814,-5.3167224,3.2429187,0.9224668
1083,SN2007jh,0.9218333,8.778972,-0.5454292,7.4963293,6.4466825,12.367262,-0.97617584,0.44100708
1084,SN2007jl,9.430602,-4.236995,1.9357457,2.9666896,2.5390615,-3.5624046,-0.4030032,4.2158074
1085,SN2007jm,3.771862,9.542895,-3.6561525,-2.050647,-3.3671036,7.694103,-3.0677376,0.5314114
1086,SN2007jw,4.0661473,4.7202826,4.011141,-3.8144388,8.450108,-1.2158262,-0.60170835,-1.0196468
1087,SN2007kr,3.3314779,-1.2426174,-1.3346592,8.205622,2.0816593,-5.0728617,-5.5326457,-6.166516
1088,SN2007kt,-7.0276995,0.13012405,-0.1800337,2.037496,10.797561,-5.5453024,0.6792248,4.610276
1089,SN2007kv,3.4098523,0.81785506,-8.0074005,6.206809,5.377452,-2.5745847,3.8092065,0.054355085
1090,SN2007kx,-9.556444,2.341269,-6.9421325,5.2130213,6.667251,-3.8316672,3.771263,-0.56506383
1091,SN2007lb,5.911217,0.328911,6.68371,1.6525658,1.9056655,0.5986058,-3.5623732,-6.5583606
1092,SN2007lc,-0.401462,1.795485,3.808716,-2.126593,10.515543,-0.18128267,3.4116335,3.5427706
1093,SN2007lh,-3.5325558,-0.062099066,-1.9121709,2.5238838,6.4330473,0.656752,7.6034327,-6.8467684
1094,SN2007ll,3.1607344,2.3656895,-5.7085795,1.6493331,2.4426067,0.35978085,2.7656164,-10.338266
1095,SN2007ln,4.5242257,0.4502013,3.741123,3.0790887,6.6018825,-8.013986,-5.257051,-1.8995208
1096,SN2007lo,-0.38624474,-3.7195327,-4.3445835,6.2706556,9.445385,-4.890713,2.618885,3.2873814
1097,SN2007lp,4.8731017,11.034029,-2.726614,-2.3631501,6.9019437,1.523849,1.8599442,0.16450976
1098,SN2007lt,-5.8977365,3.5078855,-5.9375777,-2.4792066,11.718614,-4.85142,-1.7142459,-3.7104962
1099,SN2007mc,-5.7179236,-2.0182598,3.236322,3.0652292,10.355953,-2.9797802,-2.432915,-5.396018
1100,SN2007me,0.7388788,2.119655,-0.15832266,0.5894443,3.2679996,-10.670798,-5.0376873,-6.996801
1101,SN2007mj,-3.6761205,-0.3853205,-2.4428077,-0.61531746,14.247425,-7.1713176,3.2472236,-1.9524432
1102,SN2007mk,-1.2545134,-2.8818452,2.9470453,6.605871,10.6454315,-6.9577465,-2.5798428,-1.157488
1103,SN2007ml,0.4568303,5.426276,4.6114087,-2.796378,9.435122,4.0814943,-4.367201,1.9888002
1104,SN2007mv,5.425363,-0.8197459,0.9286733,7.4379644,10.194689,1.2666043,-4.65485,7.6021724
1105,SN2007mz,6.724679,0.8607437,1.8069223,8.391835,7.716402,1.5621902,2.6219373,-2.3568664
1106,SN2007ne,-1.4715848,-5.543825,-0.8521968,3.5453124,3.906942,-7.3218694,-8.742394,-0.117302805
1107,SN2007nh,-0.91120946,-2.9865031,-2.3560193,4.332644,9.015524,2.620941,-1.0168866,4.2532215
1108,SN2007ni,-2.0664952,-7.800489,-1.3446678,7.5203896,6.3366604,2.7744968,1.2229306,-0.5419751
1109,SN2007nj,1.2431436,-7.803167,3.8038855,3.109616,8.974948,-2.5602336,-1.3637776,-4.192309
1110,SN2007nu,-0.37080514,6.0234838,-0.47715816,-1.2378968,6.783336,-2.3581333,-0.15236755,-10.182974
1111,SN2007oe,-2.9402144,-1.9256661,-2.3816345,11.23876,1.0166543,-5.933881,0.15695024,3.1713274
1112,SN2007oj,0.39746824,1.7539111,-5.9175806,-3.4092171,9.011914,2.8734343,-2.2863941,4.558719
1113,SN2007ok,-4.7648478,2.5814712,6.2758894,-0.39722836,10.215831,-2.222494,0.7086988,-2.7120533
1114,SN2007ot,-4.8477516,-5.5081115,3.0255291,5.095414,7.7458467,-3.3444853,-0.39434528,0.49801028
1115,SN2007ou,0.27334931,3.9217017,0.9748366,14.418645,4.6612897,-1.5184929,0.0812732,2.085691
1116,SN2007ow,9.633073,8.33549,-0.18092495,5.3708806,1.1872759,-1.740627,0.8800841,0.9426366
1117,SN2007ph,2.6398177,10.637855,-2.5739217,2.488703,5.3521276,2.1213896,-2.9478042,1.8334088
1118,SN2007pn,4.2384834,7.3103437,-1.8681479,-0.6489001,4.0493307,-1.2114247,4.3963847,7.5277815
1119,SN2007po,5.536343,1.6189702,-3.1120214,1.2065086,5.2657356,-2.1686802,-6.191243,-6.126096
1120,SN2007pp,3.1031008,3.714793,6.5881114,13.409959,8.558046,1.3899976,-0.96653235,0.2665554
1121,SN2007pw,-5.009116,3.533694,3.9408474,1.8189837,-3.1781743,1.8349675,-0.17867525,-10.019353
1122,SN2007qf,-0.18433383,0.36349258,3.7403567,2.6463828,7.176979,-4.955911,-8.419344,3.6565084
1123,SN2007qg,2.5018818,2.3670695,4.897218,2.1379905,5.7122617,5.5916915,6.148521,-4.092921
1124,SN2007qh,9.164597,1.4319179,1.6196814,-0.034461934,5.3010573,-2.7093177,0.93170214,5.1097784
1125,SN2007qm,-4.5384574,-1.0337411,-1.9937699,0.63150644,6.252158,1.2050416,1.9740715,-1.6875688
