0,1,2,3,4,5,6,7,8
SDSS-II SN 14478 (g'r'i'),-1.450926,-0.3004995,-0.4285899,2.4649744,0.5988991,-1.8261181,0.48222676,3.0688083
SDSS-II SN 14496 (g'r'i'),-0.74775094,-0.073115446,2.0122385,1.1678137,-2.2092814,-0.67573094,-0.6868051,0.39096332
SDSS-II SN 14498 (g'r'i'),-1.190273,-0.53073984,-0.49312273,1.043043,0.7049661,-1.8321826,1.3955976,1.9033968
SDSS-II SN 14505 (g'r'i'),-1.0384768,0.4860218,1.8672553,1.8581555,-1.905445,-1.3184462,-0.11100717,1.4335197
SDSS-II SN 14522 (g'r'i'),-0.8512932,0.41241473,0.7440625,0.89419824,-1.5742528,-0.30412585,1.0701303,3.9844334
SDSS-II SN 14528 (g'r'i'),-0.3184618,0.75557005,-0.9919699,-1.5031984,1.6162632,-1.1211318,-0.5630923,-1.6470102
SDSS-II SN 14531 (g'r'i'),0.36112675,0.14570178,1.3420147,0.6633188,-2.5990527,-1.1801094,1.3985211,2.6693563
SDSS-II SN 14539 (g'r'i'),-0.9441788,0.24937162,0.45235008,0.8573828,-1.625066,0.10901585,0.9110693,4.1402006
SDSS-II SN 14540 (g'r'i'),0.022318348,-0.16099022,-1.0538563,-1.4732217,-1.2917193,1.2431822,0.3278899,-1.2774634
SDSS-II SN 1456 (g'r'i'),1.3710015,0.8158504,2.3151753,-0.27013832,2.0726283,-1.0972885,-0.5713382,-2.8627772
SDSS-II SN 14561 (g'r'i'),-1.2730151,-0.1094535,-0.13487026,2.294979,-0.27967015,-1.3059473,0.73536944,3.9760032
SDSS-II SN 14577 (g'r'i'),0.4097921,-0.5222671,-1.0880121,-1.2486368,2.5264566,-0.7117776,-0.47588494,-1.9896986
SDSS-II SN 14589 (g'r'i'),-1.4680232,-0.42773542,-0.15695871,1.3887643,-1.8202059,0.37575936,0.5715668,3.9032233
SDSS-II SN 14635 (g'r'i'),-1.3728207,-0.77026856,1.1511526,0.16272865,-2.5438864,-0.7898804,-0.14754686,-0.11244999
SDSS-II SN 14638 (g'r'i'),-1.2572213,-0.69293875,1.082072,0.07615966,-2.5529573,-0.54753625,0.046403952,0.035175797
SDSS-II SN 14639 (g'r'i'),2.4844563,0.55102617,2.5834415,-0.4414774,1.4709839,0.85329586,-1.2014961,-3.7914114
SDSS-II SN 14658 (g'r'i'),2.9368896,-0.11615101,0.7660384,-0.7451913,2.3735516,0.92509985,-2.380418,-6.2416224
SDSS-II SN 14661 (g'r'i'),-1.7300713,-0.21670774,-2.44455,0.79336256,1.1920156,-0.09544013,0.46295425,4.1410036
SDSS-II SN 1470 (g'r'i'),1.7035565,0.90701634,2.363149,-0.43602306,2.5872724,-0.9424267,-0.9193329,-3.5026786
SDSS-II SN 14744 (g'r'i'),0.6618008,-0.6277917,2.058553,0.7738179,-0.06139204,-1.101109,-0.43699193,-1.6872188
SDSS-II SN 14750 (g'r'i'),0.17761156,-1.9972172,-1.4157994,-0.53209007,-0.039410546,-0.26220736,1.4988947,1.1836506
SDSS-II SN 14751 (g'r'i'),-0.11404804,-1.7724607,-0.8236196,-1.245444,-0.15985517,0.6999385,1.8034066,-0.004570831
SDSS-II SN 14784 (g'r'i'),-0.31487802,-0.1930294,-0.114350796,-1.1793394,-1.1285251,-0.8642934,0.67424875,-1.2959647
SDSS-II SN 14786 (g'r'i'),-0.92382383,0.453252,1.7772217,1.6942549,-2.2989202,-1.1550711,0.19360258,1.8978721
SDSS-II SN 14792 (g'r'i'),1.064364,-0.31186163,2.206705,1.0017078,0.62052006,-1.0552555,-0.4404932,-1.8279928
SDSS-II SN 14809 (g'r'i'),-1.744431,-0.2753918,0.41017464,0.36326024,-0.75253195,-1.5049741,1.6535368,1.4322603
SDSS-II SN 14821 (g'r'i'),0.045676786,-1.478941,-0.18525827,0.35149658,-1.0048107,-1.0407975,1.4962552,2.4964845
SDSS-II SN 14827 (g'r'i'),0.091042496,0.5561954,2.3678017,-0.014740279,-1.189477,-1.8285332,0.5867704,1.0446136
SDSS-II SN 14833 (g'r'i'),0.6604956,-0.8164888,1.9312464,0.5257239,-1.0911996,0.4809621,-1.3888811,-1.8862739
SDSS-II SN 14859 (g'r'i'),0.20330943,0.9909011,0.5912869,-1.6862448,3.6535366,0.34146515,-1.3984773,-4.807776
SDSS-II SN 14876 (g'r'i'),-1.5234262,-1.1400346,-0.0959972,1.5871731,-2.2423263,0.09116654,0.54032815,2.9765642
SDSS-II SN 14883 (g'r'i'),-0.023334526,0.7642979,-0.47030213,-1.3549483,1.5983123,-1.4844791,-0.29212707,-1.6306883
SDSS-II SN 14888 (g'r'i'),0.15260285,-0.012214475,1.3131875,-1.1477134,-0.52136934,-1.6049582,0.652635,-0.8232796
SDSS-II SN 14900 (g'r'i'),-1.5058779,0.3342109,1.0208465,1.0486356,-1.058989,-1.73739,1.6265496,2.4730227
SDSS-II SN 14907 (g'r'i'),-1.0404619,-0.0037926268,0.24351938,2.489372,-0.29961288,-1.9028528,0.75994605,3.2611806
SDSS-II SN 14916 (g'r'i'),-0.5148644,0.39658704,1.7693263,1.2493678,-2.4784815,-1.1043369,0.5099765,2.0721533
SDSS-II SN 14960 (g'r'i'),2.5870965,0.4321976,2.0187087,-0.05526924,1.3933634,0.83028835,-1.9543761,-4.398201
SDSS-II SN 14963 (g'r'i'),-1.3458091,1.6384618,2.3426204,0.38565505,-1.4507321,-0.60656476,0.47215402,2.281605
SDSS-II SN 14964 (g'r'i'),-0.7802648,-1.2040908,-0.21934052,0.8145547,-2.590903,0.6435432,0.41657636,1.4935788
SDSS-II SN 14965 (g'r'i'),-0.14381619,-0.3151054,-0.67749137,-1.3635147,-0.10763956,-1.1952189,0.67236644,-1.2359742
SDSS-II SN 14966 (g'r'i'),2.740487,0.8999673,1.5436177,-0.7054814,3.1577349,-0.36257684,-1.1228098,-3.9564145
SDSS-II SN 14978 (g'r'i'),-0.9798067,-0.5258193,1.2176732,1.8556386,-2.2790763,-0.2280294,-0.80750084,0.7447833
SDSS-II SN 14988 (g'r'i'),-1.3092173,0.15965174,0.75420654,2.7250793,-0.8482488,-1.7958856,-0.024064578,1.8235391
SDSS-II SN 1500 (g'r'i'),-1.4488746,1.0369264,1.293828,1.8189768,-0.54451936,0.04741671,-1.8342546,0.44606033
SDSS-II SN 1504 (g'r'i'),-0.59859467,0.2667786,2.6235225,0.95634985,-2.057898,-1.0825199,-0.6553296,0.27844003
SDSS-II SN 15048 (g'r'i'),-2.8420706,0.61867476,-1.5168574,2.061845,0.59894127,-0.1900194,-0.60598683,4.5511527
SDSS-II SN 15055 (g'r'i'),-0.45514673,-0.046283085,-0.6803994,-0.7893543,-0.51192105,-1.2843528,1.480597,-0.56817675
SDSS-II SN 15080 (g'r'i'),-1.250095,-0.21755578,0.0342581,2.1450644,-0.962493,-0.8650821,0.8428962,4.1324954
SDSS-II SN 15103 (g'r'i'),-0.43077555,0.055671662,0.7700302,1.1270245,-1.6789194,-1.18102,1.4715806,3.2543697
SDSS-II SN 15104 (g'r'i'),-1.9808838,0.48289207,0.037959415,-0.6778738,0.4952812,1.940507,1.957274,0.29655123
SDSS-II SN 15108 (g'r'i'),-0.79803807,0.20854951,-0.4087889,-0.70797867,2.2885249,-1.3472937,-1.817282,-1.9287312
SDSS-II SN 15119 (g'r'i'),0.34634653,0.044546127,1.1862044,1.3509313,-1.598942,-2.0428603,0.87674564,1.2679209
SDSS-II SN 1513 (g'r'i'),2.6700935,-0.14549461,0.1664985,-1.209995,2.87151,0.6250947,-2.282432,-6.5152335
SDSS-II SN 15137 (g'r'i'),-2.16393,0.54117846,0.73336804,0.38639295,-1.7710521,0.08819849,1.1117662,2.3111465
SDSS-II SN 15160 (g'r'i'),-0.8230737,0.02265035,-1.3130813,-0.88028735,1.4790391,-2.1797378,0.5178171,-0.12210489
SDSS-II SN 15177 (g'r'i'),-1.707179,0.7556958,1.2846187,1.8381959,-1.1397271,0.5563388,-2.005308,0.5631571
SDSS-II SN 15198 (g'r'i'),-0.50428,-0.20243339,-1.7535447,-1.4041111,0.77133554,-1.5624446,0.09121007,-1.0876459
SDSS-II SN 15239 (g'r'i'),-1.2199996,-0.34416243,0.5278267,0.22609062,0.7702617,-2.3607154,1.7643728,0.088434495
SDSS-II SN 15255 (g'r'i'),-1.2644247,-0.011524171,0.26767182,2.6112056,-0.45477796,-1.7418741,0.601892,3.2617373
SDSS-II SN 15263 (g'r'i'),-0.72235376,0.7080784,1.5166458,2.0209384,-0.9959318,-2.0762694,0.6836132,2.6633549
SDSS-II SN 15268 (g'r'i'),-1.2961441,-0.74898535,-0.28653684,1.1111062,-1.9939065,0.5032488,0.66066194,3.4292111
SDSS-II SN 15272 (g'r'i'),-0.3184659,0.047493704,-1.2330005,-1.3821356,1.890654,-1.564066,-0.122293785,-1.4538399
SDSS-II SN 15286 (g'r'i'),-1.1272682,-0.40327495,-0.79775596,-0.6752785,-2.0858662,2.3514223,0.6153995,1.408038
SDSS-II SN 15289 (g'r'i'),-1.1349978,1.1644051,1.3255912,0.899405,-1.1310947,-0.6655837,0.8353514,3.9461772
SDSS-II SN 15303 (g'r'i'),-1.71517,-1.3498224,-0.63911414,1.7130096,-2.0026662,0.4089701,0.19985482,2.9572265
SDSS-II SN 15309 (g'r'i'),-1.6108314,-1.2434989,-1.0050644,2.1765254,-0.7667967,-0.38137272,0.43944016,3.7009356
SDSS-II SN 15314 (g'r'i'),-2.1049714,-0.45403993,-1.2879275,1.1943511,-1.5558374,1.3282794,-0.22852084,3.8867261
SDSS-II SN 15319 (g'r'i'),1.7564666,-1.6417309,0.18359326,-0.57279813,0.5504102,0.47413644,0.5760558,-1.7913635
SDSS-II SN 15324 (g'r'i'),-0.97587496,0.06549246,0.4877713,0.01103066,0.79196393,-1.7628148,1.7464157,2.0804546
SDSS-II SN 15331 (g'r'i'),1.5044355,-0.16334909,2.575236,0.63173544,0.8884547,-0.469925,-0.65662366,-2.4858327
SDSS-II SN 1535 (g'r'i'),0.9524008,1.3313962,1.4378471,0.22175473,2.3432255,-0.4025525,-1.7358353,-3.0941026
SDSS-II SN 15357 (g'r'i'),-0.26459327,0.124514565,-1.4566153,-1.4191542,0.93512535,-1.3626909,0.35115245,-1.0873893
SDSS-II SN 15358 (g'r'i'),2.3737206,-0.3908565,-0.11070144,-1.3519142,2.664819,0.9103921,-0.0629645,-2.9314466
SDSS-II SN 1536 (g'r'i'),3.068772,-0.40360853,1.4263675,-0.369378,1.091967,1.5052749,-2.0068543,-5.1802535
SDSS-II SN 15360 (g'r'i'),1.7769898,-1.5348631,0.29253057,-0.60160875,0.77339345,0.44747537,0.5158768,-1.9285604
SDSS-II SN 15385 (g'r'i'),-0.19925085,-0.5910537,-0.088702194,1.6246563,-0.24441558,-1.9472193,1.2328775,2.3029804
SDSS-II SN 15413 (g'r'i'),-1.577153,0.540461,0.34137362,1.7766867,0.24869733,-2.2280333,-0.038671136,0.8532213
SDSS-II SN 15418 (g'r'i'),-1.9546285,1.5045798,1.9714644,0.5957665,-1.3376484,-0.5603056,0.62645036,2.2869377
SDSS-II SN 15419 (g'r'i'),-0.7670815,-1.4800628,-0.7095943,-1.2212305,-1.2843713,-0.0019222097,1.5693622,0.28739214
SDSS-II SN 15428 (g'r'i'),-0.96875757,0.07236478,0.633835,-0.16138814,0.56453943,-1.733762,1.7978723,1.9993155
SDSS-II SN 15448 (g'r'i'),0.32829726,-1.8506896,0.12121705,-0.08146343,-1.1142557,-1.6249949,1.4289496,1.2958832
SDSS-II SN 15454 (g'r'i'),0.43286014,0.47837013,0.7102194,-1.442643,1.4575167,-0.92851573,0.8836942,-1.9582286
SDSS-II SN 15455 (g'r'i'),-1.4678242,0.40238398,-0.7185766,1.1975837,0.24855164,-0.32869962,0.68845606,4.96889
SDSS-II SN 15470 (g'r'i'),1.3549833,-2.1815338,-0.107699126,0.03301455,-0.9025814,0.5173652,0.22550496,-0.6225028
SDSS-II SN 15486 (g'r'i'),-1.9061247,0.7985782,-0.28421542,1.7004129,0.03946132,-0.4164388,0.23790503,4.8995366
SDSS-II SN 15489 (g'r'i'),-0.21825661,0.13405682,0.983379,1.0346202,-1.9984905,-1.2293134,1.3766289,2.8268385
SDSS-II SN 15496 (g'r'i'),-0.84662676,-0.794523,-0.7527332,-1.6021906,-1.5357215,1.2650396,0.1056228,-1.4776546
SDSS-II SN 15505 (g'r'i'),0.055788442,0.66070276,2.3781395,0.23932403,-1.350719,-1.7946712,0.566793,1.3421497
SDSS-II SN 15511 (g'r'i'),0.34604204,0.6941606,-0.008276814,-1.6903828,1.241428,-0.93112755,1.0176284,-1.7324301
SDSS-II SN 15522 (g'r'i'),0.19091706,-2.573553,-0.44868696,-0.39427453,-0.9291849,-0.54080266,1.3220882,2.0241873
SDSS-II SN 15523 (g'r'i'),1.8859527,-1.0441662,-0.56776845,-1.0168777,1.9921466,0.6130831,0.19637582,-2.1833007
SDSS-II SN 15525 (g'r'i'),-0.3011671,-0.44578776,0.051564705,1.8200991,-0.27145904,-2.027308,1.1594324,2.4638162
SDSS-II SN 15526 (g'r'i'),0.23839355,-1.8106593,0.33709082,-0.320504,-1.2632859,-1.6644883,1.4242913,1.1689668
SDSS-II SN 15529 (g'r'i'),-1.4752218,-0.15312873,-0.46021485,2.5335436,0.5464846,-1.7968831,0.46227735,3.399045
SDSS-II SN 15535 (g'r'i'),-1.8925618,-0.48996,-0.9049471,1.1951841,-1.7338754,1.0958118,0.0051213345,3.7206147
SDSS-II SN 15539 (g'r'i'),-0.37221786,-0.5760128,0.5378127,1.866461,-2.5490577,-1.1181413,0.7042781,1.4470295
SDSS-II SN 15545 (g'r'i'),0.14959687,-0.5691889,1.9830983,0.41902432,-1.0459204,-0.0058865533,-1.1542126,-1.5248017
SDSS-II SN 15549 (g'r'i'),-1.1016066,1.0630713,0.9580549,0.95139515,-0.9143381,-0.520304,0.84821373,4.403366
SDSS-II SN 15565 (g'r'i'),2.6641386,0.113848895,1.5770974,1.3154142,0.032498468,-0.33131716,-2.6893551,-4.0117087
SDSS-II SN 15569 (g'r'i'),-0.6918673,0.13680509,0.5781842,0.8821892,-1.6470212,-0.3482903,1.2047065,3.8534772
SDSS-II SN 15592 (g'r'i'),-0.9094725,0.7985846,0.8592322,0.70902324,-1.2385185,-0.21951243,0.9384,4.2183003
SDSS-II SN 15606 (g'r'i'),-1.8422877,-0.56964433,-1.1446161,1.0137634,-1.7508341,1.3765526,-0.10913761,3.5087845
SDSS-II SN 15607 (g'r'i'),1.9270538,0.8114399,2.255983,0.3635173,2.255014,-0.13582428,-1.5185337,-3.6479237
SDSS-II SN 15647 (g'r'i'),-1.0528208,-0.15894355,-0.28962383,2.4000053,0.44098687,-2.0547132,0.77820534,3.2591286
SDSS-II SN 15656 (g'r'i'),1.5450119,-0.72215706,1.7581952,0.49709627,0.7541234,-0.28476983,-0.21060173,-2.195511
SDSS-II SN 15675 (g'r'i'),0.07915166,0.3520026,-1.4604282,-1.3590679,-0.14887708,-0.36140972,1.17574,-0.754347
SDSS-II SN 15692 (g'r'i'),-1.5633492,-0.39621654,1.263145,0.5242389,-2.6997669,-0.069142535,-0.36638612,0.6650199
SDSS-II SN 15696 (g'r'i'),1.3902243,-0.40625638,-1.0978291,-1.3511769,2.4999137,0.52389205,0.048886955,-1.9685836
SDSS-II SN 15697 (g'r'i'),1.3540163,0.5877158,0.024298923,-0.284385,-0.018105835,-1.803864,1.5053679,-0.09619095
SDSS-II SN 15726 (g'r'i'),-0.037976038,0.06485027,-0.69238865,-1.1984257,2.8775463,-1.3610836,-0.91933,-2.3424957
SDSS-II SN 15730 (g'r'i'),-1.0679843,-0.10053158,-0.05601662,2.3689995,0.27228972,-2.0882595,0.73747426,2.9837961
SDSS-II SN 15737 (g'r'i'),-1.0457593,0.01353005,0.31938237,2.4884486,-0.29712564,-1.9898349,0.6846979,2.9531412
SDSS-II SN 15745 (g'r'i'),-0.9412308,1.5219697,0.9621342,0.74350375,0.32812858,-1.2093896,0.87336504,4.2485547
SDSS-II SN 15751 (g'r'i'),-1.5621294,0.6957126,0.77643514,1.7031988,-1.4089503,-0.35496497,0.41868418,4.2336864
SDSS-II SN 15755 (g'r'i'),-0.2147809,1.0459317,-1.0059167,-1.6360041,0.94974,-0.8665732,-0.10006087,-1.5601479
SDSS-II SN 15761 (g'r'i'),-0.23116626,0.47902933,-0.045481447,-0.29222304,-0.42145935,0.29061466,1.4409064,4.1042213
SDSS-II SN 15777 (g'r'i'),-0.91512084,-0.6285934,-0.007271045,-0.5737616,-1.6735517,-0.3000723,1.4592328,0.62815374
SDSS-II SN 15782 (g'r'i'),0.6274931,-0.14613535,0.35281265,0.9599023,-1.149534,-1.8476802,1.124351,0.684608
SDSS-II SN 15784 (g'r'i'),-0.875219,-0.6187405,0.013485192,-0.5748802,-1.5574853,-0.45084053,1.5237899,0.7018008
SDSS-II SN 15793 (g'r'i'),0.28496554,-1.8012215,0.12392724,-0.033151112,-1.1127368,-1.6017973,1.4487343,1.4408342
SDSS-II SN 15807 (g'r'i'),-1.2987856,-1.1526135,0.8358049,-0.04110052,-2.3225684,-1.2156643,0.00260363,-0.5905035
SDSS-II SN 15814 (g'r'i'),0.5544522,1.246039,-0.2806084,-1.3479134,1.6142814,-0.23213951,-0.3232688,-2.0501893
SDSS-II SN 15827 (g'r'i'),2.5092015,-0.55352426,2.4766197,0.75685054,0.8550547,0.772241,-1.1595942,-3.3680804
SDSS-II SN 15829 (g'r'i'),-0.6983372,-0.10441852,0.9261844,-0.38567728,-1.445273,-1.3214258,0.31010345,-1.0108398
SDSS-II SN 15855 (g'r'i'),0.05487505,-1.4848063,0.053025596,1.3351524,-2.314979,0.16309059,0.0132396035,0.5675348
SDSS-II SN 15860 (g'r'i'),-0.9238092,-0.8940892,-0.31542405,-0.61851597,-1.6063457,0.073073305,1.4761147,0.86355585
SDSS-II SN 15874 (g'r'i'),-0.6460445,0.15569398,1.3623335,1.7517253,-2.3853076,-1.2348486,0.48958686,1.8980174
SDSS-II SN 15884 (g'r'i'),-0.2107237,-0.6826376,-0.6977923,-0.9099773,0.5148662,-0.61665875,2.1775496,-0.35308498
SDSS-II SN 15900 (g'r'i'),-0.62740207,-1.4380368,0.37929034,-0.52093846,-1.6547556,-1.3077655,0.45435172,-1.35342
SDSS-II SN 15903 (g'r'i'),-1.8151805,-0.24566372,-1.055162,2.2827077,0.6850428,-1.1992567,0.30212355,3.909213
SDSS-II SN 15913 (g'r'i'),2.7648833,0.65845627,1.8334213,-0.03521245,0.73083127,0.9270875,-2.796966,-4.7668624
SDSS-II SN 15914 (g'r'i'),-0.5405484,-1.5436704,0.49885625,0.7932654,-2.5482094,1.1960429,-1.0159389,0.37122747
SDSS-II SN 15915 (g'r'i'),0.49156445,-2.5407326,-0.91458917,-0.6527954,-0.29548013,-0.38803008,1.141391,0.67511344
SDSS-II SN 15935 (g'r'i'),0.89804184,1.0456336,0.59229505,-1.3909737,2.1657803,-0.42484045,0.41770038,-2.3057933
SDSS-II SN 15942 (g'r'i'),-0.8902751,0.012776556,0.6457653,2.5171924,-1.0314837,-2.0881982,1.3659561,3.5106084
SDSS-II SN 15944 (g'r'i'),-1.8798777,0.37898347,0.43780503,2.197877,-1.4039102,-0.24353343,0.062508196,4.089593
SDSS-II SN 15958 (g'r'i'),1.3006786,-0.46533167,2.210339,0.9073369,0.45390663,-0.492929,-0.6514622,-2.1464236
SDSS-II SN 15967 (g'r'i'),-0.16178872,0.15480077,0.861817,1.8723863,-0.66658324,-2.2784617,0.8140409,1.9322182
SDSS-II SN 15988 (g'r'i'),-0.22342658,0.015584164,-0.75079703,-1.1390254,2.7318182,-1.3533162,-1.0620314,-2.2008793
SDSS-II SN 15990 (g'r'i'),-1.733194,-0.5784496,0.61647177,1.2875888,-2.617278,0.5644056,-0.5682564,1.7769734
SDSS-II SN 15992 (g'r'i'),-0.62274516,1.1343157,1.1068726,0.23081835,-0.82856417,-0.40783784,1.0698705,4.028395
SDSS-II SN 16001 (g'r'i'),-1.5964794,-0.55476207,-0.3407723,-1.3005974,1.3780116,-2.259703,0.6002609,-0.5036902
SDSS-II SN 16015 (g'r'i'),0.082159616,-1.3460803,0.116267934,-1.2431638,0.6195086,-0.28709006,1.865266,-1.0735651
SDSS-II SN 16046 (g'r'i'),0.7864715,-1.1801789,1.0396868,0.29663247,-1.1874709,-0.31259537,-0.16607875,-1.5526414
SDSS-II SN 16048 (g'r'i'),-0.6453392,-0.08605144,1.0852009,0.81766504,1.9207064,-2.6150575,1.3199239,0.2354444
SDSS-II SN 16052 (g'r'i'),0.708577,-0.069652095,0.20588039,0.84361106,-0.91219795,-1.8855369,1.1623764,0.45042413
SDSS-II SN 1609 (g'r'i'),1.6539744,1.1764295,1.279988,-0.5659826,3.0591016,-0.41101027,-1.9956123,-4.484776
SDSS-II SN 16091 (g'r'i'),-1.3049165,-0.52132374,-0.012742745,1.2593923,-1.9744399,0.28392443,0.7165444,3.68831
SDSS-II SN 16094 (g'r'i'),0.48637736,0.2956677,0.5941422,-1.6028725,1.7083728,-0.95230544,1.514382,-1.8755893
SDSS-II SN 16098 (g'r'i'),0.017731698,0.67533845,1.0162572,-0.46487212,0.2887459,-2.6305559,1.1925012,-0.33151752
SDSS-II SN 16111 (g'r'i'),-1.602917,-0.24062867,0.30598968,2.5056908,-1.5549018,-0.6777436,0.636417,4.0800076
SDSS-II SN 16123 (g'r'i'),2.5827374,0.47788587,1.9123781,-0.07242099,1.5305438,0.8157014,-2.0794096,-4.568805
SDSS-II SN 16138 (g'r'i'),-1.9333613,0.44658023,1.1585035,0.954272,-0.92612463,-1.5939672,1.218979,1.7678441
SDSS-II SN 16142 (g'r'i'),-1.6591359,0.9496014,-0.2860976,1.3654106,0.4061032,-0.58561236,0.48936146,4.964882
SDSS-II SN 16148 (g'r'i'),-1.7310195,-0.18328013,0.10282793,2.5258214,-1.236128,-0.6265217,0.38436106,4.051413
SDSS-II SN 16160 (g'r'i'),-0.5053512,-1.2924434,-0.9769001,1.2519714,0.08515425,-1.0773859,1.2483205,3.3127096
SDSS-II SN 16172 (g'r'i'),-1.3707484,-0.03318562,0.2394487,2.6403096,-0.60320723,-1.5254496,0.56730455,3.5111501
SDSS-II SN 16193 (g'r'i'),0.59869045,-2.6831439,-0.8401173,-0.712911,-0.372026,-0.23500988,0.97491854,0.40935934
SDSS-II SN 16199 (g'r'i'),-0.96671814,0.41876745,1.1999974,1.9313586,-1.5907592,-1.5040473,0.9196553,3.0751522
SDSS-II SN 16200 (g'r'i'),0.3764176,-1.764853,-0.1117532,0.6003399,-2.0816894,0.5961718,0.1959937,0.60199726
SDSS-II SN 16202 (g'r'i'),-0.9754039,0.6108751,-0.5079991,0.6458736,1.7779073,-2.2402685,0.27015963,0.5016367
SDSS-II SN 1622 (g'r'i'),1.462751,1.1532469,1.1822138,-0.66717494,2.988267,-0.031866968,-2.2064729,-4.762567
SDSS-II SN 16220 (g'r'i'),0.5047847,0.13727386,0.8948309,0.71730787,-1.8984168,-1.4730341,1.3294128,1.865936
SDSS-II SN 16225 (g'r'i'),-0.4536589,0.21918027,1.4636253,1.3205699,-2.4988525,-1.1161226,0.65751976,1.9555681
SDSS-II SN 16236 (g'r'i'),0.5771631,-0.27759922,2.0026152,1.1440997,0.05109985,-1.4864573,-0.2753133,-1.2063588
SDSS-II SN 16237 (g'r'i'),-0.99019015,-0.024788285,-0.14756638,1.1494623,-0.8817916,-0.13380095,0.93404347,4.46786
SDSS-II SN 16238 (g'r'i'),-0.6866994,-0.20605116,0.14084807,2.0315459,-0.6339832,-1.5699589,1.1152194,3.459753
SDSS-II SN 16247 (g'r'i'),-1.4703639,-0.20426899,-0.1762809,1.8087595,0.6914293,-2.2268755,0.9870885,2.372986
SDSS-II SN 16301 (g'r'i'),-2.2384384,0.26703566,-1.2735524,2.1675735,1.0042874,-0.93429124,-0.09048883,4.172466
SDSS-II SN 16302 (g'r'i'),-2.6935375,0.41334698,-1.0266261,1.6931881,-0.91273934,0.81773597,-0.5720421,4.5806613
SDSS-II SN 16356 (g'r'i'),-2.0041757,0.06846773,-1.7759091,1.2373457,0.6175921,-0.022696879,0.3304023,4.9358377
SDSS-II SN 16360 (g'r'i'),-0.8556972,-1.0195751,0.8237428,0.9310695,-2.5829062,0.5125685,-0.6713634,0.5865821
SDSS-II SN 16391 (g'r'i'),-2.1343534,-0.49216947,-0.83686274,0.9840431,-2.011627,1.4923221,-0.84793985,2.5088916
SDSS-II SN 16412 (g'r'i'),0.055187568,-1.1593733,-3.7944493,-0.19597395,1.082661,1.5347807,0.26450402,3.205937
SDSS-II SN 16417 (g'r'i'),0.3051569,-0.10542593,0.68208957,1.0271817,-1.8606488,-1.4646455,1.2926432,1.927941
SDSS-II SN 16431 (g'r'i'),-1.2454438,-0.064116366,0.01745503,2.5718005,0.20350681,-2.0215673,0.5135874,2.9445422
SDSS-II SN 16433 (g'r'i'),0.33939058,-0.074393965,0.89079857,1.1639653,-1.9020828,-1.6215123,1.0199987,1.3871061
SDSS-II SN 16436 (g'r'i'),-1.4472225,0.44900686,0.412178,1.2075427,-1.6263291,0.32555014,0.45896244,4.377117
SDSS-II SN 16439 (g'r'i'),-2.2653623,0.28079063,-2.098488,1.5910678,1.4715997,-0.61797285,-0.11513153,4.112993
SDSS-II SN 1644 (g'r'i'),-1.0079232,0.8255373,1.444043,2.1246107,-0.2752034,-1.082111,-1.0284303,0.6805771
SDSS-II SN 16457 (g'r'i'),1.833564,0.9410089,0.85599667,-0.8452952,3.2405193,-0.13819829,-2.3080182,-5.365176
SDSS-II SN 16460 (g'r'i'),-0.103402466,-1.0621866,-0.35269094,0.7003513,-2.1315274,0.27006474,0.8320761,1.6109107
SDSS-II SN 16467 (g'r'i'),-2.5457454,0.6989812,-0.7925875,1.8185716,-0.3597127,0.23376186,-0.36822596,4.7878246
SDSS-II SN 16468 (g'r'i'),-0.13790727,0.03354281,0.6846814,1.86156,-0.6527809,-2.2107735,0.92869323,2.1119916
SDSS-II SN 16472 (g'r'i'),0.35666797,-0.81892115,-0.702184,0.78758043,-0.97673297,-0.7570785,1.4310944,1.6218386
SDSS-II SN 16478 (g'r'i'),-0.5419751,0.39202908,1.179592,2.0961015,-0.23481879,-2.452338,0.31876776,1.5337514
SDSS-II SN 16565 (g'r'i'),-1.6919199,-0.393495,-1.2812821,1.8005886,0.35022944,-0.58076113,0.50167406,4.428667
SDSS-II SN 16572 (g'r'i'),-2.2742603,-0.23001201,-1.2580289,1.5240134,-1.0427514,0.84249604,-0.21766663,4.3107004
SDSS-II SN 1658 (g'r'i'),-0.3515947,-0.017010769,-0.7674595,-1.0168309,-0.48522884,-1.094015,1.2736402,-0.785787
SDSS-II SN 16582 (g'r'i'),-0.010230636,0.04140174,1.7078421,1.2746339,-0.78190637,-1.8756323,0.026070977,-0.30130988
SDSS-II SN 16584 (g'r'i'),0.025905104,0.76355404,2.2369852,-0.060259774,-1.0820551,-1.76487,0.7939954,1.587508
SDSS-II SN 16586 (g'r'i'),-1.4577895,-0.4875136,-1.2425269,1.521204,0.1321111,-0.37957913,0.7025042,4.525151
SDSS-II SN 16603 (g'r'i'),-2.4043179,-0.35969916,-2.780762,0.97780347,0.034842204,1.1431918,-0.6069944,3.9552119
SDSS-II SN 16652 (g'r'i'),-1.3267678,-1.033756,-1.1526046,0.80473596,-2.00154,1.3731999,0.06018829,2.636019
SDSS-II SN 16711 (g'r'i'),-2.024674,-0.07619376,-1.2612449,2.140484,0.7436828,-0.89553976,0.14947993,4.2122397
SDSS-II SN 16739 (g'r'i'),-2.4762774,-0.06945098,-1.3891579,1.5072218,-0.96917826,0.96568716,-0.40932712,4.365793
