0,1,2,3,4,5,6,7
SN2006jq (g'r'i'),-0.7195264,1.5637819,-0.6087557,-0.8786056,2.6274834,1.5181584,-0.8693997
SN2006jt (g'r'i'),-0.8420198,1.6739762,-0.58447325,-0.82694846,2.668039,1.4149015,-0.95207024
SN2006ju (g'r'i'),-1.2711513,0.27587795,-1.2731061,-0.49086264,0.83259404,2.5175376,0.34616438
SN2006jv (g'r'i'),1.4964514,-0.41823137,-0.23779565,1.6737112,-0.47219148,2.0128677,-0.70063967
SN2006jx (g'r'i'),0.039754815,0.14033698,-2.0248578,-0.26918116,-1.5263567,0.37787753,3.7524192
SN2006jy (g'r'i'),0.5511683,1.3866632,-1.8597825,0.19238582,1.5756574,1.4505435,2.023003
SN2006jz (g'r'i'),-1.5600637,0.04659033,-1.2705238,-0.4915238,0.5854444,2.6264496,0.23599538
SN2006ka (g'r'i'),0.3066032,0.60230845,-1.0470916,-1.4593788,2.0555053,1.7416147,0.038648207
SN2006kb (g'r'i'),-0.77087915,0.6660951,-0.18907921,-1.6387488,1.8843713,1.400133,-1.365435
SN2006kc (g'r'i'),0.95320886,0.0725498,-0.30019456,-0.82600987,1.4747267,2.5337358,0.3466369
SN2006kg (g'r'i'),-0.8380579,-4.1211658,3.7385905,-1.9407145,0.8669131,-3.0229437,-4.9791555
SN2006ki (g'r'i'),0.48952407,0.14555943,0.16677198,0.0704978,1.1638542,2.855357,0.28648695
SN2006kk (g'r'i'),-1.2262748,0.8213654,-3.1072237,1.9090413,-0.23805541,1.004829,2.7440774
SN2006kl (g'r'i'),1.3797989,-0.019388411,-0.12790307,-0.30539668,1.1436604,1.6114131,-1.5507979
SN2006km (g'r'i'),-1.5590864,-1.3095826,2.8269956,-1.1060405,-1.4237821,0.48133805,-1.4012734
SN2006ko (g'r'i'),0.9768075,-1.843489,0.5316682,-1.5426427,-0.5862904,0.76891637,-0.52526367
SN2006kr (g'r'i'),0.20945294,-0.0107514765,0.34635022,-1.223679,0.7805052,1.8226358,-1.8033421
SN2006ks (g'r'i'),0.53883606,0.6729872,-1.3077301,2.1320019,0.5649316,1.7806749,1.1137692
SN2006kt (g'r'i'),1.4293851,-0.14352313,0.12172154,-1.6613653,1.1434066,1.854351,-0.04847563
SN2006kw (g'r'i'),-0.025757104,2.294352,-1.8718797,0.5457156,1.8296615,0.6841302,2.5527894
SN2006ky (g'r'i'),0.041632537,0.37087417,-0.41954216,-1.4823269,2.041202,1.9038216,-0.22187912
SN2006lc (g'r'i'),-1.047875,1.3387834,0.21970835,2.4801235,-0.9028273,1.9419982,0.83226633
SN2006lj (g'r'i'),-0.99852216,-0.093103655,2.525413,-0.8055258,-1.1225648,2.2375538,-0.22443022
SN2006ll (g'r'i'),-0.7120624,1.7472445,-2.0289497,2.8783765,-0.21595292,1.1209762,2.602131
SN2006lm (g'r'i'),0.41294327,0.6339694,0.1943148,1.2239631,0.98868334,2.8965106,0.84841347
SN2006ln (g'r'i'),0.6541816,-0.2847959,0.40485853,-1.2050132,1.7591263,2.211639,0.10008147
SN2006lo (g'r'i'),0.06317489,0.778763,-1.0712081,0.57174444,1.825906,2.3020818,1.2174557
SN2006lp (g'r'i'),-0.8815227,0.3811058,0.9734395,-0.9674265,-1.9977146,1.8867549,-0.085149676
SN2006lq (g'r'i'),0.22633561,0.9250569,-1.7244704,2.6142473,0.26677763,1.6185693,1.9865141
SN2006mn (g'r'i'),-2.368425,-0.5590456,-1.698928,-1.1040423,0.027645083,2.557361,0.3759849
SN2006mu (g'r'i'),-1.5074918,-0.10683032,-2.9130547,1.8270807,-1.3170809,0.714589,2.9326582
SN2006mv (g'r'i'),0.84442973,0.17416777,-0.5623827,-1.0717826,1.8567302,2.479251,0.2780644
SN2006mw (g'r'i'),0.43819913,-1.2121849,-1.9530276,1.2441747,-1.949424,1.1018717,-0.0011610514
SN2006mz (g'r'i'),-0.38669163,-0.23970945,1.4151822,-0.59030116,-1.4094551,1.8336589,-0.079758026
SN2006na (g'r'i'),0.41409725,-0.24166816,-0.28547347,-0.59893465,-0.98737776,2.6511781,0.7149106
SN2006nc (g'r'i'),-0.92246157,1.6579994,-1.5721049,-0.12576461,2.0689757,1.7053759,0.812563
SN2006nd (g'r'i'),-0.009703563,1.06229,-2.3202431,1.4525422,1.1951447,1.4350466,0.85623044
SN2006ne (g'r'i'),-2.340446,3.419062,-0.63929546,2.5101826,-0.6411593,-0.10336169,4.2105236
SN2006ng (g'r'i'),0.92483497,-2.002602,0.75309885,-1.3420844,-0.816705,0.6489443,-0.673174
SN2006nh (g'r'i'),0.28275526,0.26918927,-1.651058,-0.22902253,-1.0773402,1.2319592,3.092278
SN2006nj (g'r'i'),1.2287265,-1.1080507,-0.20382687,0.1996528,-0.18044813,2.2072592,0.7824306
SN2006nl (g'r'i'),0.37695545,1.2414213,-1.7671518,-0.039374724,1.2253548,1.9312747,2.2357452
SN2006nn (g'r'i'),1.2963462,0.34248045,-1.0006044,0.8279217,2.1836326,0.72743523,0.23320143
SN2006no (g'r'i'),-0.64089614,-0.8076255,1.7298898,-1.9328911,-0.9782331,1.6096319,-1.237893
SN2006nv (g'r'i'),1.3072813,0.2404779,-1.3650746,0.9929183,-0.15512031,1.3793033,0.007800307
SN2006nw (g'r'i'),0.76554966,0.8134003,-0.94704247,1.2327505,3.0329893,0.7586046,0.5461383
SN2006ny (g'r'i'),-0.4716042,2.6110127,-1.2055892,2.4817047,1.863472,1.1154186,1.883413
SN2006oa (g'r'i'),-1.6161962,2.9824662,-1.1550641,0.9469007,2.5075176,0.5352204,1.71988
SN2006ob (g'r'i'),-4.0539217,3.3224132,0.024117695,1.8165979,2.4030244,0.27512386,0.108286835
SN2006oc (g'r'i'),1.1116415,-1.7481967,0.7233806,-1.2402887,-0.9532672,0.845385,-0.16251563
SN2006od (g'r'i'),-0.7925443,-0.3986094,0.6851083,-1.8193414,0.79573715,0.74897885,-2.6812842
SN2006of (g'r'i'),0.74622554,0.8391693,-0.9576218,1.25715,3.0333335,0.77495444,0.5786087
SN2006oi (g'r'i'),1.0953015,0.5396813,-1.0376868,1.0327896,2.3600473,0.8194514,0.35668287
SN2006oj (g'r'i'),-0.24640062,1.0823019,-3.234431,1.463101,-0.108752765,0.54647446,3.1896803
SN2006ok (g'r'i'),-1.7539771,3.7403324,-1.3301365,1.8636196,1.1207163,0.2758145,3.8811338
SN2006om (g'r'i'),0.46922636,0.69200593,-1.348165,-1.2225612,2.0131392,1.6963035,0.55048496
SN2006oo (g'r'i'),-2.00004,3.5143611,-0.73760176,2.4549482,-0.104568414,0.14388111,3.9506373
SN2006op (g'r'i'),-2.4994142,3.554085,0.32597464,2.6017475,0.056396097,0.51100504,3.1982427
SN2006oy (g'r'i'),0.7770551,0.05964752,-1.1482153,-0.8932839,0.91603273,2.0554662,1.2518467
SN2006pc (g'r'i'),0.43875328,1.1535181,-1.2938172,0.49354282,-1.3666877,-2.0063055,2.977446
SN2006pf (g'r'i'),-0.7777545,2.082073,-1.6475451,2.3270938,1.0288405,1.2873695,1.8795731
SN2006pi (g'r'i'),-0.44163728,2.362869,-1.7842101,2.1046026,1.0799735,1.0057659,2.3664217
SN2006pj (g'r'i'),-0.2786253,2.1948864,-2.2692463,1.6950495,0.9103573,0.87574154,2.7962484
SN2006pk (g'r'i'),-0.5048304,2.6541567,-1.7469139,0.9505144,1.8734393,0.65996164,2.5856378
SN2006pm (g'r'i'),-2.0219285,3.6508138,-0.8723586,2.0692055,0.48476192,0.124531396,3.924301
SN2006pn (g'r'i'),-2.0134933,3.7080085,-0.80084467,1.9380137,0.8854558,0.25536436,3.7048442
SN2006po (g'r'i'),0.19116086,2.8696578,-1.0473326,2.843497,-0.2754429,0.37688154,3.168972
SN2006pp (g'r'i'),-0.9678159,2.7992773,-2.101238,1.7944552,0.2949445,0.087281354,3.8201416
SN2006pq (g'r'i'),-1.7496812,3.511894,-0.8577904,1.6357448,1.6699617,0.52373964,3.0396614
SN2006pr (g'r'i'),-1.6908045,3.4314337,-0.86555415,1.4731686,1.9618356,0.59115136,2.7646549
SN2006ps (g'r'i'),-1.8417794,3.5009522,-0.6648343,1.5696003,1.9986293,0.63963014,2.6858318
SN2006pt (g'r'i'),0.35640645,1.7261934,0.4650959,2.6924176,-2.2063594,-0.86635506,2.5475824
SN2006pu (g'r'i'),-0.42749384,2.7205675,-1.5932018,0.90593785,2.025061,0.6250117,2.4895072
SN2006pv (g'r'i'),0.26845795,2.0830004,-2.5759227,2.1980767,-0.7740136,0.07116986,3.61731
SN2006pw (g'r'i'),-0.017977303,2.6542468,-1.0940024,2.960899,-0.29967657,0.61643004,2.9601457
SN2006pz (g'r'i'),0.31791025,1.3152995,-2.4533558,2.4798577,-1.0503832,0.6381305,2.8838162
SN2006qa (g'r'i'),1.3763372,-0.7242473,-2.1112084,1.49224,-1.5664237,0.28873336,1.7583303
SN2006qd (g'r'i'),-1.2753286,2.972163,-0.5872857,3.1713195,0.07775459,1.0845331,2.75312
SN2006qe (g'r'i'),-0.27858105,2.6008706,-1.2699399,2.9439507,-0.1274404,0.7725496,2.9045641
SN2006qg (g'r'i'),0.6156896,0.9455551,-0.8625944,1.737866,3.0598562,1.0466486,0.7398188
SN2006qq (g'r'i'),-0.4692172,-2.2080429,1.9944184,-2.6454449,0.28974816,-3.424135,-3.5172007
SN2006sv (g'r'i'),-1.7722038,3.5961733,-1.0386385,1.7995983,1.2082752,0.36909315,3.5105014
SN2006sw (g'r'i'),-0.42588386,2.477464,-1.8066263,0.9057186,1.8517985,0.7926353,2.4181402
SN2006sz (g'r'i'),-0.29141596,0.88135844,-3.1040804,1.846001,-0.23120421,0.98532605,2.767769
SN2006ta (g'r'i'),-0.21499237,2.3764477,-1.4996898,2.2549787,1.5152831,1.0909923,1.9693836
SN2007fr (g'r'i'),-0.6920771,0.33153784,-0.2287939,-0.06561503,-1.3805143,-2.924723,0.32136077
SN2007gl (g'r'i'),-0.20227288,-1.7439196,1.7132448,-0.5515937,-2.1180208,-2.3438354,-1.309761
SN2007hx (g'r'i'),-1.8341708,1.280686,-0.13777825,-0.89503497,1.459538,1.5415753,-2.1142523
SN2007hy (g'r'i'),0.98321176,-1.1737014,0.070002265,-2.1948347,0.1085436,-1.3723949,0.025932165
SN2007hz (g'r'i'),-0.7230658,0.5506614,0.1713624,-2.2471735,1.5614641,-0.25653157,-0.7608839
SN2007ih (g'r'i'),1.6337332,-0.8021922,-0.3598693,-1.4971601,1.1584892,-1.5290623,0.6944474
SN2007ik (g'r'i'),0.6381722,-0.35459828,0.32190186,-2.2883096,1.0652131,1.412904,-1.3778971
SN2007iz (g'r'i'),1.4574457,-2.38065,1.3357344,-1.7847356,0.37164888,-3.2701619,-4.3929515
SN2007jb (g'r'i'),0.78697115,-0.8945954,0.016877916,-1.9928838,-0.4530355,-1.8598548,0.66921717
SN2007jd (g'r'i'),-1.3204088,1.3931173,-0.5711262,-0.5342326,1.0913554,2.2073247,-1.1812394
SN2007je (g'r'i'),-0.22242528,0.60435766,-0.5023943,-1.6384674,1.8493675,1.6318393,-0.75942737
SN2007jg (g'r'i'),-2.809895,2.639627,-0.024672927,1.1935084,1.7577428,1.4750928,-1.4538742
SN2007jh (g'r'i'),-1.5680177,1.7616369,-1.1630975,2.2774189,0.4629494,1.7055327,1.2443974
SN2007jj (g'r'i'),-0.6295051,0.7137476,-0.21116273,-1.1329492,0.024329929,-2.8978634,0.78391105
SN2007jk (g'r'i'),-0.37042505,0.20570903,0.38797888,-1.7847469,-1.1259258,1.3238382,-1.235349
SN2007jl (g'r'i'),1.3811274,-0.8110227,0.22424479,-1.9138457,0.2244033,1.0349231,-0.3413066
SN2007jm (g'r'i'),-0.94213706,-3.3376408,3.5634363,-2.4340224,-1.4107205,-2.153567,-3.8623874
SN2007jn (g'r'i'),-0.1166882,0.30463615,-0.04448131,-0.74335945,-0.8851257,-2.797529,1.1371019
SN2007jo (g'r'i'),-0.9151275,1.5560375,0.12484468,-0.7409131,0.03147428,-3.3651059,1.1878287
SN2007jt (g'r'i'),-1.3234245,0.38966691,0.25691047,-1.4372513,1.3103602,1.3909616,-2.3172448
SN2007ju (g'r'i'),-2.2376006,1.6228256,-0.076427884,-1.0444267,1.8560566,1.1773533,-2.394289
SN2007jv (g'r'i'),-1.142878,1.4997393,-0.5508302,-1.6374236,1.7695575,-2.2187245,0.69630265
SN2007jx (g'r'i'),-0.5368289,0.6517991,-0.7878003,-2.7304666,2.5412967,-1.2102678,-0.22134198
SN2007ka (g'r'i'),0.44525343,-0.12012384,0.029907871,-2.3269224,1.7899522,1.4614606,-0.5953301
SN2007kb (g'r'i'),1.1783193,-1.5338596,0.08817137,-1.5969763,-0.59470624,1.0439192,0.33087164
SN2007kl (g'r'i'),-0.3764115,-0.1089308,0.69669384,-1.884363,-0.9433204,1.3707445,-0.8845539
SN2007km (g'r'i'),-0.36631674,0.5734936,0.013598513,-0.43304032,-1.0612494,-2.9772348,1.0272374
SN2007kn (g'r'i'),-0.14302412,-0.5153665,-0.18101923,1.6011667,-1.8593252,1.7678806,2.0228984
SN2007ko (g'r'i'),-0.48857334,0.26215738,0.6155858,-0.8498086,-0.09737642,2.1306696,-1.4127321
SN2007kp (g'r'i'),1.0047165,1.1339753,-2.2574604,0.32194173,1.0287962,0.74258333,2.3285785
SN2007kr (g'r'i'),-0.9804627,-0.8316264,1.949412,-1.8159244,-1.0477887,1.0376503,-1.0710452
SN2007ks (g'r'i'),-1.8497432,1.6547366,-0.9589923,0.21656491,1.4547812,2.0347552,-0.433356
SN2007kt (g'r'i'),0.028547708,0.24908762,-0.17213553,-1.9566439,1.8615415,1.5194836,-0.5854148
SN2007ku (g'r'i'),0.35907945,1.1139389,-3.1571233,1.0163704,-0.17795616,-0.0009802426,3.4436321
SN2007kv (g'r'i'),-0.6692095,-0.47537577,1.0041565,-1.5688581,-1.1155579,1.4283137,-1.275926
SN2007kw (g'r'i'),-0.49483997,-1.5712594,2.116397,-0.38814405,0.38140008,-0.20049143,-3.9653652
SN2007kx (g'r'i'),-0.058427885,1.256672,-1.1205668,-1.306895,2.471357,1.8148725,0.03589254
SN2007la (g'r'i'),-0.8546472,1.6670321,-1.8089707,-0.28937414,2.0606377,1.6595439,1.1131346
SN2007lc (g'r'i'),0.3189516,0.32543218,-0.57579905,-0.97132534,1.8719082,2.1310477,0.8481734
SN2007lf (g'r'i'),-0.41048637,0.44762152,-0.14074948,0.10193371,-1.5634162,-2.8807957,0.7453956
SN2007lg (g'r'i'),-0.5363903,0.54854393,-0.18932533,-1.892713,1.8731327,1.2105745,-0.90785635
SN2007lh (g'r'i'),0.56334025,0.11322443,-0.28872094,-0.7252503,1.6225889,2.4177735,0.7479029
SN2007lj (g'r'i'),0.118611634,-1.2704635,1.8178899,0.3088552,1.0144546,0.18908401,-3.3236346
SN2007lm (g'r'i'),-0.4177747,-0.35710445,1.60506,-0.7398465,-0.5235896,1.9282722,-0.9348782
SN2007ln (g'r'i'),-0.70315313,-0.21402557,0.5976865,-1.7904463,0.82034236,1.1300906,-2.2753243
SN2007lo (g'r'i'),0.101240754,0.42349756,-0.41576448,-1.5690377,1.9682357,1.8218482,-0.22827144
SN2007lp (g'r'i'),-0.61183697,1.1879488,-1.2050034,0.28716406,0.7692756,2.5123622,1.0235696
SN2007lq (g'r'i'),0.24300857,0.4114165,-0.75728047,-1.4254563,2.1467152,1.3803717,0.942419
SN2007lt (g'r'i'),-0.61053574,1.3610264,-0.6428598,-1.2459483,2.2846906,1.4356694,-0.9758292
SN2007lu (g'r'i'),0.40750736,-1.0659739,1.7354186,-0.99318403,0.12688635,1.7286791,-0.61286
SN2007lw (g'r'i'),1.4245986,-0.37267008,0.33937788,-1.9209509,0.7135812,1.4122403,-0.12824842
SN2007lx (g'r'i'),2.553904,-1.5659319,1.2950511,-0.94185793,-0.043515414,-2.1352844,-1.7648726
SN2007ma (g'r'i'),-0.86970985,1.6697307,-1.5582186,-0.5848464,2.35662,1.4947715,0.6415915
SN2007mb (g'r'i'),0.19625829,0.4014557,-0.57034624,0.081354894,0.90197134,2.6421173,0.7436168
SN2007mc (g'r'i'),-1.5672123,0.49710658,0.27082813,-1.1450814,1.0488688,1.6843847,-2.3519506
SN2007me (g'r'i'),0.36887524,0.4010025,-0.855768,-1.2558151,2.0433273,1.5849161,1.0010087
SN2007mf (g'r'i'),1.0474862,0.032020412,-0.46716344,-1.3456053,1.5084968,2.1962566,0.20879371
SN2007mg (g'r'i'),-0.5610558,0.055066045,0.28621605,-2.1324472,1.0562563,1.0590105,-1.4735417
SN2007mh (g'r'i'),-0.5827404,1.2504132,-0.5552657,-1.0488237,2.0541294,1.6698291,-0.989406
SN2007mi (g'r'i'),-1.7214003,1.6087663,-0.96369785,0.3340086,1.5058459,2.1064112,-0.27218223
SN2007mk (g'r'i'),-1.2089989,0.3589891,0.27594578,-1.5019469,1.3578,1.4978253,-2.1530359
SN2007mt (g'r'i'),1.1162754,-1.7062091,0.030117936,-0.17756765,-1.5288185,1.5174476,1.2269752
SN2007mu (g'r'i'),2.1422763,0.45249492,-2.2280953,0.89931774,-0.5108009,-0.0017184634,2.0834506
SN2007mv (g'r'i'),0.5306039,0.1722155,-0.37129074,-0.95858496,-0.49057865,1.563187,-0.76995695
SN2007mw (g'r'i'),-0.6920075,2.69959,-0.66013014,3.0162144,-1.2348565,0.07750989,3.4565969
SN2007my (g'r'i'),0.8705898,0.26026797,-0.49306187,1.4979967,-0.15495043,2.1360366,1.0399165
SN2007nc (g'r'i'),0.71780896,0.16277191,-1.5108161,0.629976,-1.4820403,1.30114,2.9053566
SN2007nd (g'r'i'),1.1510226,-0.048822448,-1.3061578,-1.0375558,0.91695815,1.346035,1.6939552
SN2007ne (g'r'i'),0.3710104,1.6200507,-1.9527495,0.20288052,1.6158535,1.2793612,2.1534681
SN2007nf (g'r'i'),-0.8018716,-0.41258797,1.9870632,-0.7580566,-1.2363111,1.771731,-0.62229013
SN2007nh (g'r'i'),0.8589695,0.16206022,-1.0590327,-1.0882045,1.292035,1.892994,1.1755193
SN2007ni (g'r'i'),1.3595982,-0.52945715,-0.16425067,-2.1275635,1.4055967,0.98705,-0.4654651
SN2007nj (g'r'i'),0.05146905,0.24214885,0.09184003,-1.0176071,1.5670317,2.1324599,-1.4469818
SN2007nk (g'r'i'),-1.5571545,1.0109886,-0.32701644,-0.80235535,0.44373348,2.2776752,-1.8170404
SN2007nr (g'r'i'),-0.17784949,-0.8709166,0.9284886,-1.3491704,0.7305831,-0.08807483,-3.2010663
SN2007nu (g'r'i'),-1.1908356,-0.86108476,1.6233311,-1.9777385,-1.1477816,0.6213536,-1.4459509
SN2007nw (g'r'i'),-0.16233967,-1.7552131,2.003499,-0.29089794,0.5641895,-0.4534336,-4.487607
SN2007nx (g'r'i'),1.8933098,-0.5558244,-0.5970598,-1.4508973,1.7211148,-1.7342156,1.0637381
SN2007ny (g'r'i'),1.1558961,-1.4432949,1.3854425,0.115126945,1.0501878,-0.19220188,-2.5397766
SN2007nz (g'r'i'),1.9077404,-1.6602874,-1.4686261,1.1842964,-0.9036249,0.6207968,1.1906445
SN2007oa (g'r'i'),-0.49892834,-0.052180015,1.9241595,-0.8634958,-0.9909858,1.8093864,0.22410497
SN2007of (g'r'i'),-0.14412569,-0.6641925,-0.15287924,1.6115062,-1.8657984,1.8230326,1.9984055
SN2007oh (g'r'i'),0.63746566,0.9138215,-2.92098,1.5860866,-1.102821,0.16976233,3.3112872
SN2007oi (g'r'i'),1.7067161,0.41790816,-1.4174058,0.6648517,-1.4905537,-1.0968965,2.685819
SN2007oj (g'r'i'),-1.9433175,1.6625081,-0.991599,0.48876274,1.6245726,2.074625,-0.30727008
SN2007ok (g'r'i'),-0.20847927,1.1520327,-1.3441645,-0.073758215,1.9969509,1.9628431,1.1365014
SN2007oq (g'r'i'),-0.08132456,-1.8231707,1.2365495,-1.0582207,-1.37768,-0.10316489,-2.918946
SN2007ot (g'r'i'),-0.06719298,0.6876697,-0.9024184,-1.0410557,2.0310783,2.0831044,0.2808287
SN2007ou (g'r'i'),0.8943969,-0.100699894,-1.6370724,-0.7559087,-0.4471263,1.5115852,0.44765407
SN2007ov (g'r'i'),0.7660876,0.3651847,-0.5214576,1.4498645,-0.34427527,2.1062303,1.2146195
SN2007ow (g'r'i'),0.24046218,0.35776672,-0.26606214,0.9480249,-1.1185071,2.2316067,1.4639179
SN2007oy (g'r'i'),0.46536556,0.5427564,-1.1906327,2.8463154,0.14457557,1.8316444,1.6992432
SN2007oz (g'r'i'),0.6455959,1.1415346,-1.9523227,2.6863313,-1.1796677,0.75921494,2.370637
SN2007pa (g'r'i'),-0.18435282,0.5735811,-0.70198727,-1.2718837,2.0217617,1.9867928,0.075809255
SN2007pg (g'r'i'),-1.8300816,3.4572575,-0.5510893,1.7731386,1.922854,0.7453383,2.6140535
SN2007ph (g'r'i'),-0.8039644,-0.094272986,-0.099351846,0.58265024,0.14081343,3.0176387,-0.32705638
SN2007pi (g'r'i'),-0.25747493,2.7432482,-0.73287284,2.9931638,-1.0474834,0.10086775,3.3665893
SN2007pj (g'r'i'),-0.7670171,2.350437,-2.4096386,1.8873692,-0.5619843,-0.3008885,4.0636835
SN2007pn (g'r'i'),-0.24129058,-1.1821175,1.2849393,-1.1380638,-1.1343583,1.9613425,-2.0361161
SN2007po (g'r'i'),-0.6485313,-0.5834494,1.4428504,-1.6838076,-0.9786635,1.3783486,-1.0349221
SN2007pp (g'r'i'),0.68781483,-0.075886995,-1.1647937,-0.38412243,-0.11778172,2.012131,1.5457023
SN2007pr (g'r'i'),0.14347702,2.0036125,-1.0221642,3.124002,-0.54321754,0.95486,2.4362843
SN2007ps (g'r'i'),-1.2581253,-0.77630323,1.3797841,-1.3374574,-0.9248522,1.2047,-2.2067823
SN2007pt (g'r'i'),-0.25114405,1.7362692,-2.1547723,0.1749471,1.2634947,1.5518286,2.2984762
SN2007pv (g'r'i'),1.506185,0.023916883,-1.4742969,-0.99381155,1.4032859,1.2809253,2.0589511
SN2007pw (g'r'i'),-2.2900548,-0.49552128,-1.6597486,-1.0414667,0.08532599,2.5657668,0.36401537
SN2007py (g'r'i'),-1.8147342,2.9494832,-0.65389967,3.1357095,-0.5258914,0.78548604,3.2463238
SN2007pz (g'r'i'),-0.7759817,2.550179,-1.9127983,1.4336826,1.5083635,0.8283635,2.570597
SN2007qg (g'r'i'),1.0323318,-0.7270915,-0.13867347,-1.4279287,0.01050902,1.7316426,0.9925623
SN2007qh (g'r'i'),-1.214978,-0.74663067,0.2770269,-2.1321542,-1.5316552,0.96494573,-1.217816
SN2007qi (g'r'i'),-0.95987844,3.0264447,-1.9041183,1.4078559,1.2387708,0.41193414,3.4214885
SN2007qj (g'r'i'),-0.98667467,3.0577538,-1.8068825,1.432235,1.3154082,0.45092073,3.3323772
SN2007qk (g'r'i'),1.1478662,0.4316437,-0.6983239,1.7769835,-0.1770513,1.7091812,0.52455497
SN2007ql (g'r'i'),-0.13502862,2.2419858,-1.7147936,0.84450316,2.018086,0.908274,1.9840621
SN2007qm (g'r'i'),-0.2511165,-1.2137196,1.4741383,-1.2281902,-1.0779438,2.260797,-2.1500924
SN2007qn (g'r'i'),0.76507604,0.30383253,-3.0614107,1.1983507,-0.7279786,0.5490831,2.8309927
SN2007qq (g'r'i'),-1.9360665,3.4631288,-0.93064505,2.3402684,-0.13429046,0.02124083,4.0810094
SN2007qr (g'r'i'),1.2609023,0.16538998,-0.59443444,0.8842704,2.255126,0.7754757,-0.17203978
SN2007qs (g'r'i'),1.1553434,0.36089727,-0.9324433,0.9932639,2.3105974,0.82727045,0.09207363
SN2007qt (g'r'i'),-1.6656983,3.537433,-1.2101309,1.9226965,0.985535,0.35980594,3.644804
SN2007qu (g'r'i'),-0.81291145,2.4215941,-1.5343639,2.0152495,1.4819422,1.0963691,2.0015566
SN2007qv (g'r'i'),-2.2334626,3.576526,0.19958934,2.3898075,1.59437,1.0230181,2.5074
SN2007qy (g'r'i'),-1.3741075,3.3643405,-1.5304887,1.5616579,1.2318327,0.3253105,3.575001
SN2007qz (g'r'i'),1.5320224,0.39846733,-1.4345555,-0.4362401,1.8269848,-0.06261678,1.6640842
SN2007ra (g'r'i'),-1.0738912,2.8344135,-1.3906245,1.030391,2.206187,0.719077,2.150963
SN2007rd (g'r'i'),1.0760502,-0.4374293,-0.7715039,-0.80183166,-0.004740318,1.7066265,1.3254656
SN2007rg (g'r'i'),0.2899322,1.8943532,-2.50466,1.1971602,0.88963825,0.79564816,2.9561377
SN2007rk (g'r'i'),-1.679782,2.9288228,-0.21224421,3.197928,-0.75965995,0.72705406,3.069362
SN2007rl (g'r'i'),-0.4316311,2.4856555,-1.6297392,1.3234147,1.8808733,0.8784117,2.1277313
SN2007rm (g'r'i'),-1.590744,3.4989643,-1.2618805,1.788985,1.1440568,0.3692366,3.5631351
SN2007rp (g'r'i'),-0.6983552,2.7723927,-1.9147027,1.0739226,1.577479,0.5491445,3.0050657
SN2007rq (g'r'i'),-0.93622696,2.9659293,-1.9880692,1.3984451,1.1329558,0.3667323,3.4845972
SN2007sb (g'r'i'),0.005244981,0.4775589,-0.51562387,-0.2933734,1.795795,2.613467,0.6293485
SN2007se (g'r'i'),1.3363848,-0.3817854,0.50249267,1.0783325,2.235745,0.39754832,-1.4293251
SN2007sg (g'r'i'),1.3562785,-0.3577872,0.46943438,1.0978626,2.2803419,0.37478337,-1.3809655
SN2007sh (g'r'i'),-2.4098907,3.7870111,-0.032598503,2.1032138,0.8764404,0.4135996,3.3037276
SN2007sk (g'r'i'),1.977663,0.8184447,-1.4233421,0.6263552,1.4830306,0.17175983,1.0097448
SN2007sl (g'r'i'),-2.1819012,3.5480697,0.05816017,2.226063,1.6888844,0.9594163,2.4843428
SN2007tf (g'r'i'),0.23474008,-1.9242493,-1.0622907,0.7359473,-1.6805848,1.0325651,1.9248263
SN2007tr (g'r'i'),0.6880848,-1.3939608,0.62329453,-1.3231728,-0.3082064,1.4111335,-0.87956816
SN2007ts (g'r'i'),-0.5853358,1.7153953,-2.1938245,2.061006,0.7286103,1.2347528,2.0580678
SN2007tt (g'r'i'),-2.1264076,2.96798,-0.702369,3.077261,-0.6402322,0.68702954,3.4461884
SN2008J (g'r'i'),0.8018079,-1.3482447,1.3461223,0.59284997,-2.5624518,-1.3554301,0.04189643
SN2008am (g'r'i'),-0.79564226,-3.71669,3.378841,-2.1243699,-0.2456567,-3.1569679,-4.342274
SN2008fq (g'r'i'),-0.5063865,-1.1233851,1.1117955,-1.3169601,-1.5337666,-0.35859945,-2.5025456
SN2009N (g'r'i'),2.059747,-2.4637861,1.2786751,-0.72091085,-1.5687641,-1.9134933,-1.9790436
SN2213-1745 (g'r'i'),-0.9758721,-3.9533725,3.698197,-2.0891726,0.44687253,-2.8461545,-4.8106747
ASASSN-14bb (gri),0.58800733,-0.32975605,0.27963442,-1.064881,-0.8023998,-2.5992749,1.4267353
ASASSN-14dq (gri),-0.3799162,-1.2883887,1.392495,-1.8673068,-0.2925815,-3.1253996,-1.7322764
ASASSN-14kg (gri),0.6718805,-1.6127176,0.91256714,-2.3817506,0.36931574,-2.4083228,-2.8140502
ASASSN-14lp (gri),-2.0937827,2.824553,-0.44977218,-0.38324475,1.2795153,0.8860154,-2.2366927
ASASSN-15bc (gri),-1.7684916,2.6411963,-0.70552146,-0.74910164,3.0281732,0.51855415,-1.1473864
ASASSN-15hy (gri),-0.24829745,-1.0481102,1.0872928,-1.3986837,0.48201856,-0.23668756,-3.2819026
ASASSN-15il (gri),-2.6153011,2.6876261,0.96566933,1.8395454,2.4641263,1.6975272,-1.8275177
ASASSN-15jl (gri),-1.1926994,1.5176835,-0.59863406,-1.6272548,1.749191,-2.0536695,0.55956495
