0,1,2,3,4,5,6,7,8,9
SN2006er (g'r'i'),0.13448651,-1.7587825,-0.8013714,1.2615075,-0.46783343,-0.60557646,0.7018125,-0.652705,0.1493469
SN2006ew (g'r'i'),0.80138296,-0.58317715,-1.9662468,1.3838217,0.82538307,-0.45211968,-1.1657417,-1.3158449,-1.9595901
SN2006ex (g'r'i'),0.1857843,-3.1464663,0.27858615,0.9212233,-0.27445427,-0.19286373,0.20153892,0.16164477,-0.70670015
SN2006ez (g'r'i'),-0.26634815,-3.773212,0.7185017,-0.07974115,-0.32080817,-0.6908504,0.31807977,0.84972996,-2.672248
SN2006fa (g'r'i'),-0.80215377,-0.38040525,0.047649935,0.59515315,0.07992269,0.2669237,1.6401769,0.17930347,1.3902416
SN2006fb (g'r'i'),0.1189861,-2.4007719,0.5768309,1.1276189,0.14191084,0.13919349,0.27618945,-0.32514894,0.06322611
SN2006fc (g'r'i'),-1.2787647,0.396119,-0.88015145,0.33544835,-0.3963873,-0.20239155,1.7893655,1.3241162,0.96511424
SN2006fd (g'r'i'),0.34344426,-0.958908,-1.672732,1.7179593,0.5576495,-0.7171452,-0.8171564,-1.2526718,-1.1701715
SN2006fg (g'r'i'),-1.9057401,-3.327857,1.067851,1.1067286,0.66918385,-0.8081801,-1.0455593,0.42633322,-1.547512
SN2006fh (g'r'i'),-0.19343278,-1.1191992,-1.4006437,1.819019,0.46745965,-0.89025015,-0.8807882,-0.876693,-1.1915461
SN2006fi (g'r'i'),-0.37362704,-0.40976995,-0.6375791,1.3180969,-0.21105862,-0.43320686,1.6940423,-0.25888506,1.3991321
SN2006fj (g'r'i'),-0.011357598,-0.8219306,-1.3957076,1.5614749,-0.9888059,0.31409594,1.5716603,0.6992148,0.054371994
SN2006fk (g'r'i'),0.40103975,1.5846213,-0.37992895,0.43624556,0.06861817,-0.5301655,1.6641039,0.8445346,1.0124861
SN2006fl (g'r'i'),0.03937901,-0.051272262,-1.2549948,1.081742,-1.1084756,0.35504678,1.6190621,1.5963919,-0.028140606
SN2006fm (g'r'i'),0.5192347,1.138595,-0.4294427,1.0004258,-0.8953195,0.95221627,0.42592385,2.4335318,-1.1157717
SN2006fn (g'r'i'),-0.89077544,-0.34877124,-0.5636317,0.049831577,-0.53091556,0.5384825,2.151793,1.9794847,0.26595756
SN2006fs (g'r'i'),0.67354566,-0.52294225,-1.8192861,1.296585,0.904296,-0.5454583,-1.3027209,-1.4028287,-1.7892689
SN2006ft (g'r'i'),-0.019307923,-2.7692256,0.19226131,0.6499805,0.17825137,-0.21129185,0.7546617,-0.57674676,-0.50394666
SN2006fv (g'r'i'),1.1573104,2.3845272,-1.5339123,0.93042886,-0.78143233,-0.49260285,0.9719892,0.71344346,1.0598679
SN2006fx (g'r'i'),0.9620973,-1.5250393,-0.47898528,0.09852735,-0.19983831,-1.4523647,0.35483316,-1.6770948,1.5889347
SN2006fz (g'r'i'),0.8676283,2.1273103,-0.72780704,0.79971397,-0.6723348,0.62983847,0.63698083,1.936237,-0.7070482
SN2006gb (g'r'i'),0.81192344,0.88588357,-1.3800309,-1.0550363,-0.6157361,-0.4893772,0.20769034,0.1282755,1.6406889
SN2006gd (g'r'i'),-2.8072627,-4.247587,2.4622755,0.33576337,0.56054074,-0.48259476,-1.1680865,1.4092739,-1.6582272
SN2006ge (g'r'i'),0.19638385,-1.1215452,-0.94260293,1.0963249,1.0073484,-0.7925273,-0.9455063,-2.0596778,-0.26730874
SN2006gg (g'r'i'),-0.77852273,0.14504449,-0.27686048,-0.4051216,-0.34879816,0.7829807,1.6686873,1.5504178,0.20239118
SN2006gh (g'r'i'),-1.0075905,0.34236115,-0.9169186,0.29890612,-0.5139897,-0.29662496,1.8198022,1.1434941,1.0390521
SN2006gk (g'r'i'),-0.04312466,-2.3496873,0.5567667,-1.0265838,0.40088257,-1.0000542,-0.07039398,-1.7087805,0.6349998
SN2006gl (g'r'i'),0.318023,-0.7898784,-1.26025,1.216657,0.9945873,-0.77873003,-1.2170122,-1.8575661,-0.81381917
SN2006gm (g'r'i'),-0.42718637,-1.2076964,-1.100501,1.6760486,0.6189372,-1.000564,-0.99631685,-1.0271161,-0.99339855
SN2006gn (g'r'i'),0.34921658,0.7988894,-0.6483233,1.1236601,-1.1670574,1.5138953,-0.048424784,2.7915645,-1.5097795
SN2006go (g'r'i'),1.0181973,1.3485961,0.012401555,1.2557862,0.9089082,-1.8086845,-0.08460795,-1.828776,2.0233407
SN2006gp (g'r'i'),0.12271395,2.1968734,-0.12144237,-1.7510651,0.32616213,0.41583973,-0.5793366,-0.40616918,0.87542486
SN2006gu (g'r'i'),-0.046158016,-2.668381,0.23497401,0.35778674,0.14609082,-0.20615481,0.87268335,-0.6737006,-0.33187103
SN2006gv (g'r'i'),0.05070214,-1.2469012,-1.428065,1.7537479,0.49199978,-0.770784,-0.6998086,-1.1060563,-1.1184412
SN2006gw (g'r'i'),-2.2581625,-4.036762,1.6330712,0.9546109,0.65621006,-0.6935382,-0.71507746,1.0908692,-1.588471
SN2006hd (g'r'i'),-0.116081916,-2.086171,0.19927204,0.2905933,0.034008183,-0.14672436,1.1105148,-0.8476976,0.5657983
SN2006he (g'r'i'),-0.3931441,-1.0829146,-0.22108713,-0.06956695,-0.30520725,0.6463949,1.0468503,2.122803,0.48153532
SN2006hf (g'r'i'),-0.19483879,-1.1558582,0.8270856,1.0621985,-0.5608056,1.1462305,0.61192125,1.9002416,-0.6875574
SN2006hg (g'r'i'),-0.7258406,-0.33647224,0.41723645,-0.12989944,0.63547045,-0.6965314,1.1470245,-0.92294395,1.8624718
SN2006hh (g'r'i'),0.4235145,-0.25895235,-1.0875825,0.7225849,-0.74681306,-1.0761323,1.1936067,-0.83771473,1.8562961
SN2006hi (g'r'i'),2.5743806,3.6154633,-1.2532923,0.26746684,0.53524333,-0.35393268,-0.84461325,-1.8879975,1.3086799
SN2006hj (g'r'i'),-0.33140862,-2.2523398,0.58468753,0.2511661,0.13010906,0.8359938,1.211127,0.92225283,0.70116794
SN2006hk (g'r'i'),-0.89239204,-0.90617144,-0.29378855,0.24704276,-0.5173677,0.72320855,1.4868604,0.9771186,1.1190691
SN2006hl (g'r'i'),0.15013821,-0.21789101,0.028187834,1.1527216,-1.1598458,1.1626705,0.8683518,2.7208774,-1.0775642
SN2006hm (g'r'i'),-0.67872655,-1.2529478,1.1875998,0.084740065,0.68921524,0.31598625,0.9489202,-0.69701564,1.1382121
SN2006hp (g'r'i'),-0.7666987,-0.31842923,-0.4324991,0.061197072,-0.5552468,0.68825585,1.9282793,1.8284897,0.23480529
SN2006hq (g'r'i'),-0.6629651,-0.036506087,0.70961803,-2.4050152,0.2686297,0.5822403,1.0051032,0.19600171,-0.080638506
SN2006hr (g'r'i'),-0.74940044,-0.1831596,-0.36734307,0.010240634,-0.65601754,0.8358057,2.1651607,1.0122902,0.5636367
SN2006hs (g'r'i'),-0.0038254564,0.27479678,-0.063779384,0.16280733,0.6885766,-0.53739,0.8350139,0.38003162,2.1014054
SN2006ht (g'r'i'),-0.20380965,2.157219,-0.28349465,-0.3716593,-0.34148487,0.52646536,1.4726985,1.1063942,0.2808618
SN2006hu (g'r'i'),-0.084279664,1.1371558,-0.54178894,0.30558833,-0.5113624,1.2037772,0.3942116,2.3694723,-0.48828068
SN2006hv (g'r'i'),-0.011570329,-0.38073292,-1.1063272,1.1223942,-1.0306882,0.38209438,1.5097282,1.6097023,0.052313555
SN2006hw (g'r'i'),-0.12872127,1.175788,-0.31190488,0.35383135,-0.408888,1.2339114,0.12490622,2.394909,-0.42351112
SN2006hy (g'r'i'),1.2984841,1.5898049,-2.0150363,1.0584517,-1.1612653,0.024773749,1.1273594,1.1915315,0.2890928
SN2006hz (g'r'i'),-1.1163821,-5.0876617,1.6434655,-0.25315982,-0.17152375,-1.0459733,-0.06689327,1.580555,-3.1256568
SN2006ix (g'r'i'),-0.067149706,-3.4728146,0.6333482,-0.62815577,-0.21256472,-0.7949624,0.35601258,0.49931657,-2.601544
SN2006iy (g'r'i'),-0.1806276,-0.65234023,0.67953044,0.90825033,-0.6906933,1.1764437,0.81090045,2.1218617,-0.28921115
SN2006iz (g'r'i'),-0.1751695,-0.8625217,-1.011264,-0.6344487,-0.81617963,0.5159014,0.46886006,1.9475245,-0.5239832
SN2006jg (g'r'i'),1.9254913,1.8951534,-1.4752057,0.21013153,0.48853195,-1.810463,-0.6989089,-1.9010388,2.2288566
SN2006ji (g'r'i'),-0.17045964,0.5243276,-0.99344146,0.39377096,-1.0043467,0.40954137,1.7598661,1.7721466,-0.06242035
SN2006jj (g'r'i'),-1.202574,-0.36053124,1.9768454,0.29736072,-1.1702521,1.6195693,0.5186047,0.67889357,0.59416956
SN2006jk (g'r'i'),-1.1237882,-0.13608733,2.21554,0.6478789,-0.09173412,1.7101061,-0.2765205,0.5528228,-0.27215716
SN2006jn (g'r'i'),-0.1999517,-0.9412655,0.41995996,1.0116874,-0.69505554,0.99072427,1.0446609,1.8769056,-0.021912549
SN2006jo (g'r'i'),0.9321182,3.8909318,0.10226045,-0.37503254,-0.10136674,1.8727908,-0.20852332,-0.43234327,-0.09997375
SN2006jq (g'r'i'),0.3792692,0.502917,-1.7752489,0.79105544,-1.1654706,0.7224112,1.196702,2.2139065,-0.59416723
SN2006jt (g'r'i'),0.4777764,0.51931286,-1.819719,0.8275115,-1.1803757,0.80799466,1.098573,2.2587075,-0.70869195
SN2006ju (g'r'i'),0.58272326,1.5767617,-0.3115659,0.85502934,0.19269715,-0.033077065,1.5346861,1.3765062,0.22185093
SN2006jv (g'r'i'),-0.5029606,0.73048455,0.022386737,-2.4178662,0.5766289,0.25123706,0.42745066,0.67945373,0.9161047
SN2006jx (g'r'i'),0.9348918,1.6900914,-0.1332009,1.4299963,0.84390455,-1.8135561,-0.086680755,-1.8577315,2.0645154
SN2006jy (g'r'i'),0.9524111,1.5967206,-1.8987178,0.3478564,-1.1319934,-0.78958833,0.9941433,0.12573723,1.4950222
SN2006jz (g'r'i'),0.63692415,1.6192011,-0.05102019,0.90918535,0.5339078,0.043697093,1.5415709,1.3974955,0.085786775
SN2006ka (g'r'i'),0.10698669,0.060366284,-1.2408913,0.7824985,-1.0360075,-0.22711617,1.6632026,1.5900189,0.672295
SN2006kb (g'r'i'),0.046960816,-0.28593928,-0.55831784,1.0738049,-1.0215067,0.7780162,1.1393911,2.222275,-0.50211096
SN2006kc (g'r'i'),-0.82286894,0.4162356,-0.7571119,-0.12958081,-0.6867856,-0.13012818,2.0431204,1.0052673,0.89380217
SN2006kg (g'r'i'),-3.4599674,-4.9382124,2.7467287,-0.14069372,-1.1509318,-0.19666937,-0.30069807,2.5874608,-2.8623416
SN2006ki (g'r'i'),-0.7158734,1.1903198,-0.2892326,-0.6215863,-0.66621673,0.37503892,1.9544482,0.91112787,0.63465047
SN2006kk (g'r'i'),2.9127138,2.9600844,-0.5669614,0.15148719,0.39759144,-0.8575061,0.117053784,-0.66050076,1.4331772
SN2006kl (g'r'i'),-0.59775805,-0.6603097,-0.57277817,-1.1359942,-0.2389941,0.33393446,0.9472327,1.7445375,0.32119122
SN2006km (g'r'i'),-1.7860771,-0.77934444,3.0077052,0.35223126,-0.5460878,1.496564,-0.6541811,0.44872138,-0.53026694
SN2006ko (g'r'i'),-0.6903452,-1.4733644,1.1539574,0.06449311,0.8235458,0.5732264,1.2358099,-0.047905847,0.71842855
SN2006kr (g'r'i'),-0.49216384,-0.58793646,0.22292975,-0.05363682,-0.30312592,1.1539772,1.0784928,2.0695703,0.12677746
SN2006ks (g'r'i'),0.95559293,2.1425216,-0.8426336,-1.5404949,-0.4338214,-0.2065295,0.51661694,0.048958074,1.0904225
SN2006kt (g'r'i'),-1.0048528,-0.7790232,-0.54113346,0.11510777,-0.6950135,0.24572758,1.7397401,0.8893564,1.1767462
SN2006kw (g'r'i'),1.6062416,1.9023807,-2.5841064,0.83496296,-1.251428,-0.27710706,0.50398064,-0.42547613,1.2096165
SN2006ky (g'r'i'),-0.15026888,0.0152611695,-0.8652911,0.7400124,-1.0505264,0.23232509,1.8886929,1.5598357,0.2841687
SN2006lc (g'r'i'),0.24289812,3.2054808,0.25790882,-0.99716485,0.17306848,1.1947283,-0.34108004,-0.26298964,0.19203344
SN2006lj (g'r'i'),-1.5917704,0.8096354,2.0952668,0.118430555,-1.1421453,1.7900158,0.16417344,0.39568335,0.7352437
SN2006ll (g'r'i'),2.1151206,3.615949,-1.1824623,-0.6707963,0.098899804,-0.17089722,-0.3579112,-1.0099796,1.0462347
SN2006lm (g'r'i'),-0.3222963,2.152932,-0.19707422,-1.1921953,-1.041066,0.41876122,1.4972429,0.59395653,0.8409516
SN2006ln (g'r'i'),-0.6684668,-0.10842798,-0.46077663,0.060565744,-0.91699487,0.5403747,2.4007401,0.91941106,0.6148399
SN2006lo (g'r'i'),0.5621406,1.8591907,-1.1823413,-0.2651906,-1.1239598,-0.37281197,1.6711869,0.6691121,0.705706
SN2006lp (g'r'i'),-0.9273759,0.8721344,1.7094665,0.5521638,-0.18618117,1.1206194,-0.61013013,0.73108864,1.5250324
SN2006lq (g'r'i'),1.443195,2.868699,-0.9899728,-1.3718297,-0.2414134,-0.53759754,0.31025767,-0.5760031,1.2119362
SN2006mn (g'r'i'),1.2613341,1.4084204,0.46675584,1.5523038,1.3293467,-0.15928599,1.6245468,1.4263622,0.06396261
SN2006mu (g'r'i'),2.8320749,2.5993583,0.5179825,0.16841456,1.1422518,-0.89020044,-0.03649798,-1.2646253,1.4955232
SN2006mv (g'r'i'),-0.6750266,0.2969678,-0.98373014,0.11781811,-0.82686293,-0.32353264,2.164888,1.2655636,0.7726705
SN2006mw (g'r'i'),1.2487428,0.7969179,1.1892344,-1.4268463,1.5166633,-0.18383643,-0.19035864,0.08888195,1.8057156
SN2006mz (g'r'i'),-1.1785554,0.5698635,1.5580977,-0.077763736,-0.24073641,1.2224858,-0.023744605,0.2832315,1.0823158
SN2006na (g'r'i'),-0.7008535,1.1360288,0.6923125,0.11790148,0.5986837,0.32022744,1.1173422,0.51314837,1.8169949
SN2006nc (g'r'i'),1.1220734,1.7425839,-1.727783,0.9009779,-1.034464,-0.01057322,1.1387341,1.2532411,0.22533455
SN2006nd (g'r'i'),1.8395295,1.837162,-1.2668349,-0.6719161,-0.5686499,-0.3656145,0.4707262,0.7923558,1.0597975
SN2006ne (g'r'i'),2.2163022,4.0330715,-1.5116313,1.3778116,0.17398821,1.6157346,-1.1898781,-2.737866,0.6914868
SN2006ng (g'r'i'),-0.7940595,-1.5225178,1.4574112,-0.13735679,0.8919119,0.6239398,1.0534948,-0.15107024,0.56497586
SN2006nh (g'r'i'),0.3863592,1.7917302,-0.21153584,0.9758083,0.5147394,-1.4740887,0.3523068,-1.1053188,2.0238993
SN2006nj (g'r'i'),-0.4649131,0.56525266,0.52641,-1.0214733,0.22145316,-0.049676955,1.603127,-0.083393626,1.6311162
SN2006nl (g'r'i'),0.6321571,1.9433905,-1.5422914,0.57557106,-0.9336757,-0.9339298,1.1903865,0.14366594,1.6017504
SN2006nn (g'r'i'),0.87987053,0.040633816,-1.4381862,-1.2182361,-1.37543,-0.2704469,0.9349097,0.43865243,0.50836
SN2006no (g'r'i'),-1.218137,-0.66878474,1.8420855,0.8398218,-0.29078025,1.820794,0.4304716,0.7768325,0.39700997
SN2006nv (g'r'i'),0.4217512,0.6421895,-0.55847174,-1.3902811,0.11671444,-0.07128746,0.117231935,0.61081195,1.6035998
SN2006nw (g'r'i'),1.296154,0.62847,-1.9578013,-1.0911648,-1.927424,-0.044299174,1.1681566,0.3778128,0.0018513731
SN2006ny (g'r'i'),1.7889818,2.9233136,-2.3690677,-0.61524427,-1.3886702,0.82684726,0.31183755,-0.4037679,0.4654152
SN2006oa (g'r'i'),2.0305493,2.2653182,-2.6761436,1.1300114,-1.352458,1.0824556,0.53356105,0.08146708,-0.26204073
SN2006ob (g'r'i'),2.3567917,2.9947681,-1.8171545,1.0773937,-1.8033006,2.5451949,-0.06538349,0.36820084,-2.2212117
SN2006oc (g'r'i'),-0.97576684,-1.1842691,1.24486,-0.064698726,0.71458155,0.51758015,0.92393833,-0.44044134,0.95448166
SN2006od (g'r'i'),-0.21506637,-1.303255,1.0093709,0.7549388,-0.35107014,1.233268,0.6500178,2.151627,-1.1020962
SN2006of (g'r'i'),1.3097911,0.6779974,-1.9724718,-1.0857835,-1.9312521,-0.041038007,1.1681633,0.36718547,0.010166819
SN2006oi (g'r'i'),1.026795,0.36027193,-1.5891474,-1.209289,-1.4933747,-0.19444115,0.9730607,0.4449779,0.4125956
SN2006oj (g'r'i'),2.573807,2.5116901,-1.3075068,0.26780918,0.19835053,-1.3935422,-0.054691613,-1.0779815,1.9041656
SN2006ok (g'r'i'),2.4339533,3.6818888,-2.7300766,1.4837439,-0.86391366,1.1844054,-0.37619272,-1.7259771,0.810806
SN2006om (g'r'i'),0.24418415,0.31868768,-1.4448147,0.72856784,-1.0602041,-0.5455126,1.6002184,1.2581533,0.9348363
SN2006oo (g'r'i'),2.1018295,3.9784431,-1.8945878,1.1671559,-0.19885872,1.5072765,-0.942863,-2.3598838,0.7004458
SN2006op (g'r'i'),1.6039433,3.9252515,-1.3989015,0.93527263,-0.41866237,2.5182993,-0.7024057,-2.0070076,0.1163389
SN2006oy (g'r'i'),-0.16248827,0.67290974,-0.7625819,0.42900455,-0.35642952,-0.7564965,1.6779121,0.4632824,1.4746325
SN2006pc (g'r'i'),1.0159247,0.6887209,-1.3585465,0.7609936,0.9024214,-1.1247948,-1.5484695,-2.6977513,0.8176076
SN2006pf (g'r'i'),1.916352,3.1067324,-1.677464,-0.4534964,-0.70096874,0.33736858,0.18220632,-0.23860323,0.60704
SN2006pi (g'r'i'),1.884569,3.0206633,-2.1185062,-0.18582715,-0.79466724,0.11846133,0.05001347,-0.5832072,0.89186716
SN2006pj (g'r'i'),2.0346124,2.8840508,-2.1456265,0.17046915,-0.63462603,-0.435664,0.06618286,-0.73494726,1.287636
SN2006pk (g'r'i'),1.8658481,2.3005915,-2.6607153,0.84857506,-1.2404944,0.16622339,0.3697966,-0.47496718,0.9505483
SN2006pm (g'r'i'),2.2333808,3.7281067,-2.2283483,1.4704448,-0.5122293,1.5024725,-0.6670307,-2.1184576,0.6906498
SN2006pn (g'r'i'),2.1876783,3.6083295,-2.3668249,1.4709378,-0.76450235,1.6177258,-0.4417099,-1.8410734,0.5934893
SN2006po (g'r'i'),1.1376555,3.4886734,-2.2404356,-0.48863813,-0.29905263,0.19710484,-1.0346456,-2.029776,1.0530878
SN2006pp (g'r'i'),2.4007454,3.2513514,-2.2630923,0.99866587,-0.2382892,-0.057951972,-0.60384035,-1.8146105,1.2647716
SN2006pq (g'r'i'),2.0815384,3.1643505,-2.560819,1.2281445,-1.1929724,1.5176468,0.059005048,-1.1262728,0.41688317
SN2006pr (g'r'i'),2.04629,2.9500635,-2.618536,1.1946113,-1.3353726,1.497573,0.23954134,-0.8400779,0.31107885
SN2006ps (g'r'i'),2.0059643,3.0188587,-2.5632231,1.1562432,-1.3790599,1.7347786,0.26330587,-0.83479035,0.18719408
SN2006pt (g'r'i'),0.35261264,2.714635,-0.93345535,-0.27425146,0.7827818,0.6621515,-1.9652282,-3.2762177,0.76480174
SN2006pu (g'r'i'),1.748395,2.177348,-2.7604132,0.8173335,-1.3655913,0.27710894,0.39960563,-0.4580131,0.8711372
SN2006pv (g'r'i'),1.9461625,3.079721,-1.9337816,-0.04766724,0.35868132,-1.1462476,-1.0318085,-1.9487863,1.7382582
SN2006pw (g'r'i'),1.2425537,3.5876393,-1.9563751,-0.6402123,-0.22634214,0.24962129,-0.9038652,-1.7861115,0.9828991
SN2006pz (g'r'i'),1.7624397,2.969605,-1.1351662,-0.7975842,0.5865497,-1.0543976,-0.782356,-1.4458325,1.7639812
SN2006qa (g'r'i'),1.1638155,0.8599898,0.13748686,-1.3414941,1.0510819,-1.2340859,-0.40926135,-1.3088,2.2289355
SN2006qd (g'r'i'),1.5569148,4.124251,-1.6134102,-0.314782,-0.44958967,1.342188,-0.5618405,-1.4480889,0.51182526
SN2006qe (g'r'i'),1.4881188,3.6820104,-1.8857936,-0.56241333,-0.260419,0.27677074,-0.733196,-1.5622482,0.95067245
SN2006qg (g'r'i'),1.3546621,1.1949939,-1.9745419,-1.3651677,-1.9918,0.071582936,1.2394073,0.2759627,-0.03672545
SN2006qq (g'r'i'),-1.9892685,-4.399717,1.2504127,1.2664903,0.23555207,-0.50150937,-0.4517557,1.6921227,-2.270846
SN2006sv (g'r'i'),2.214086,3.4530725,-2.5324395,1.3507957,-0.9270971,1.3651582,-0.24363565,-1.5321007,0.6341437
SN2006sw (g'r'i'),1.804896,2.2396846,-2.5374463,0.7362071,-1.2096795,0.054680634,0.4531443,-0.29637685,0.9692918
SN2006sz (g'r'i'),2.4398742,2.7421446,-0.9679156,-0.24544518,0.2885381,-1.2241459,0.037134074,-0.7477003,1.8075413
SN2006ta (g'r'i'),1.7139597,2.8065224,-2.2545123,-0.57417417,-1.1411703,0.37432873,0.21186052,-0.3956199,0.7261506
SN2007fr (g'r'i'),-0.6656092,-0.59285593,-0.8327266,1.0584507,1.102353,-1.2259434,-1.9001241,-1.3413588,-1.159858
SN2007gl (g'r'i'),-2.0145998,-2.0129108,1.6980267,0.33669692,1.0901163,-0.7016101,-1.6620247,-0.43088514,-0.6987515
SN2007hx (g'r'i'),0.20706922,0.6174471,-0.17735843,0.9824526,-0.9568517,1.2174132,0.29733175,2.7374532,-1.2296895
SN2007hy (g'r'i'),0.09631053,-2.3219275,0.30075848,1.0431219,0.21064466,-0.069448516,0.3183321,-0.68015534,0.1294705
SN2007hz (g'r'i'),0.27813646,-1.2955775,-0.6866125,1.8361164,-0.757705,0.694926,0.5829511,0.99549466,-0.5885262
SN2007ih (g'r'i'),0.4288389,-2.2262714,-0.66067135,0.5357349,-0.6878114,-0.6879111,0.5348027,-0.99117327,0.34655213
SN2007ik (g'r'i'),-0.55654764,-1.5014225,0.10159757,0.57241774,-0.49033284,0.9360452,1.5135162,1.7254332,0.50267416
SN2007iz (g'r'i'),-0.5967266,-4.8577285,1.8873217,-0.2557024,0.642612,-0.9426828,-0.17912026,1.3951112,-2.7338016
SN2007jb (g'r'i'),0.1370518,-2.0754502,0.072829545,1.2856604,0.6021726,-0.27598083,-0.19155285,-1.3065572,0.22976668
SN2007jd (g'r'i'),0.027042748,1.3634475,-0.42490003,0.68277425,-0.6603191,0.71650726,0.53161,2.377194,-0.41468826
SN2007je (g'r'i'),-0.03229377,-0.17755616,-0.826566,0.9465352,-0.9129098,0.39761996,1.4115947,1.9443957,0.098722205
SN2007jg (g'r'i'),1.0731349,2.3925984,-1.0653536,0.34461027,-1.0629774,2.2206743,-0.09272864,2.0245297,-1.8566096
SN2007jh (g'r'i'),1.6249934,3.344263,-0.7699597,-0.3514472,-0.34146708,0.68824947,0.18735534,0.1475054,0.13507687
SN2007jj (g'r'i'),0.183186,-1.1251792,-1.4826602,1.6397408,0.65595526,-0.7053448,-0.8488671,-1.2621716,-1.2502732
SN2007jk (g'r'i'),-0.3726117,-0.44479477,1.2124233,0.8715906,0.11841908,1.1165347,-0.071183674,1.5191735,1.00976
SN2007jl (g'r'i'),-0.6312246,-1.5092927,0.2400338,0.2086903,-0.07536901,0.4296736,1.2750901,0.4928127,1.2574476
SN2007jm (g'r'i'),-3.7659888,-3.8887286,2.867985,0.3904291,0.5230587,0.07112184,-0.5089302,1.9407065,-1.1638799
SN2007jn (g'r'i'),-0.02044219,-1.030388,-0.9395932,1.149596,1.0785712,-0.81560475,-1.173302,-1.8264103,-0.6701674
SN2007jo (g'r'i'),0.8194191,-0.79576933,-1.7885838,1.3602396,0.9756647,-0.354487,-1.0950869,-1.5919867,-1.8686526
SN2007jt (g'r'i'),-0.022394832,-0.2992087,0.3951452,0.88648456,-0.82437766,1.2022913,0.7087039,2.589918,-1.027415
SN2007ju (g'r'i'),0.34513003,0.4836185,-0.4267159,1.3434625,-1.3020173,1.4905148,0.09475529,2.8936348,-1.6607475
SN2007jv (g'r'i'),0.7805303,-0.8418327,-2.316432,2.1406455,-0.25957486,-0.26537225,0.27235034,-0.37617064,-1.6667135
SN2007jx (g'r'i'),-0.07358376,-1.5753028,-1.9010288,2.55759,-1.4662408,-0.18430546,0.5657776,0.6885389,-0.8605018
SN2007ka (g'r'i'),-0.34247538,-1.113094,-0.4591144,0.9424129,-0.96743745,0.542855,1.9420435,1.5031167,0.5249823
SN2007kb (g'r'i'),-0.72487485,-1.0398288,0.69842845,0.35079125,0.74913144,0.13019967,1.3421031,-0.30184615,1.3245089
SN2007kl (g'r'i'),-0.4695793,-0.55148554,1.280776,0.8011681,-0.17058246,1.2889833,0.18317892,1.0855796,1.0513965
SN2007km (g'r'i'),-0.05465896,-0.7868567,-1.0082744,1.0290862,1.2147455,-0.84316486,-1.4803566,-1.7943816,-1.0072331
SN2007kn (g'r'i'),-0.12881136,2.42602,1.1736528,-0.70300245,0.8832639,-0.52582526,0.18554261,-1.1001178,1.0970392
SN2007ko (g'r'i'),-0.4996611,0.325378,0.79843324,0.05397633,-0.31836328,1.4423238,0.5693222,1.8310593,0.4115578
SN2007kp (g'r'i'),1.2591765,1.2075768,-1.8659312,0.19562435,-0.7724078,-1.1588528,0.48610297,-0.4866034,1.8996383
SN2007kr (g'r'i'),-1.1326934,-0.852874,2.2288594,0.7332081,-0.55347013,1.5924926,0.038158167,0.61584353,0.2490594
SN2007ks (g'r'i'),0.82765305,2.1082013,-0.8508105,0.6950059,-0.66561955,0.6660682,0.7153236,1.9102091,-0.6802085
SN2007kt (g'r'i'),-0.19385532,-0.5915706,-0.6713731,0.99686414,-0.967681,0.5027077,1.6967214,1.6236185,0.23428069
SN2007ku (g'r'i'),2.2800152,1.9452041,-1.6242843,0.46866584,0.13976113,-1.6700358,-0.27364507,-1.5064921,2.127817
SN2007kv (g'r'i'),-0.6964772,-0.43508857,1.6313002,0.6759248,0.05817739,1.5218759,0.081087224,1.0281603,0.5230858
SN2007kw (g'r'i'),-1.3235301,-1.6944996,1.9823031,-0.85380787,0.15478493,0.7965981,-0.16583806,2.0422544,-2.4455955
SN2007kx (g'r'i'),-0.1976725,0.54902047,-1.861219,0.958629,-1.1793753,-0.17931278,1.4959388,1.5702798,0.092615105
SN2007la (g'r'i'),1.2613801,1.7098291,-1.8341494,1.0991212,-0.98719573,-0.17461096,1.1855735,1.1787999,0.49865112
SN2007lc (g'r'i'),-0.18499431,0.65326744,-1.0314578,0.52227277,-1.0060952,-0.20837091,2.107436,0.79662144,0.73897594
SN2007lf (g'r'i'),-0.43719134,-0.44041774,-0.7843925,0.8072562,1.2074833,-1.1763076,-1.9358834,-1.6998885,-0.93965733
SN2007lg (g'r'i'),0.034021407,-0.4939366,-0.66622996,1.2705252,-1.0177394,0.6405096,1.2839112,1.81876,-0.2334283
SN2007lh (g'r'i'),-0.4840851,0.70826256,-0.74491113,0.09999717,-0.8722675,-0.0913192,2.184906,0.74880046,0.8349008
SN2007lj (g'r'i'),-0.9995926,-1.2907559,1.2210681,-1.5620253,-0.25763825,0.64434224,0.21351029,1.690134,-2.165637
SN2007lm (g'r'i'),-1.0058433,0.13394307,1.562259,-0.26852632,-0.51429117,1.5658045,0.55567694,0.9698114,0.45855206
SN2007ln (g'r'i'),-0.24970429,-1.0067317,0.8166308,0.72902584,-0.48595876,1.231909,0.7872388,2.1327913,-0.65637463
SN2007lo (g'r'i'),-0.24391697,-0.086521395,-0.9560545,0.81723654,-0.9566972,0.23647343,1.8006685,1.527243,0.29665372
SN2007lp (g'r'i'),0.42906466,2.3574033,-0.75653565,0.38600963,-0.44834507,-0.076233916,1.0500633,0.95917106,0.8347876
