,SN,0,1,2,3,4,5,6,7
672,SN2005hj,-0.38455406,10.525984,4.5078707,-0.3922263,-4.8443155,-0.3682153,8.606613,9.375271
673,SN2005hl,-0.34571737,-4.954309,2.9520423,0.11785553,4.2729897,9.767791,0.063619755,-8.374669
674,SN2005hn,-0.85225785,2.740906,-2.2785852,-4.9085374,-0.27828786,2.908072,9.37283,4.324568
675,SN2005hr,4.6992474,0.77659935,0.2394945,-0.8387573,-2.1028247,3.0145488,10.346997,11.954919
676,SN2005jp,-4.18272,-0.78569716,-6.4157724,-0.53245926,6.0004916,6.1618104,-4.01616,2.2775912
677,SN2005ld,5.0494814,6.064774,0.78095245,-2.8958898,-6.210884,-0.60271704,3.4217572,10.424149
678,SN2005le,-8.103243,1.4502119,4.070083,-9.083028,1.8823773,2.6924567,-0.97455364,-1.3413123
679,SN2006V,4.701918,-3.624886,-4.8678336,-3.5313854,-3.9467874,1.5940164,3.1950822,-9.580344
680,SN2006au,3.1672394,-10.412035,-0.61398953,0.0325945,6.336933,7.5622206,0.08766872,-7.1632557
681,SN2006fd,4.276647,-6.0225496,-6.8771267,-1.7388432,0.9378997,-2.291217,0.07825418,7.2563624
682,SN2006fy,7.486574,8.56677,4.860233,-1.3984408,-2.4229403,-3.004911,3.292013,8.944817
683,SN2006hl,1.0228928,3.590642,3.421551,-4.4523,-8.515879,2.1953843,5.5261097,13.016563
684,SN2006ht,6.8055325,0.94828874,-8.515439,-1.849355,0.67231053,-2.9147708,-0.53606933,5.9369307
685,SN2006hx,-1.9016509,5.115231,-3.1745248,-0.3374575,-4.6769238,4.778411,10.254329,9.386565
686,SN2006ji,-4.551747,7.8452263,5.9214478,-5.08932,-3.5329502,-4.708849,-1.4032328,7.553741
687,SN2006lc,-2.9359057,-1.905278,5.662638,0.6528124,9.462653,0.5639767,-4.417829,-6.4795876
688,SN2006oa,2.8108327,12.770194,2.5984876,0.7942662,-2.4148583,0.2735634,3.7952602,5.309743
689,SN2006ob,0.1469407,8.753375,-0.59515965,0.30553967,-2.9497783,4.859191,5.731485,3.4189289
690,SN2006oc,-0.92077667,1.8051658,-3.5267324,-6.526077,5.9984665,7.8078127,1.3377073,-2.1349857
691,SN2006oj,0.2961765,-4.0336623,4.8670206,1.6102661,-7.7669106,-1.7328566,3.2003245,6.8050656
692,SN2006ps,-1.0281851,8.777662,0.8994153,-3.4789221,-0.16168122,-0.9457779,6.4366965,3.7204807
693,SN2006qq,-1.479843,3.9428394,6.2255993,-0.22985923,1.7455872,3.5676851,-1.1508871,-3.4475389
694,SN2007gt,-1.0764165,1.8097948,1.5237042,-3.4173515,8.097721,-1.2184938,0.362024,-13.095853
695,SN2007ht,4.195758,-2.5879629,1.701971,-5.0858307,7.9394317,-2.209097,1.024642,-5.2314973
696,SN2007hx,1.8744627,-4.545971,0.041838184,-1.8779478,-4.6498013,-0.10688819,7.8547697,12.456701
697,SN2007ic,5.5757604,4.236794,-4.2787466,-0.6579047,-3.347935,0.79958653,6.7185535,2.3244593
698,SN2007jk,3.5506516,-5.4367642,8.702181,-7.1084847,-0.20635258,-2.544167,0.35624987,2.4929585
699,SN2007kl,0.46417257,-1.1454034,10.72863,-6.0004644,4.5374737,6.385149,2.053347,-3.6088595
700,SN2007lg,0.96058995,-3.5364227,2.4470048,-2.6685698,-0.27736965,-1.566749,11.836451,6.5296845
701,SN2007ma,7.0009646,3.3643446,0.7626854,-2.7288756,-6.9782257,-1.1389068,8.761713,7.1391287
702,SN2007mb,-0.62399566,-1.6286899,6.1093526,-7.595032,2.7360435,1.4118125,-0.12987551,1.8316121
703,SN2007nd,1.2875925,-0.8102495,12.726908,-0.85018927,-1.4421569,6.724065,4.0058627,-0.9493149
704,SN2007nf,-0.7740558,-1.5275168,4.786855,1.0201889,5.9930363,2.2213252,0.56187135,-4.0534387
705,SN2007px,4.6036816,4.6249404,-2.4227655,-3.7581458,-0.53593653,-0.3896778,9.333551,7.0784116
706,SN2007pz,7.1218634,-4.3788395,-1.5689012,-0.334028,0.47345442,-2.2288811,2.9309993,4.776338
707,SN2007ql,0.6623791,2.347019,5.62696,-6.0804553,-5.0441313,-2.7192872,-0.7262689,6.5815954
708,SN2007qt,-1.7147601,-1.1344111,0.40768057,-8.143846,-1.576166,0.013499312,-1.1095234,2.1106865
709,SN2007ra,1.7200619,0.89570874,1.4095762,-3.3176465,-3.959552,0.9001504,6.7978773,6.5262194
710,SN2007se,7.675981,-17.083946,-5.483887,-16.360125,15.2686405,22.979603,4.752664,10.2419
711,SN2008J,0.6713753,-7.2506495,-7.5677457,-4.5447435,0.5475122,5.7880154,-7.857859,-6.6453648
712,SN2013bh,0.8085531,8.683995,-3.2046173,0.86372495,-8.874069,2.6018746,8.955402,2.58066
713,SDSS-II SN 16142,0.36019304,11.143916,1.2869076,4.5289893,-2.7311127,4.562885,1.2627698,0.65620136
714,SDSS-II SN 18321,1.0371553,3.6368117,-0.30648202,-9.536863,-7.9979377,2.0338814,-0.7076659,-1.7228185
715,SDSS-II SN 2632,-2.1182034,-2.6717649,-1.9573652,-6.2124248,0.3280256,4.7815223,7.778726,-9.073318
716,SDSS-II SN 6075,0.85238975,-2.6766784,5.188825,-3.1902099,-4.9107594,-2.483859,-1.5914044,-9.637098
717,SN2005fr,0.10496437,-5.5248733,13.724497,-5.259217,-1.1754735,3.3036168,5.606451,1.5990087
718,SN2005gf,0.77946985,-5.0465183,4.0261335,-3.440348,-7.154122,-4.12347,-4.6597524,3.6102557
719,SN2005if,6.442148,-2.2037573,-4.7791367,-0.010990279,-3.5279567,2.0609112,2.097458,4.839026
720,SN2007kw,-5.4774556,-6.3759313,7.636151,1.0877686,-1.1835799,-3.168301,-2.425683,-3.7716732
721,SN2007lz,8.117579,2.9143798,3.9620996,-0.0383439,0.19155309,-5.411962,5.3429303,1.0788848
722,SDSS-II SN 10299,-6.663171,0.38098112,4.7186723,-4.372618,-3.6996038,7.229678,-0.6665142,1.5891509
723,SDSS-II SN 11092,9.489626,1.8813704,-2.4454222,-2.7649286,1.1542302,0.9640631,-8.534538,5.912114
724,SDSS-II SN 1164,-8.391637,-2.9082222,0.09008114,-3.1706464,5.4302244,0.39282572,4.593456,3.6774147
725,SDSS-II SN 13131,8.195644,-0.19935966,-2.6525757,2.141556,9.45409,3.8961926,2.9826639,3.5500603
726,SDSS-II SN 13413,6.8530083,6.8769093,-4.112789,-1.1048852,6.6954017,1.5465773,3.4435737,0.8723967
727,SDSS-II SN 14137,0.04539673,-9.205911,2.2306306,-3.7139573,-2.7718856,1.7347059,-4.515345,1.0513312
728,SDSS-II SN 14304,1.424075,-8.563816,-3.168399,-6.8661013,-5.6606874,2.1155539,1.153924,-0.19371805
729,SDSS-II SN 14455,-2.4821787,-10.853962,-0.29713485,-5.509849,2.7501204,-0.15199283,-6.73554,3.1248107
730,SDSS-II SN 14470,1.1816043,-0.33799264,11.405778,-5.5693502,-5.9397893,-3.880561,1.0872982,-0.37131116
731,SDSS-II SN 14499,3.47772,-4.718821,2.2924333,-4.8636994,-8.451358,3.2771575,-1.7076489,-4.737377
732,SDSS-II SN 15696,5.223795,8.021432,-2.323293,2.547694,6.537682,0.10591289,-5.362141,5.2599053
733,SDSS-II SN 16172,-1.9340576,-3.6720717,-3.6165342,-4.273264,1.1612576,7.963243,-3.3977919,-2.4597447
734,SDSS-II SN 16199,6.1835217,-7.0075507,-2.2260509,-3.8971462,2.0449588,0.013547121,-10.590794,4.432515
735,SDSS-II SN 1631,2.7059352,0.15967904,-0.48353404,-0.6623492,0.41543934,5.1528883,-9.493042,1.6411391
736,SDSS-II SN 16433,4.8677406,-6.7520237,0.15198414,-2.1781669,-4.8751526,3.6697607,-5.4206405,4.5832753
737,SDSS-II SN 16603,1.8210013,4.005248,2.7741265,-1.0284679,0.53591573,3.3980489,1.752578,3.8652234
738,SDSS-II SN 17703,-0.3088895,13.209442,3.7578518,-1.0648153,4.709779,2.9298642,-0.63332206,0.76064533
739,SDSS-II SN 17739,7.5919538,-1.9133751,0.94259226,-2.518107,-3.510029,1.9490951,-3.216358,-0.51496905
740,SDSS-II SN 17777,6.5243883,5.228709,3.329851,1.7818121,0.6418183,0.5560498,-6.6976213,1.6888406
741,SDSS-II SN 17910,5.059345,6.854343,1.482755,-2.8466706,3.3555517,4.400715,-4.972263,1.2783761
742,SDSS-II SN 18324,2.5366292,-0.87838334,4.276768,-16.066267,1.8480889,0.59288335,-3.485202,-0.8212763
743,SDSS-II SN 18447,7.3944216,4.806976,-1.0876327,2.272075,5.1442785,3.904797,-0.24903533,3.4577284
744,SDSS-II SN 18733,4.859407,-5.6920714,3.8577652,-3.9321053,0.87999564,0.2514565,-4.955592,-1.0917602
745,SDSS-II SN 18831,7.2108145,-9.10084,-2.9487808,-2.6739945,-1.303958,3.662897,-0.76914024,1.9853665
746,SDSS-II SN 18978,-5.7633886,-2.9851904,2.451829,-2.0530858,-9.57806,0.9894604,4.7111382,3.131125
747,SDSS-II SN 1903,-1.3064953,-5.702055,-2.6461399,-3.9351535,-2.9325287,1.9676245,-10.856613,6.240007
748,SDSS-II SN 19319,1.6619791,3.300822,2.9436913,-2.0270913,7.146339,1.6646922,-5.3295155,4.762522
749,SDSS-II SN 19332,-0.86164796,0.06437354,4.1532054,-0.6563092,5.5188794,-6.6666436,-7.7294297,1.9725801
750,SDSS-II SN 19769,-7.1882,-4.5019336,-1.1690698,-5.1258802,6.6356187,4.5526857,-5.505293,0.21140172
751,SDSS-II SN 20046,-1.1701543,-3.983091,4.708376,-2.8256073,-8.427868,6.9590282,-1.5431566,1.9947203
752,SDSS-II SN 20104,6.6133637,-3.5143828,-7.737064,0.3442748,2.4663765,6.7789316,-0.7582748,2.2583485
753,SDSS-II SN 20295,0.75919956,-5.461184,7.35664,-0.7064734,1.3915948,4.5816956,-3.6219597,-3.5089712
754,SDSS-II SN 20925,4.511722,-0.84332854,-6.883383,-2.9803536,-3.468721,-0.6324573,-6.955011,2.4759579
755,SDSS-II SN 2468,1.0037189,-1.4404519,10.716539,0.41973352,0.31130818,3.1363552,-1.0607796,-8.479992
756,SDSS-II SN 2734,-1.0674298,0.41329655,7.759327,-12.058283,-4.0485535,-0.38226703,3.711777,0.81580675
757,SDSS-II SN 3118,-0.4547672,1.222197,10.868734,2.982972,-0.9896458,0.48112273,1.5759376,2.3226712
758,SDSS-II SN 3205,-3.0835884,-3.2691312,11.493233,-11.026033,-1.4486107,1.7815586,-4.7237306,1.9498678
759,SDSS-II SN 3508,1.3183345,-14.306743,0.8422452,-10.252645,0.88540256,3.9695675,-0.45559838,-1.0849369
760,SDSS-II SN 4322,-8.89324,2.657612,-1.5060357,-2.482071,-7.0802913,2.2189398,6.3686504,-0.7120102
761,SDSS-II SN 5339,6.7724295,-7.698487,-3.8835974,-1.7586311,-1.9303074,-0.6172251,-7.458746,-2.47965
762,SDSS-II SN 5858,2.3895228,4.3159194,-3.996335,-6.6373672,-3.7617579,-8.91412,-3.7038088,3.8384638
763,SDSS-II SN 5877,5.3539805,-2.5284026,-0.6848078,-7.217884,-0.6954171,-3.5666778,-9.6952505,1.6434126
764,SDSS-II SN 6282,6.791963,-7.5533137,6.008261,-1.7555515,-3.0547326,2.2271304,-1.2105187,-4.0729547
765,SDSS-II SN 7017,0.58614707,-1.9568725,-0.3041513,1.9217303,-1.7433186,10.307366,-2.6367416,5.9230595
766,SDSS-II SN 7099,0.9436488,-6.683715,5.8317266,2.8596575,-2.0259097,2.958547,5.577306,3.192179
767,SDSS-II SN 7357,1.0326501,-7.7693186,1.3643215,-8.54098,1.4752942,-0.62795144,-2.132169,-2.0287235
768,SDSS-II SN 7417,-5.3854356,3.8643138,2.807231,-7.4915633,-8.077715,-2.4809453,3.7813337,0.25986814
769,SDSS-II SN 7802,-4.733849,-2.450631,1.3971882,-7.334962,-1.6351017,-4.290992,7.3252897,-0.7932378
770,SDSS-II SN 7864,4.9944444,4.954441,3.949396,-0.028327506,3.4162745,-1.3765196,-0.4466935,7.007791
771,SDSS-II SN 8555,-2.7937145,0.31230265,5.1470246,-7.3760924,-3.92996,1.4610113,-7.9020596,0.6767503
772,SDSS-II SN 13629,4.960963,-6.5881586,2.4200096,1.8144394,1.3667715,-2.7024906,-6.0321894,2.372006
773,SN2005ei,6.370127,-1.6722013,4.0284295,-4.9962664,-0.596648,2.0699787,-10.637194,6.2653747
774,SN2005em,3.2611442,-8.987163,1.837671,-9.99586,-0.11760464,2.6813326,-4.3681827,5.4891934
775,SN2005gb,4.1115813,3.6883032,4.076591,-4.6322713,2.8847945,6.720428,8.477233,6.0915
776,SN2005hk,2.2708375,-7.808078,2.040784,-4.899318,3.2721684,8.221106,-5.823377,6.3562517
777,SN2005hv,-5.4646916,4.787639,2.0974255,-0.5888326,9.029699,4.497121,1.1935226,2.5696309
778,SN2005hy,2.5526643,3.7455318,6.9903398,-6.4030704,-0.82763594,-0.16815613,11.028784,9.649251
779,SN2005ir,2.1776166,0.26631063,2.4193988,-4.009742,-1.5708281,6.110154,0.8165979,14.246124
780,SN2005jr,-2.5657933,-0.16616106,5.4249406,-1.3981878,-7.28522,2.3525767,10.314545,-0.03845677
781,SN2005kj,3.316961,7.4844494,7.198912,-3.4098763,-3.797075,-2.0729976,4.7450786,-3.5556362
782,SN2005kr,0.102217235,-2.2466624,4.656322,-10.231673,5.78371,3.8858736,-6.3118973,-2.8764694
783,SN2006eq,4.7979693,-4.3830376,8.809967,-11.268454,0.5152079,4.016687,-8.588145,3.6639771
784,SN2006fc,6.187962,-2.8511531,1.0348384,-9.929146,2.3132482,-2.6557202,-1.2385689,6.284894
785,SN2006fh,7.1354294,-0.3183355,0.95215994,2.791419,4.3273964,2.1492717,-8.7590685,6.6312485
786,SN2006fm,5.527023,6.8543954,4.823766,-1.610148,-0.9047416,5.948456,2.3959913,10.076285
787,SN2006fz,9.495134,1.5611756,-0.3619628,-2.662508,-0.68621653,7.574145,3.292001,6.160706
788,SN2006gn,1.9196922,1.100265,3.3819451,-3.887102,6.026475,5.421852,-0.73675144,11.121837
789,SN2006iz,-4.0256724,3.1852596,5.769107,2.6909077,-1.7035565,3.347734,-1.5691855,12.674618
790,SN2006jq,-0.12836699,7.3781323,4.6317225,-2.4317229,0.2812807,2.504745,6.3831234,16.023039
791,SN2006jt,0.32831138,6.36629,0.42165443,-3.378186,-0.03498669,8.269604,5.619986,11.542238
792,SN2006ls,4.060534,6.1571293,2.036571,-7.330797,1.3128265,6.603492,1.9200705,12.665917
793,SN2006mn,5.411101,0.0032797167,1.9666035,-1.2089913,-1.2156014,-2.5878737,-12.4654875,-0.9178298
794,SN2006mw,8.826803,-2.675959,0.9293063,-5.3984666,5.6665826,3.0992641,-11.078305,-1.2223305
795,SN2006ne,9.818577,-5.1001577,-3.6668906,-3.8330312,1.408621,5.9702888,-5.5673385,-1.5082011
796,SN2006pl,-0.19619164,6.751371,-0.8844388,-3.9006956,4.3845577,3.4561815,1.7346781,3.018716
797,SN2006pp,12.020503,-1.614908,-9.190504,-0.3719408,-2.3748171,0.5402228,5.288338,5.8598604
798,SN2007hz,3.9069138,4.5381947,6.4357285,-2.0938663,-0.7748584,-1.5209165,8.647687,14.290911
799,SN2007ix,1.0142072,-0.4466949,9.945161,6.3428283,3.4962654,3.299911,5.8790364,4.016213
800,SN2007jd,1.9912834,-3.784386,1.1104872,-7.2384567,-0.7639165,-8.257325,0.052419387,6.968141
801,SN2007jg,5.8079877,1.3275299,4.480418,-4.8786025,-5.252869,6.1509023,-1.168754,6.8323007
802,SN2007jo,-4.4161367,3.7608376,4.748946,-3.8379607,3.6698875,-1.4769179,1.7183636,2.7254903
803,SN2007jt,0.49189523,1.7743875,8.804718,0.60252774,3.5043285,-2.558514,4.396398,10.869896
804,SN2007ju,-1.2005944,-3.2298722,6.104142,-4.2738028,0.6415186,5.0528793,4.519877,13.761523
805,SN2007ks,10.254209,2.9135797,2.3597856,-1.2255508,1.244891,3.3687835,6.6412625,3.847685
806,SN2007lq,-1.5984737,2.5005565,10.994253,4.3289638,-4.612832,-2.7370307,0.57846683,8.141171
807,SN2007mh,3.853827,1.807421,2.8069863,-7.3726306,1.1881694,-4.5540595,6.625029,10.699308
808,SN2007mi,10.262391,4.451036,-1.2834828,-4.139473,-0.25068724,1.4325836,1.4689393,3.3452513
809,SN2007mm,2.5212474,-4.1735597,-1.1502259,-11.573008,4.973411,9.624575,-2.844865,-1.1033783
810,SN2007mn,0.059417997,2.8143518,8.992825,-9.321823,0.8860404,1.4507105,4.7177587,14.182797
811,SN2007oi,-6.088125,-3.96516,-0.53844184,-8.479911,5.9337797,1.7920913,2.7978318,-4.2009554
812,SN2007pt,0.5239678,-3.4047098,0.16053091,-10.262753,1.3034686,-2.653174,0.7211803,9.271352
813,SN2007pu,-25.55004,0.22578058,44.21588,-55.462467,-0.015552826,4.563326,28.68349,3.6761072
814,SN2007pv,-0.021067813,-9.6944895,6.7368793,1.1748431,5.7549787,-1.6365122,-1.6902903,3.9240742
815,SN2007qi,-3.4450655,-1.9636478,6.6448593,1.2719005,-3.7294774,0.1515436,3.7072768,-0.3557884
816,SN2007rk,-4.6978073,-1.6934751,-1.7092534,-5.848693,-0.5088103,3.8203754,-7.7435765,-2.1011808
817,SN2008ax,1.7600404,-5.3970304,8.169107,-6.4192014,3.6965976,4.570288,-8.163308,-7.5828824
818,SN2009N,-2.8880103,-7.570295,2.9687035,-1.7969185,0.51346886,-4.437628,-8.237876,-0.93169016
819,SN2010gx,3.9282799,7.2388043,5.781999,-5.1830735,0.13718663,-10.913788,2.2792008,0.94475967
820,SDSS-II SN 10559,2.606631,-5.558315,0.6489344,1.5696341,4.4101796,5.774798,-3.9963086,2.4947433
821,SDSS-II SN 18399,1.6969213,6.8359547,-2.3825688,-3.1239676,1.7687216,9.058468,-4.93343,3.308972
822,SN2005gw,3.2440171,-4.616657,7.5029297,-4.390927,3.4477637,1.6217726,8.40239,2.9090424
823,SN2005ht,-5.269935,-0.7275223,2.803595,-12.498482,0.49290434,-2.515572,2.46661,6.4995475
824,SN2005ii,-3.8720841,-0.22089402,0.5553028,-8.942023,-5.8487372,7.3940234,-3.0110729,-0.7869473
825,SN2005ja,-10.1089,6.8505073,-0.7969482,-1.915019,3.2875712,2.7177246,-1.3043984,-0.52521867
826,SN2005jc,-0.49894023,0.6478994,11.592205,-1.5627255,-1.6217312,-4.9253,-5.3557863,3.204795
827,SN2005jn,0.45094183,5.393764,9.091774,-4.382025,0.94782376,7.25082,2.819752,1.8101451
828,SN2005js,6.5459666,-6.239516,5.859108,0.21005353,5.4541793,3.4328077,-3.9874113,0.07725108
829,SN2005jw,3.4134533,-7.6097507,2.794617,-0.32621026,-5.2231565,0.5938512,-10.4818945,-2.2435942
830,SN2005mi,0.65560627,4.7242823,2.2586198,-2.5600152,0.1973583,3.0818148,6.0578,-2.060845
831,SN2007lj,-8.48965,0.6012879,6.759127,-1.2407107,-0.732493,0.93805104,6.3609557,-0.910606
832,SN2007pi,-1.9059079,3.0558963,0.13296764,-5.77665,1.2303932,6.851083,-8.347625,-3.5800009
833,SDSS-II SN 10054,-0.19540365,5.2195296,-3.2571466,-6.91549,-1.0696305,0.092809305,-8.096703,-4.090495
834,SDSS-II SN 10113,0.9136849,-8.264227,5.3543687,-5.476236,-1.7163888,9.5266485,-0.01685568,-0.26853767
835,SDSS-II SN 1024,-3.1746037,-0.044154976,3.8531039,-7.3295383,-2.2201128,0.81929487,5.41378,-6.273567
836,SDSS-II SN 10324,2.463483,-8.289977,2.0758371,-4.9604926,4.265736,0.09683373,2.0822814,4.0231338
837,SDSS-II SN 1109,3.136709,4.5014415,0.37467992,-2.7107298,0.11980767,4.1980114,-6.310074,-6.042744
838,SDSS-II SN 1113,-0.4745962,-3.1333675,-1.1802866,-7.4685946,-6.9711246,-5.82457,1.6948422,2.190935
839,SDSS-II SN 12804,5.2457533,4.757568,3.47793,-7.2083735,-2.2560139,-0.24556434,5.544547,5.2928486
840,SDSS-II SN 12895,1.0345176,8.679333,-1.5182059,-2.8992364,-0.78716815,-3.3159606,-3.2312565,9.451087
841,SDSS-II SN 12941,3.5516622,4.736202,4.9522653,-5.5616565,-1.3671061,5.35706,1.744304,-6.9489274
842,SDSS-II SN 12978,-1.0682195,-1.8107119,5.400616,1.1442422,7.0911903,1.7493988,3.1434472,7.8415494
843,SDSS-II SN 13009,-0.34473583,-11.400647,1.7646172,2.443387,2.203779,0.6698828,0.71213996,6.4779043
844,SDSS-II SN 10345,0.944188,2.5366013,-2.2054155,1.7891225,9.7309675,7.0644917,-7.979975,0.32181042
845,SDSS-II SN 13016,-0.4770845,-3.5369167,5.940276,-8.721663,4.9143233,-2.6376536,4.5627155,5.7186637
846,SDSS-II SN 13027,-1.098823,-7.4935374,8.248094,-2.3753552,-3.6421437,3.2145102,-1.2392232,-7.966863
847,SDSS-II SN 13144,-3.6847537,0.42894474,4.6735463,-0.14495364,-5.9068503,-4.4528804,-0.043658387,4.4937525
848,SDSS-II SN 13269,0.61689585,9.125143,-1.1335484,-1.071876,0.6541223,1.0026385,-4.605867,2.1946394
849,SDSS-II SN 13323,-8.181654,3.6409478,0.52928185,-8.864243,-2.1108701,5.3631196,-1.5918112,1.2714559
850,SDSS-II SN 13411,-3.5780382,2.2253802,4.9799285,-2.0850883,-3.2882226,11.980267,3.1434596,6.7070913
851,SDSS-II SN 13491,4.0285215,0.0714894,-9.3484535,-6.7640443,1.0110902,0.2506286,4.400393,-3.9022598
852,SDSS-II SN 13566,1.8639992,-1.675097,-0.7462196,-4.2616134,-11.195597,3.2249744,5.638704,-2.2364757
853,SDSS-II SN 13589,4.680319,7.159753,2.2235434,-5.4587226,5.086824,-1.3269737,-1.1177138,0.63373363
854,SDSS-II SN 13689,-4.8423147,-3.4280083,7.0912714,1.7155706,-4.1718936,1.0225308,3.6314433,8.756967
855,SDSS-II SN 13703,-2.3751712,6.522305,2.714206,-9.753934,-0.031769853,-0.5142298,0.11878912,-2.6758344
856,SDSS-II SN 13768,-8.239331,2.3314805,3.3185446,-6.1204147,1.392673,6.2001824,2.402105,-4.9286017
857,SDSS-II SN 13842,3.6308708,-0.8315153,-0.12928438,-3.8792777,2.998324,-0.24685779,-9.179307,-5.789323
858,SDSS-II SN 13859,5.488335,1.7493132,6.225488,-2.5944576,-6.6888313,3.425805,1.9735061,-5.987586
859,SDSS-II SN 13909,-1.1016457,1.858285,9.608343,5.182673,-3.6074216,1.2274885,6.9330664,-2.1144583
860,SDSS-II SN 1409,0.20550658,-1.3510036,-0.0018555451,-4.5740876,-6.862208,5.204836,1.4896697,-8.256642
861,SDSS-II SN 14172,13.103068,-0.1060913,-4.8450537,11.352456,5.3852115,9.909919,-11.547531,-6.71868
862,SDSS-II SN 14209,2.4291003,6.3239937,1.5255264,-7.17396,-9.701391,-6.570141,0.8015268,1.0938702
863,SDSS-II SN 14232,5.7946243,0.745911,4.928976,-0.055916175,-0.8520559,-9.363069,-3.1473727,1.9359709
864,SDSS-II SN 14305,-6.3304615,-3.107873,3.9046447,-9.326153,-1.1257039,5.8869224,2.165746,2.6375203
865,SDSS-II SN 14309,0.09290473,8.3234825,1.1285307,-8.228154,-2.1627402,-4.449295,6.2196856,-0.55786884
866,SDSS-II SN 14334,0.08992233,10.340468,0.84255975,1.2394133,4.5481563,6.65057,1.4279999,7.947542
867,SDSS-II SN 14343,-3.1648712,-10.3412895,1.7740824,-2.9634445,-3.1665864,6.473779,-2.477137,4.3718863
868,SDSS-II SN 14426,1.7275118,0.3848069,5.244061,0.04876508,1.7715999,1.4705925,-5.023849,0.67985624
869,SDSS-II SN 14438,-2.2758617,-2.2998834,9.678952,-8.101001,0.82488215,9.454796,6.062697,2.438041
870,SDSS-II SN 14444,-0.11168021,6.9713845,5.1817007,2.636755,-0.17889206,6.444607,-4.793787,4.5433173
871,SDSS-II SN 14452,0.17763516,2.6326349,8.061896,-9.114987,1.6680034,-0.6655379,1.4159498,-3.4196916
872,SDSS-II SN 14463,-0.04414976,0.8121362,2.8971584,-2.8990767,-1.8213401,-7.5812387,-6.758678,6.8357134
873,SDSS-II SN 14540,-4.3665476,-0.39459,-3.3549914,-7.7666683,-0.9991001,-0.766722,1.4530644,10.128648
874,SDSS-II SN 14661,7.441543,0.19363078,-1.2893814,-5.009503,-0.49293572,0.45741084,3.2603028,-4.5950675
875,SDSS-II SN 14744,-2.416218,-0.5318286,0.173877,-3.782078,-4.6743746,7.88888,-10.494911,-2.9878144
876,SDSS-II SN 14750,-7.820333,3.277252,0.39022663,-2.31821,3.3205116,0.19718188,-8.04439,5.983481
877,SDSS-II SN 14784,-0.8326544,-7.332152,9.370261,-9.694315,0.025576781,7.1863627,-1.7886847,-1.2148262
878,SDSS-II SN 14888,1.451657,-6.98532,-3.5148332,-12.17445,0.3058817,-0.6234784,1.5741764,-2.359932
879,SDSS-II SN 15137,4.9000745,-8.419501,7.341898,-7.602427,-0.63405824,3.723062,-0.95766675,2.5442407
880,SDSS-II SN 15286,5.7907147,-5.2255917,3.076322,-2.16768,2.5818803,-5.8748975,5.1001925,6.0702085
881,SDSS-II SN 15314,-1.5745885,-0.79418266,4.9607744,-0.018772528,3.5756931,-9.234571,1.7844744,6.049644
882,SDSS-II SN 15357,4.940449,2.0409348,1.1765915,-11.774499,0.92827487,1.3535327,-0.88937914,-3.2163723
883,SDSS-II SN 15413,6.1147,2.97083,5.376061,-0.09485869,1.2042664,0.49534556,-5.509806,-8.08927
884,SDSS-II SN 15419,3.079651,-9.376579,3.0843205,-5.773881,-1.8372655,2.1096509,3.6929646,5.4936686
885,SDSS-II SN 15489,2.9293249,2.940294,-6.942815,-3.092062,-0.3708874,6.8915524,0.38876772,-5.5084105
886,SDSS-II SN 15496,-3.2792838,4.017391,9.065684,4.3469663,3.5492783,0.2407521,-1.9718598,2.6002612
887,SDSS-II SN 15511,-4.5848384,3.2322872,3.08416,-7.2564898,1.500512,-2.515113,-8.415828,-0.69996005
888,SDSS-II SN 15522,-1.647568,6.096849,6.2516522,-0.7252922,0.7988898,0.5525143,4.1972466,-9.51207
889,SDSS-II SN 15606,-9.509746,-2.953931,4.138237,-1.1775974,-0.5602294,-4.5307775,1.9874681,2.770429
890,SDSS-II SN 15647,-2.0800552,-9.42671,1.6535369,-2.2524433,1.8115464,-1.8070654,-0.9390543,-9.01826
891,SDSS-II SN 15675,-1.834875,3.4017072,1.4592478,-4.3861117,-0.06636519,0.57768166,-10.849304,6.51781
892,SDSS-II SN 15692,0.23860957,-2.9843552,7.23978,-1.2962452,1.985114,6.066394,2.848704,1.9488304
893,SDSS-II SN 15755,-4.78577,-0.6517247,0.4083568,-6.0700464,-4.300602,2.8090236,-4.774333,6.0627327
894,SDSS-II SN 15777,6.8824873,-1.1738089,4.795072,-7.1681223,-0.4610364,10.620865,-0.49945125,-3.712035
895,SDSS-II SN 15784,2.3419895,-4.7477603,6.0964794,-9.896386,-2.2250218,5.3196826,1.5973704,-3.7943375
896,SDSS-II SN 15827,-0.2935379,-1.4562511,-3.0590498,6.669771,4.590151,5.724742,-7.661088,4.1953835
897,SDSS-II SN 14118,2.0384786,4.028254,2.766664,-3.989898,5.801993,-3.124082,-6.4824157,-4.2063494
898,SDSS-II SN 15829,-5.331638,-4.202853,0.29466158,-3.9763887,0.6376239,10.466559,-0.89086384,3.2762191
899,SDSS-II SN 15850,0.27270266,2.75274,9.687514,-6.416321,3.7525308,-6.3231096,-1.5061144,-0.60685074
900,SDSS-II SN 15860,0.32256666,-0.40798923,9.7764435,-7.1484394,-6.141394,3.973818,5.7165766,-0.58165956
901,SDSS-II SN 15884,-0.054896887,-3.345233,-1.2706994,-5.719298,4.5068407,-3.2877793,-5.993409,5.934897
