Name,g',r',i',claimedtype,redshift,alias,spectrum_count,in_anderson,in_cccp,in_pantheon,in_sanders,spec_class
SN2007ld,16,15,16,II;II P,0.025;0.027,SN2007ld;SDSS-II SN 18596,1,1,0,0,0,1
SN2007lf,15,13,12,Ia,0.044125,SN2007lf;SDSS-II SN 17500,1,0,0,0,0,0
SN2007lg,10,12,10,Ia,0.0955;0.101,SN2007lg;2MASS J00460392-0000388;SDSS-II SN 18375,0,0,0,0,0,0
SN2007lh,6,9,9,Ia,0.198;0.198,SN2007lh;SDSS-II SN 18768,1,0,0,0,0,0
SN2007lj,14,14,14,II;II P,0.04;0.04;0.04,SN2007lj;SDSS-II SN 18408,0,0,0,0,0,0
SN2007ll,7,7,8,II;II?,0.080673,SN2007ll;SDSS-II SN 18457,1,0,0,0,0,0
SN2007lm,7,15,14,Ia,0.213;0.213,SN2007lm;SDSS-II SN 18466,1,0,0,0,0,0
SN2007ln,12,14,13,Ia;Ia?,0.203,SN2007ln;SDSS-II SN 18486,0,0,0,0,0,0
SN2007lo,10,11,12,Ia,0.138;0.132;0.154,SN2007lo;SDSS-II SN 18602,0,0,0,0,0,0
SN2007lp,11,14,12,Ia,0.176;0.171;0.196;0.197,SN2007lp;SDSS-II SN 18604,0,0,0,0,0,0
SN2007lq,10,10,9,Ia?;Ia,0.228;0.294;0.297,SN2007lq;2MASS J00230788+0058589;SDSS-II SN 18909,0,0,0,0,0,0
SN2007ls,12,16,13,Ia,0.243,SN2007ls;SDSS-II SN 19023,1,0,0,0,0,0
SN2007lt,8,10,11,Ia,0.113;0.118,SN2007lt;SDSS-II SN 18650,0,0,0,0,0,0
SN2007lu,6,7,8,Ia,0.409,SN2007lu;SDSS-II SN 19029,0,0,0,0,0,0
SN2007lw,7,9,10,Ia,0.287;0.287,SN2007lw;SDSS-II SN 19128,0,0,0,0,0,0
SN2007lx,7,10,10,II;II P;II?,0.05682;0.056685,SN2007lx;SDSS-II SN 18734,0,0,0,0,0,0
SN2007lz,9,8,11,II;II P,0.088,SN2007lz;SDSS-II SN 18713,0,0,0,0,0,0
SN2007ma,7,9,4,Ia,0.107623,SN2007ma;2MASS J00445377-0059488;SDSS-II SN 18697,1,0,0,0,0,0
SN2007mb,7,8,7,Ia,0.189;0.165;0.193;0.194,SN2007mb;2MASS J00501118+0040327;SDSS-II SN 18749,0,0,0,0,0,0
SN2007mc,13,14,11,Ia,0.157;0.156;0.157,SN2007mc;SDSS-II SN 18740,0,0,0,0,0,0
SN2007me,10,12,11,Ia;Ia/c;Ia/Ic?,0.2052,SN2007me;SDSS-II SN 18804,1,0,0,0,0,0
SN2007mf,7,12,10,Ia,0.2073,SN2007mf;SDSS-II SN 18787,1,0,0,0,0,0
SN2007mg,10,12,12,Ia,0.158;0.177,SN2007mg;SDSS-II SN 18807,0,0,0,0,0,0
SN2007mh,13,13,13,Ia,0.128;0.136,SN2007mh;2MASS J03143208+0016082;SDSS-II SN 18855,0,0,0,0,0,0
SN2007mi,12,12,12,Ia,0.129,SN2007mi;2MASS J03233136+0040022;SDSS-II SN 18809,0,0,0,0,0,0
SN2007mj,11,11,8,Ia,0.123;0.127,SN2007mj;2MASS J03344452+0021207;SDSS-II SN 18835,0,0,0,0,0,0
SN2007mk,11,11,11,Ia,0.1864,SN2007mk;SDSS-II SN 19282,1,0,0,0,0,0
SN2007ml,10,10,10,Ia,0.187;0.187,SN2007ml;SDSS-II SN 19101,1,0,0,0,0,0
SN2007mm,8,11,10,Ia,0.066;0.068921;0.067,SN2007mm;SDSS-II SN 18890,0,0,0,0,0,0
SN2007mn,12,12,12,Ia,0.0837;0.0769,SN2007mn;SDSS-II SN 19155,3,0,0,0,0,1
SN2007mr,5,11,13,II;II P,0.0849,SN2007mr;SDSS-II SN 17167,1,0,0,0,0,0
SN2007mt,4,7,6,Ia?;Ia,0.408;0.388,SN2007mt;SDSS-II SN 18451,0,0,0,0,0,0
SN2007mu,3,5,5,Ia,0.403;0.332,SN2007mu;SDSS-II SN 18721,0,0,0,0,0,0
SN2007mv,6,8,10,Ia,0.255;0.313;0.255,SN2007mv;2MASS J00353766+0022102;SDSS-II SN 18325,1,0,0,0,0,0
SN2007mw,5,4,5,Ia,0.268;0.409,SN2007mw;SDSS-II SN 18617,0,0,0,0,0,0
SN2007mx,3,5,5,Ia,0.406,SN2007mx;SDSS-II SN 19025,0,0,0,0,0,0
SN2007my,6,8,8,Ia,0.293;0.297,SN2007my;SDSS-II SN 19027,0,0,0,0,0,0
SN2007mz,8,11,9,Ia,0.2322,SN2007mz;SDSS-II SN 19008,1,0,0,0,0,0
SN2007nc,4,4,3,Ib;Ib?,0.086794,SN2007nc;SDSS-II SN 19323,1,0,0,0,0,0
SN2007nd,6,8,8,Ia,0.263;0.255,SN2007nd;SDSS-II SN 18945,0,0,0,0,0,0
SN2007ne,7,4,4,Ia,0.2066,SN2007ne;SDSS-II SN 18965,1,0,0,0,0,0
SN2007nf,7,7,7,Ia,0.228;0.193;0.202;0.247;0.228,SN2007nf;2MASS J01032659+0019538;SDSS-II SN 19341,1,0,0,0,0,0
SN2007nh,11,11,11,Ia,0.263;0.235;0.313;0.315,SN2007nh;SDSS-II SN 19002,0,0,0,0,0,0
SN2007ni,11,13,12,Ia,0.196;0.194;0.196,SN2007ni;SDSS-II SN 19149,1,0,0,0,0,0
SN2007nj,11,11,11,Ia,0.154;0.169;0.154,SN2007nj;SDSS-II SN 19353,1,0,0,0,0,0
SN2007nk,11,13,12,Ia,0.22;0.22;0.21,SN2007nk;SDSS-II SN 19381,1,0,0,0,0,0
SN2007nl,8,10,9,II;II P,0.1683,SN2007nl;SDSS-II SN 19222,1,0,0,0,0,0
SN2007nr,11,12,11,II;II P,0.144;0.14;0.14,SN2007nr;SDSS-II SN 17862,0,0,0,0,0,0
SN2007nu,6,5,4,Ia,0.282;0.242,SN2007nu;SDSS-II SN 18485,0,0,0,0,0,0
SN2007nv,10,11,11,II;II P,0.138,SN2007nv;SDSS-II SN 18892,0,0,0,0,0,0
SN2007nw,4,7,8,II;II P,0.05719;0.057213,SN2007nw;SDSS-II SN 18590,1,0,0,0,0,0
SN2007nx,7,7,7,II;IIn,0.099536,SN2007nx;SDSS-II SN 18709,0,0,0,0,0,0
SN2007ny,11,12,10,II;II P,0.14;0.1462,SN2007ny;SDSS-II SN 18834,0,0,0,0,0,0
SN2007nz,4,8,4,Ia?;Ia,0.464,SN2007nz;SDSS-II SN 19389,0,0,0,0,0,0
SN2007oa,6,8,10,Ia,0.2587,SN2007oa;SDSS-II SN 19207,0,0,0,0,0,0
SN2007oe,8,8,8,II;IIn,0.251,SN2007oe;SDSS-II SN 18771,0,0,0,0,0,0
SN2007of,3,4,3,Ia;Ia?,0.397,SN2007of;SDSS-II SN 19033,0,0,0,0,0,0
SN2007oh,3,6,4,Ia,0.42,SN2007oh;SDSS-II SN 19211,0,0,0,0,0,0
SN2007oi,6,6,6,Ia;Ia?,0.296;0.32,SN2007oi;SDSS-II SN 19604,0,0,0,0,0,0
SN2007oj,9,10,10,Ia,0.123;0.125,SN2007oj;SDSS-II SN 19543,0,0,0,0,0,0
SN2007ok,11,12,11,Ia,0.166;0.174;0.175,SN2007ok;2MASS J02282391+0011096;SDSS-II SN 19616,0,0,0,0,0,0
SN2007ol,7,6,5,Ia,0.0498,SN2007ol;2MASS J01372378-0018420;SDSS-II SN 19968,1,0,0,0,0,0
SN2007oq,4,6,6,Ia?;Ia,0.339;0.294,SN2007oq;SDSS-II SN 19067,0,0,0,0,0,0
SN2007ot,9,9,8,Ia,0.2;0.2;0.2;0.2,SN2007ot;SDSS-II SN 19658,0,0,0,0,0,0
SN2007ou,8,7,6,Ia,0.131,SN2007ou;2MASS J02234261-0049356;SDSS-II SN 19626,0,0,0,0,0,0
SN2007ov,8,4,4,Ia,0.315;0.268;0.395;0.403,SN2007ov;SDSS-II SN 19632,0,0,0,0,0,0
SN2007ow,5,8,7,Ia;Ia?,0.191;0.227;0.228,SN2007ow;SDSS-II SN 19425,0,0,0,0,0,0
SN2007oy,6,7,5,Ia,0.258;0.289,SN2007oy;SDSS-II SN 19757,0,0,0,0,0,0
SN2007oz,5,4,5,Ia,0.297;0.27,SN2007oz;SDSS-II SN 19794,0,0,0,0,0,0
SN2007pa,7,8,7,Ia,0.157;0.124,SN2007pa;SDSS-II SN 19940,0,0,0,0,0,0
SN2007pf,6,5,6,Ia,0.134,SN2007pf;SDSS-II SN 19953,1,0,0,0,0,0
SN2007pg,5,4,3,II;II?,0.118789,SN2007pg;SDSS-II SN 20038,0,0,0,0,0,0
SN2007ph,6,6,6,Ia,0.117,SN2007ph;2MASS J20511317-0057178;SDSS-II SN 20350,0,0,0,0,0,0
SN2007pi,5,5,5,Ia,0.288;0.302,SN2007pi;2MASS J22464928+0045209;SDSS-II SN 20245,0,0,0,0,0,0
SN2007pj,4,6,5,Ia,0.354;0.354,SN2007pj;SDSS-II SN 20186,0,0,0,0,0,0
SN2007pn,6,9,5,Ia?;Ia,0.304942,SN2007pn;SDSS-II SN 19625,0,0,0,0,0,0
SN2007po,10,12,9,Ia,0.292;0.29;0.26,SN2007po;SDSS-II SN 19596,0,0,0,0,0,0
SN2007pp,7,11,8,Ia,0.262;0.269,SN2007pp;SDSS-II SN 19702,0,0,0,0,0,0
SN2007pr,5,5,5,Ia,0.333;0.297,SN2007pr;SDSS-II SN 20106,0,0,0,0,0,0
SN2007ps,8,6,7,Ia,0.246;0.225;0.284;0.286,SN2007ps;SDSS-II SN 19990,0,0,0,0,0,0
SN2007pt,7,7,7,Ia,0.175;0.149;0.181,SN2007pt;2MASS J02073837-0019262;SDSS-II SN 19969,0,0,0,0,0,0
SN2007pu,6,6,6,Ia,0.0914,SN2007pu;SDSS-II SN 19899;CSS071117:224558-003854,1,0,0,0,0,0
SN2007pv,8,7,7,Ia,0.235152;0.26,SN2007pv;SDSS-II SN 20051,0,0,0,0,0,0
SN2007pw,6,6,5,Ia,0.245;0.219;0.225;0.278;0.281,SN2007pw;SDSS-II SN 20111,0,0,0,0,0,0
SN2007px,5,6,5,Ia,0.108128,SN2007px;2MASS J00224396-0028459;SDSS-II SN 20625,2,0,0,0,0,0
SN2007py,6,6,6,Ia,0.20939;0.21,SN2007py;SDSS-II SN 20889,0,0,0,0,0,0
SN2007pz,6,6,6,Ia,0.125,SN2007pz;SDSS-II SN 20470,0,0,0,0,0,0
SN2007qa,5,4,4,Ia,0.10858,SN2007qa;2MASS J01523413+0114390;SDSS-II SN 21034,2,0,0,0,0,0
SN2007qb,5,5,4,II;II P,0.0793;0.07897,SN2007qb;SDSS-II SN 21064,2,0,0,0,0,0
SN2007qd,6,5,6,Ia;Ia-02cx;Ia Pec,0.043147;0.043357,SN2007qd;SDSS-II SN 20208,1,0,0,0,0,0
SN2007qf,7,8,7,Ia,0.2038,SN2007qf;SDSS-II SN 19913,1,0,0,0,0,0
SN2007qg,7,7,7,Ia,0.3139,SN2007qg;SDSS-II SN 20142,1,0,0,0,0,0
SN2007qh,6,5,6,Ia,0.2477,SN2007qh;SDSS-II SN 20039,1,0,0,0,0,0
SN2007qi,4,5,4,Ia,0.2764,SN2007qi;SDSS-II SN 20227,1,0,0,0,0,0
SN2007qj,5,6,6,Ia,0.164,SN2007qj;SDSS-II SN 20430,1,0,0,0,0,0
SN2007qk,4,6,6,Ia,0.303,SN2007qk;SDSS-II SN 20432,0,0,0,0,0,0
SN2007ql,5,5,6,Ia,0.23;0.23;0.22,SN2007ql;SDSS-II SN 20144,1,0,0,0,0,0
SN2007qm,6,5,6,Ia,0.204807;0.21,SN2007qm;SDSS-II SN 20581,0,0,0,0,0,0
SN2007qn,4,6,4,Ia,0.324;0.255,SN2007qn;SDSS-II SN 20184,0,0,0,0,0,0
SN2007qp,6,6,7,Ia,0.265;0.265,SN2007qp;SDSS-II SN 20345,1,0,0,0,0,0
SN2007qq,6,6,6,Ia,0.238;0.242;0.305;0.307,SN2007qq;SDSS-II SN 20768,0,0,0,0,0,0
SN2007qr,5,5,3,Ia,0.135691;0.14,SN2007qr;SDSS-II SN 20528,0,0,0,0,0,0
SN2007qs,7,6,6,Ia,0.291,SN2007qs;SDSS-II SN 21006,1,0,0,0,0,0
SN2007qt,6,6,6,Ia,0.302,SN2007qt;SDSS-II SN 20533,0,0,0,0,0,0
SN2007qu,5,5,5,Ia,0.304931;0.31,SN2007qu;SDSS-II SN 20829,0,0,0,0,0,0
SN2007qv,5,5,5,Ic;II,0.094444;0.1,SN2007qv;SDSS-II SN 20838;CSS071219:223508-011160,0,0,0,0,0,0
SN2007qy,6,5,5,Ia,0.229,SN2007qy;SDSS-II SN 21033,1,0,0,0,0,0
SN2007qz,6,5,5,Ia,0.3109,SN2007qz;SDSS-II SN 21042,1,0,0,0,0,0
SN2007ra,4,5,4,Ia,0.089163,SN2007ra;SDSS-II SN 21502,3,0,0,0,0,1
SN2007rd,7,8,8,Ia;Ia;Ia?,0.221;0.221,SN2007rd;SDSS-II SN 20097,1,0,0,0,0,0
SN2007rg,6,6,6,Ia;Ia?,0.2713,SN2007rg;SDSS-II SN 20474,3,0,0,0,0,1
SN2007rk,6,6,6,Ia,0.196;0.179,SN2007rk;SDSS-II SN 20821,0,0,0,0,0,0
SN2007rl,6,6,5,Ia,0.324,SN2007rl;SDSS-II SN 20978,1,0,0,0,0,0
SN2007rm,7,6,5,Ia,0.302;0.3,SN2007rm;SDSS-II SN 20934,0,0,0,0,0,0
SN2007rp,6,6,6,Ia,0.1388,SN2007rp;SDSS-II SN 21062,1,0,0,0,0,0
SN2007rq,5,5,4,Ia,0.267,SN2007rq;SDSS-II SN 21422,1,0,0,0,0,0
SN2007sb,8,8,9,Ia,0.212;0.186;0.221;0.223,SN2007sb;SDSS-II SN 18940,0,0,0,0,0,0
SN2007sd,4,4,4,II;II P,0.083,SN2007sd;SDSS-II SN 21362,2,0,0,0,0,0
SN2007se,6,6,5,Ia,0.175,SN2007se;SDSS-II SN 21810,1,0,0,0,0,0
SN2007sg,5,3,3,Ia,0.187342,SN2007sg;SDSS-II SN 21861,1,0,0,0,0,0
SN2007sh,5,4,4,Ia,0.149566,SN2007sh;SDSS-II SN 21510,0,0,0,0,0,0
SN2007sk,4,3,3,II,0.231178;0.23,SN2007sk;SDSS-II SN 22073,0,0,0,0,0,0
SN2007sl,3,3,3,Ia,0.0935,SN2007sl;SDSS-II SN 21839,1,0,0,0,0,0
SN2007tf,3,7,5,Ia;Ia,0.406594,SN2007tf;ESSENCEx033;SDSS-II SN 18942,1,0,0,0,0,0
SN2007tr,7,11,10,Ia?;Ia;Ia,0.344,SN2007tr;SDSS-II SN 19556;ESSENCEx103,0,0,0,0,0,0
SN2007ts,4,4,3,Ia,0.314419,SN2007ts;ESSENCEy134;SDSS-II SN 20882,1,0,0,0,0,0
SN2007tt,5,7,6,Ia;Ia,0.373829,SN2007tt;ESSENCEy137;SDSS-II SN 20560,3,0,0,0,0,1
SN2008J,7,7,7,Ia;IIn;II,0.015874,SN2008J,16,0,0,0,0,1
SN2008am,36,39,36,II;SLSN-II;IIn,0.2338,SN2008am,7,0,0,0,0,1
SN2008ax,11,20,19,IIb;II;Ib;II P,0.001931,SN2008ax;CSS080403:123041+413816;J123040.80+413814.9,83,0,0,0,0,1
SN2008fq,14,14,14,II,0.0106,SN2008fq,8,0,0,0,0,1
SN2009N,26,28,28,II P;II,0.003449,SN2009N,44,0,0,0,0,1
SN2009ib,36,23,24,II P;II,0.00448;0.00482;0.00534;0.00435,SN2009ib;2MASS J04174008-6246402,12,0,0,0,0,1
SN2010gx,24,26,26,SLSN-I;Ic,0.2297,SN2010gx;CSS100313:112547-084941;PS1-1000037;PTF10cwr,8,0,0,0,0,1
SN2011bm,18,18,18,Ic,0.022,SN2011bm;PSN J12565389+2222282;PTF11bov,17,0,0,0,0,1
SN2011hs,13,13,11,IIb,0.0057,SN2011hs;PSN J22571177-4323048,23,0,0,0,0,1
SN2013bh,9,12,10,Ia Pec;Ia,0.056;0.068,SN2013bh;CSS130403:150213+103846;iPTF13abc,20,0,0,0,0,1
SN2015bn,47,50,50,Ic;SLSN-I,0.1136,SN2015bn;PS15ae;CSS141223:113342+004332;MLS150211:113342+004333,38,0,0,0,0,1
SN2213-1745,41,47,47,SLSN-R,2.0458,SN2213-1745;SN J2213-1745,0,0,0,0,0,0
